"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"1700028K03Rik",0.139337901256691,7.47199642451046,3.67020323678136,0.000302801331760341,0.00381738970046666,0.0904596917969762,"Glutamatergic","1700028K03Rik"
"Hpgd",0.139326126261888,7.47198840359633,3.67013848480513,0.000302873676362924,0.00381738970046666,0.0902416175452165,"Glutamatergic","Hpgd"
"Gm26706",0.139320698813033,7.47579661331326,3.79209403552022,0.000192021651606856,0.00381738970046666,0.50368487291564,"Glutamatergic","Gm26706"
"Noc4l",0.139319044039226,7.55067304941282,3.25926500513368,0.0012903535288019,0.00842306642699872,-1.18538842294514,"Glutamatergic","Noc4l"
"CAAA01118383.1",0.139307569700598,7.48589653330448,3.65801494533483,0.000316709674694488,0.00381738970046666,0.0538535794373365,"Glutamatergic","CAAA01118383.1"
"Cdc6",0.139306684464787,7.472021440541,3.67005354140247,0.000302968604687284,0.00381738970046666,0.0899675088294618,"Glutamatergic","Cdc6"
"Sv2c",0.139306005542783,7.52146196329047,3.38120285185565,0.000851074524765028,0.00637098799657533,-0.823776425705244,"Glutamatergic","Sv2c"
"Adam18",0.139304478352974,7.51127377043796,3.31875987592516,0.0010547933758788,0.00737157326194411,-1.0185855462075,"Glutamatergic","Adam18"
"H2-M3",0.139278884284021,7.48527803780807,3.70085881089336,0.000270321654688922,0.00381738970046666,0.196726096682581,"Glutamatergic","H2-M3"
"Gm10645",0.139262445932516,7.47970482213946,3.44644179652906,0.000677884262997874,0.00548508752998623,-0.632620961468929,"Glutamatergic","Gm10645"
"Mad2l1",0.139214397881772,7.48743436425756,3.61169270384747,0.000375254460677866,0.00383160254510329,-0.0987050809049048,"Glutamatergic","Mad2l1"
"A730056A06Rik",0.139193350355936,7.47567116105833,3.78925735984129,0.000194093263119648,0.00381738970046666,0.493927700222481,"Glutamatergic","A730056A06Rik"
"Col6a4",0.139183892840556,7.48701040221412,3.62168578073484,0.000361822774212754,0.00381738970046666,-0.0659628743943816,"Glutamatergic","Col6a4"
"Zmynd15",0.139108377932203,7.4718403834666,3.66889022798865,0.00030427148882723,0.00381738970046666,0.0860399272753964,"Glutamatergic","Zmynd15"
"Jpt2",0.139106917868072,7.47183939204032,3.66888155592764,0.000304281221138955,0.00381738970046666,0.0860107505020453,"Glutamatergic","Jpt2"
"Gm17275",0.139061181863648,7.47893409325858,3.47807696931851,0.000606335144268917,0.00509087560033705,-0.532752509280996,"Glutamatergic","Gm17275"
"Susd2",0.139028245598054,7.48770725374494,3.52501667500881,0.000513099042381796,0.00457348866245911,-0.38024076221437,"Glutamatergic","Susd2"
"Zfp677",0.139011525046807,7.4752380778892,3.77983524432644,0.000201126963495567,0.00381738970046666,0.461559348634942,"Glutamatergic","Zfp677"
"5330416C01Rik",0.13899311122148,7.49109350104224,3.37388798454618,0.000872881390867499,0.00645403210217181,-0.855546951394219,"Glutamatergic","5330416C01Rik"
"Fbxo30",0.138992232005273,7.53060449019506,3.44712475579571,0.000676259491102234,0.00547820510479612,-0.61586423365795,"Glutamatergic","Fbxo30"
"Wrap73",0.13898910026838,7.5560076587484,2.44391433700718,0.0152998298889414,0.0465041221194801,-3.33475153265084,"Glutamatergic","Wrap73"
"Vars2",0.138982757467649,7.50197966790387,3.57593895248814,0.000427252690575564,0.004074447491257,-0.211537889354754,"Glutamatergic","Vars2"
"Gm28268",0.138975562213166,7.47217178031524,3.66863049550469,0.000304563103595759,0.00381738970046666,0.0852655470357675,"Glutamatergic","Gm28268"
"Maff",0.138975562213166,7.47217178031524,3.66863049550469,0.000304563103595759,0.00381738970046666,0.0852655470357675,"Glutamatergic","Maff"
"Slc16a12",0.138975562213166,7.47217178031524,3.66863049550469,0.000304563103595759,0.00381738970046666,0.0852655470357675,"Glutamatergic","Slc16a12"
"Calhm3",0.138975562213166,7.47217178031524,3.66863049550469,0.000304563103595759,0.00381738970046666,0.0852655470357675,"Glutamatergic","Calhm3"
"Rbms3",0.138952208593342,7.48080297731304,3.60862674259277,0.000379468581397868,0.00385516106528544,-0.110582988045002,"Glutamatergic","Rbms3"
"Igfbp7",0.138919453439869,7.54170304589561,2.7361466587446,0.00671333083946722,0.024530611422706,-2.63452869314185,"Glutamatergic","Igfbp7"
