"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Cep191",0.993496519199303,8.09203809043391,4.18041589463799,6.68812684014604e-05,0.00188939855984759,1.27697470811293,"GABAergic","Cep191"
"Cryzl11",0.958784679144949,7.82093251453976,5.04653428955603,2.29659833782427e-06,0.000962104678538417,4.52218962594016,"GABAergic","Cryzl11"
"Tex101",0.913998549398049,7.93402227742005,5.52096125577582,3.17038818204716e-07,0.00064840922428835,6.10325230833746,"GABAergic","Tex101"
"Pds5a1",0.913260187292378,7.94012075975903,4.82358166294605,5.64963383610022e-06,0.000962104678538417,3.58333748161253,"GABAergic","Pds5a1"
"Nek12",0.909275924291034,8.01652464319462,3.78476235574963,0.000275620878742687,0.00240776436166548,0.191105715521309,"GABAergic","Nek12"
"Uhrf1bp1l1",0.898803567632717,7.94214126310655,3.35764526949657,0.00114971771616356,0.00685423287766794,-0.951962405849336,"GABAergic","Uhrf1bp1l1"
"Skp21",0.897648493235537,7.8007027474512,5.03651035119255,2.39250305221535e-06,0.000962104678538417,4.50128135794582,"GABAergic","Skp21"
"C230037L18Rik1",0.885001212167532,7.61489213891379,5.15169620802393,1.49155461961566e-06,0.000927482929364106,5.02490797564097,"GABAergic","C230037L18Rik1"
"Gas61",0.877509935067985,7.94006203544306,3.86871519384418,0.000205559581766914,0.00219999488316634,0.502653301043007,"GABAergic","Gas61"
"Fcho21",0.863077286851304,7.9677278630419,3.42705804771889,0.00091842687694709,0.00579920970872305,-0.773049966356904,"GABAergic","Fcho21"
"Hivep31",0.853522494561881,7.94238122375449,3.73321716743314,0.000329347115391379,0.00273666597136227,0.0983104888268453,"GABAergic","Hivep31"
"Ube2d11",0.850382158070896,8.05304785847367,3.36980161695024,0.00110560935094031,0.00668620306951277,-0.959856848286614,"GABAergic","Ube2d11"
"Ube3c1",0.846582183311557,7.92392019065622,3.45424282253524,0.000840405772826284,0.00546828074395284,-0.673416183856347,"GABAergic","Ube3c1"
"Glul1",0.846331265653266,7.68263618527979,5.77399150438076,1.06772530389105e-07,0.000336253391327889,7.40774985659939,"GABAergic","Glul1"
"Vps13d1",0.835146312809249,7.79790314416324,4.38928380271318,3.06341737474254e-05,0.00162538224117767,2.22418672132361,"GABAergic","Vps13d1"
"Tomm71",0.820269789556304,7.98260321924081,3.5226094130284,0.000670902087105024,0.00454618267415922,-0.524263361885178,"GABAergic","Tomm71"
"Slc25a141",0.818672855600885,7.83534785312394,4.29872468629342,4.30923866492663e-05,0.00188939855984759,1.89922128809111,"GABAergic","Slc25a141"
"Cpsf71",0.816021968686684,7.86252849101898,4.43051690946769,2.61908762706551e-05,0.00150835482310627,2.34087519819981,"GABAergic","Cpsf71"
"Scaf12",0.813048823165271,7.83786431964701,4.1706116336206,6.93401469123514e-05,0.00189320059313944,1.48730334712536,"GABAergic","Scaf12"
"Cop11",0.80504876769043,7.99282296413504,2.9584972849569,0.00394099831166189,0.0178193667379773,-1.96103179737964,"GABAergic","Cop11"
"Caln11",0.802804410161873,8.13802091570949,2.89618338867388,0.00473171373850145,0.0203154048956724,-2.13584481904396,"GABAergic","Caln11"
"Emc31",0.801347178331035,7.95719375540658,4.0498792985231,0.000107716264133134,0.00219999488316634,1.04509637715819,"GABAergic","Emc31"
"Ptprr1",0.801243851066926,7.8768790247026,4.61737440723829,1.2744292401114e-05,0.00129467622078091,2.97054027687587,"GABAergic","Ptprr1"
"Fhl11",0.796928635829635,8.00403591652296,3.54868764469077,0.000615202417442279,0.00424852656554429,-0.446919582931626,"GABAergic","Fhl11"
"Pnpt11",0.796749385156943,7.77199647366038,3.49384864151339,0.000737845059366394,0.00493084043121404,-0.561208121036018,"GABAergic","Pnpt11"
"Rasa21",0.793329334090892,7.83333707866767,4.22845810840088,5.59960652986046e-05,0.00188939855984759,1.67415349140315,"GABAergic","Rasa21"
"Acaca1",0.791963286828086,7.99479460098716,3.18327610718822,0.00199446766827274,0.0104466982192232,-1.4140899141239,"GABAergic","Acaca1"
"Lrif11",0.791119554395692,8.01521098244339,3.13619254427287,0.00230661508283554,0.0116927284500923,-1.53371620020255,"GABAergic","Lrif11"
"Gtpbp41",0.78783249337532,7.92673930416282,3.84276871452359,0.000225158604806596,0.0022134618604083,0.432311848064959,"GABAergic","Gtpbp41"
"Grk31",0.782789272474846,7.95317332529567,3.95640394425818,0.000150683849024224,0.00219999488316634,0.764946082980968,"GABAergic","Grk31"
"Rbm4b1",0.777579176408849,7.83210597746847,3.91320195667664,0.000175689296459877,0.00219999488316634,0.679887233732152,"GABAergic","Rbm4b1"
"BC0055371",0.776194518872356,8.0728892484916,2.77443190886546,0.0067122348930381,0.0265976794424665,-2.3898566462049,"GABAergic","BC0055371"
"Usp131",0.773048875639403,7.79161599894964,3.98564647323108,0.00013573159865915,0.00219999488316634,0.914536417124581,"GABAergic","Usp131"
"Bfar1",0.769853917835588,7.72312237561179,4.23204573211648,5.52555349284732e-05,0.00188939855984759,1.72169326380143,"GABAergic","Bfar1"
"3110021N24Rik1",0.767786257284282,7.82992354334272,3.84076143471894,0.000226746945183336,0.00221764850036839,0.455710623075248,"GABAergic","3110021N24Rik1"
