"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Gm14327",-0.108870684015165,7.49667782483619,-3.46057986103985,0.00057590443704241,0.0348014043202247,-0.539868188948527,"Glutamatergic","Gm14327"
"2010320M18Rik",-0.108847616553838,7.46311829992896,-3.57170529238171,0.000382067825728643,0.0290289374237404,-0.194503587341506,"Glutamatergic","2010320M18Rik"
"Diexf",0.1077101889834,7.5240670307735,3.38404072349847,0.000759164744549709,0.0397602292205767,-0.756323160537534,"Glutamatergic","Diexf"
"Mdc1",-0.107307793636664,7.47352256628281,-3.34112271421457,0.000884363041186188,0.0423915430296345,-0.944826291317256,"Glutamatergic","Mdc1"
"Gm26534",-0.107238798814728,7.47265009675582,-3.22761586996529,0.00131385804380682,0.0491672776345455,-1.29772163554755,"Glutamatergic","Gm26534"
"Mfsd3",-0.107082653359417,7.45738120029276,-3.48356005801307,0.000529524953542652,0.0340050901235929,-0.493420402232934,"Glutamatergic","Mfsd3"
"Cxcl12",-0.107049636408839,7.48492681277409,-3.60773592427466,0.000333688358228995,0.0275372065039753,-0.0570847634079801,"Glutamatergic","Cxcl12"
"Tdrd5",-0.106621035668096,7.46017264550095,-3.53044439369515,0.000445516011962434,0.0307048162200531,-0.33503306282013,"Glutamatergic","Tdrd5"
"Limd1",-0.106502560518167,7.45202516914291,-3.6076081859736,0.000333849242201161,0.0275372065039753,-0.0803956749122294,"Glutamatergic","Limd1"
"Ntsr2",-0.106333229413403,7.48809648312467,-3.3189589343079,0.000956289111824514,0.0434458255842891,-1.00404679358926,"Glutamatergic","Ntsr2"
"Ism1",-0.106197946299223,7.44698342306574,-3.85477863541092,0.000127874340828538,0.0176591069790207,0.790302163997976,"Glutamatergic","Ism1"
"Glra3",-0.106021092975119,7.46398365585061,-3.7051656099762,0.000230064295878822,0.0241517341492262,0.266043745526036,"Glutamatergic","Glra3"
"Lin9",-0.105815163850733,7.46285160027385,-3.24964155941089,0.00121779935454023,0.0482434232342486,-1.23918376884284,"Glutamatergic","Lin9"
"Lacc1",-0.105403487365333,7.45885192317772,-3.81640783107022,0.000148941614716827,0.0193258717562301,0.658564209837377,"Glutamatergic","Lacc1"
"Lyrm4",-0.105082722017275,7.49094622082657,-3.42087759950227,0.000665074346111171,0.0373326804714562,-0.673908036953337,"Glutamatergic","Lyrm4"
"Dhfr",-0.104989926795367,7.45645889709673,-3.38012979902953,0.000769850646347694,0.0399355799724776,-0.831786290484293,"Glutamatergic","Dhfr"
"Teddm3",-0.104980502450953,7.44813219924148,-4.00606035282124,6.92106094283885e-05,0.012837731061871,1.35282178337783,"Glutamatergic","Teddm3"
"Lig4",-0.104802213713833,7.45654245937722,-3.63125749355152,0.000305271904889031,0.0266132294737058,0.00411211074901718,"Glutamatergic","Lig4"
"4930532G15Rik",-0.104117717925551,7.43520104961006,-3.67687533197957,0.00025651685593148,0.0250184096050672,0.146368849514901,"Glutamatergic","4930532G15Rik"
"Zfp296",-0.103599783019375,7.43938159277222,-3.6061194380337,0.000335729665128812,0.0275372065039753,-0.0949468858718028,"Glutamatergic","Zfp296"
"Ly96",-0.103494459306737,7.44167706906621,-3.99349128539323,7.28880580166138e-05,0.0128894214557,1.30177093500671,"Glutamatergic","Ly96"
"Mfsd13b",-0.103022937140195,7.4403518678737,-3.66465717950819,0.000268803451295048,0.0252012383080478,0.107910744939156,"Glutamatergic","Mfsd13b"
"1700055D18Rik",-0.102585879808836,7.44046950421269,-3.60738958120843,0.000334124739573189,0.0275372065039753,-0.0898525048216481,"Glutamatergic","1700055D18Rik"
"Vwa5a",-0.102466365410192,7.43716403858983,-3.55741943686363,0.000403010197459605,0.0296649723177223,-0.26251596726198,"Glutamatergic","Vwa5a"
"Efnb1",-0.102393459792848,7.46479171731315,-3.36525139234119,0.000811795551335935,0.0409969889274992,-0.87384050911445,"Glutamatergic","Efnb1"
"1110035H17Rik",-0.102367255538096,7.47132791964566,-3.25240367014863,0.00120622315488925,0.0482434232342486,-1.22308080489886,"Glutamatergic","1110035H17Rik"
"Ubtd2",-0.102013435625242,7.46893393294122,-3.29109073258011,0.00105443516953192,0.0450807145768372,-1.10490664112404,"Glutamatergic","Ubtd2"
"Cflar",-0.101838521463306,7.45136951270927,-3.69476151725584,0.00023947918845261,0.0245677807549973,0.220646219197652,"Glutamatergic","Cflar"
"AI987944",-0.101188271132671,7.46307710120872,-3.53165743133269,0.000443517788704795,0.0307048162200531,-0.329902519841195,"Glutamatergic","AI987944"
"Pigh",-0.100830440001706,7.46863923809896,-3.27164803985283,0.00112835416117117,0.0469545778268695,-1.1660571695918,"Glutamatergic","Pigh"
"Fam43b",-0.0997777645818481,7.46332399918539,-3.31165358461136,0.000981162271421009,0.0434458255842891,-1.04411248234558,"Glutamatergic","Fam43b"
"Nudt22",-0.0996549974197745,7.44726663303716,-4.06480584498302,5.42362616570514e-05,0.0117200614768438,1.57645645908224,"Glutamatergic","Nudt22"
"Kif23",-0.0993094902010823,7.43731002526043,-3.50574668787455,0.00048807793270265,0.0325489578624994,-0.435965220015842,"Glutamatergic","Kif23"
"Zbtb9",-0.0987379488626354,7.4478071303508,-3.71285657337238,0.000223329624971575,0.0240348882598719,0.281493818330246,"Glutamatergic","Zbtb9"
"Acvr2b",-0.0986123269687553,7.445701150816,-3.78338395544548,0.00016965565545819,0.0202622922177794,0.530868210401714,"Glutamatergic","Acvr2b"
"Rab13",-0.0985573055955387,7.46786978720073,-3.2499872880596,0.00121634477065787,0.0482434232342486,-1.23498637688256,"Glutamatergic","Rab13"
"Tnnc1",-0.0983390731494449,7.44497800381371,-3.30481723377415,0.00100498123453191,0.0437201851621589,-1.08135861498374,"Glutamatergic","Tnnc1"
"Gm15860",-0.0981683502303383,7.45422726987977,-3.26316270832882,0.00116209596071695,0.0478483046622374,-1.20310988325369,"Glutamatergic","Gm15860"
"Cactin",-0.0973185753641701,7.4896352544174,-3.52802868089637,0.0004495205029639,0.0307048162200531,-0.323195539715018,"Glutamatergic","Cactin"
"Gm49085",-0.097195230971094,7.43729004137953,-3.60859147858177,0.000332612676994101,0.0275372065039753,-0.088663944782108,"Glutamatergic","Gm49085"
"Hacl1",-0.0969758276561024,7.4366343293695,-3.47752551187237,0.000541354102137623,0.0344809418932964,-0.531060848301805,"Glutamatergic","Hacl1"
"Gm40518",-0.0968981406476335,7.44635240110595,-3.22599682499398,0.00132118857714183,0.0492692671430257,-1.32550686579413,"Glutamatergic","Gm40518"
"Trip6",-0.09651267453087,7.43826487158303,-3.40696809221427,0.000699246709134976,0.0381398494680881,-0.760638372601091,"Glutamatergic","Trip6"
"Pcdhb7",-0.0965055948541789,7.45565900773318,-3.23115719168962,0.00129795499868571,0.0491672776345455,-1.30083137564575,"Glutamatergic","Pcdhb7"
"Dph2",-0.0961762689647294,7.44433318382436,-3.24029063024681,0.0012577576864965,0.0484624906117974,-1.28327691806679,"Glutamatergic","Dph2"
"Isoc2a",-0.0961410083689298,7.43112708643749,-3.40512533479261,0.000703894690599767,0.0381398494680881,-0.772606758199909,"Glutamatergic","Isoc2a"
"Rab37",-0.0957343824734664,7.4309822501418,-3.41704587433309,0.000674329288480618,0.0375818162383573,-0.73394368733291,"Glutamatergic","Rab37"
"Gm29724",-0.0956714696907479,7.43105055981938,-3.39401938253862,0.000732522124790707,0.0392818135991718,-0.808668341408773,"Glutamatergic","Gm29724"
"Fam126a",-0.0953250207889695,7.45722400861523,-3.22259655705277,0.00133670725200661,0.0494296603496756,-1.32548066832992,"Glutamatergic","Fam126a"
