"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"THAP1",0.0797081969805635,8.13063804522258,6.98503649975006,3.20488706347922e-12,5.6553647101246e-12,16.2644684891915,"Non-Neuronal"
"RTL8B",0.0650366497802679,8.09679406352953,6.98491747166527,3.20758011535233e-12,5.65963903848576e-12,16.2411078672066,"Non-Neuronal"
"PLAGL2",0.0736690572912337,8.10701704076863,6.98487282726602,3.2085907827171e-12,5.66094439969503e-12,16.2482323978093,"Non-Neuronal"
"BAALC",0.126204869460198,8.43058249824161,6.98454368877045,3.21605152100493e-12,5.67362849573757e-12,16.5239448662301,"Non-Neuronal"
"ZNF71",0.0707363367915814,8.10996596205736,6.98424081882387,3.22293184890599e-12,5.68494492495199e-12,16.2453384058979,"Non-Neuronal"
"ADAM11",0.0665996993253639,8.10024106700562,6.98423737509373,3.22301016343331e-12,5.68494492495199e-12,16.2391034430381,"Non-Neuronal"
"MPP3",0.0629647043565544,8.08879293257934,6.98384716622975,3.23189607659869e-12,5.70013738404326e-12,16.2280758843393,"Non-Neuronal"
"RIN3",0.0785229517295871,8.10078730165762,6.98378848388752,3.23323447936651e-12,5.70201675966248e-12,16.2372021146639,"Non-Neuronal"
"OXCT1",0.0886705538354118,8.16889587204166,6.98285398626745,3.25462152348487e-12,5.73908659235063e-12,16.2764535698496,"Non-Neuronal"
"AL031963.3",0.059175354459752,8.08839241135932,6.98284606027582,3.25480351096325e-12,5.73908659235063e-12,16.2210520865215,"Non-Neuronal"
"PJVK",0.0759991062219356,8.11898217600179,6.98278464592112,3.25621397488017e-12,5.74108925889958e-12,16.2417052655368,"Non-Neuronal"
"KIAA1549",0.0713491294284605,8.11600824473684,6.98249983378443,3.26276291251058e-12,5.75215055853826e-12,16.2377181549382,"Non-Neuronal"
"EXOSC5",0.077192384688896,8.11237395205536,6.98248311316257,3.26314778579429e-12,5.75234385316301e-12,16.2355373499172,"Non-Neuronal"
"OSMR-AS1",0.0590462331492816,8.09204669854483,6.98239225288491,3.26523997540951e-12,5.75554655360198e-12,16.2193204565537,"Non-Neuronal"
"RHBDF2",0.127324795474561,8.15217662740672,6.9810888256803,3.29539848972653e-12,5.80821626204119e-12,16.254096390339,"Non-Neuronal"
"TSC22D1-AS1",0.0639233697565533,8.1004056356909,6.98076287678918,3.30298285070779e-12,5.82109297409502e-12,16.2154778531173,"Non-Neuronal"
"KCND1",0.059661923884267,8.08227059351399,6.97998412671296,3.32117262675505e-12,5.85265665254473e-12,16.1978197124381,"Non-Neuronal"
"RPL13A",0.196817256512096,8.5610524240825,6.97851680259659,3.35571323540644e-12,5.91302644127768e-12,16.6614554033718,"Non-Neuronal"
"MYRIP",0.0657347278948635,8.09893814566303,6.97801529674228,3.36759921183937e-12,5.93347020126815e-12,16.1951519806942,"Non-Neuronal"
"AC022893.1",0.0597029390999424,8.08748238573156,6.9777684572855,3.37346460246851e-12,5.94330356499974e-12,16.1855615466761,"Non-Neuronal"
"C1GALT1C1",0.0798988028600593,8.13821387455207,6.97764827290462,3.37632404535025e-12,5.94783989782706e-12,16.2193072654544,"Non-Neuronal"
"GSTCD",0.0737054799381163,8.11936125427377,6.97685990068139,3.39514013329424e-12,5.98048283066579e-12,16.2004274788931,"Non-Neuronal"
"MX1",0.0739008874463405,8.09864618517725,6.97617774357926,3.41150415194628e-12,6.00880134634057e-12,16.1822409299209,"Non-Neuronal"
"DNAJC9",0.0874202926000809,8.14375997904227,6.97584767509224,3.41944979078263e-12,6.0222887526213e-12,16.2104546170851,"Non-Neuronal"
"SYNGR3",0.0632078534671656,8.09604197633982,6.97426580875966,3.45778222224703e-12,6.08923096681127e-12,16.1669796219009,"Non-Neuronal"
"AGBL5",0.0615786085544698,8.09077836452839,6.974255138357,3.45804221746809e-12,6.08923096681127e-12,16.1637550530947,"Non-Neuronal"
"CDC25B",0.0999975256980044,8.17809489378424,6.974237704003,3.45846706450583e-12,6.08946601922256e-12,16.2257208815097,"Non-Neuronal"
"MTHFD1",0.0861853181565309,8.14887254269584,6.97379490824143,3.46927445941133e-12,6.10798047356557e-12,16.1991142822217,"Non-Neuronal"
"MAL",-0.212484299758522,8.66085844840341,-6.9736457157386,3.47292328227004e-12,6.11388953836285e-12,16.7063187147234,"Non-Neuronal"
"ZNF844",0.0967202555586884,8.16133911029315,6.97354083259977,3.4754906773915e-12,6.11789397435209e-12,16.2075158658948,"Non-Neuronal"
"RFX5",0.0738986386569565,8.10727309137304,6.97350000504258,3.47649058315881e-12,6.1191387222519e-12,16.1703808813413,"Non-Neuronal"
"USP44",0.0681375550400958,8.10825925672604,6.97258556086072,3.49896026826227e-12,6.15817007214159e-12,16.164192595887,"Non-Neuronal"
"TIMM10",0.0858132753714624,8.13712067928446,6.97234491342625,3.5048970826064e-12,6.16809944648651e-12,16.1823249824549,"Non-Neuronal"
"ARHGEF18",0.0635948941738409,8.09363941845616,6.97167417253774,3.52149657079732e-12,6.19679029465893e-12,16.1470577740756,"Non-Neuronal"
"NUP50-DT",0.0656090383878674,8.09631741058473,6.97158621172569,3.52367913477042e-12,6.20010893388633e-12,16.1484454213113,"Non-Neuronal"
"AC018647.2",0.0659979984170178,8.09307935717366,6.97120666812774,3.53311193987156e-12,6.21618314195771e-12,16.1442185755218,"Non-Neuronal"
"HOOK1",0.0611352570524666,8.09373412379504,6.97089253556677,3.54093781075861e-12,6.2294276300383e-12,16.1416940127356,"Non-Neuronal"
"AC007038.2",0.0788277802887354,8.11656786696667,6.97072940369671,3.54500856030948e-12,6.23606421264776e-12,16.1572370206682,"Non-Neuronal"
"LINC01535",0.0766020115481076,8.13851550424037,6.97066283266612,3.54667107457634e-12,6.23846368108446e-12,16.1700448842248,"Non-Neuronal"
"AL137145.1",0.0763241992530883,8.1218251464534,6.97059440110481,3.54838084991439e-12,6.24094586915853e-12,16.1581046714975,"Non-Neuronal"
"AC012306.2",0.0621857545561681,8.0888482591196,6.97020114399053,3.55822213507677e-12,6.25772825842347e-12,16.1340527158333,"Non-Neuronal"
"XKR4",0.0759994857274346,8.15717041603565,6.97012071809754,3.56023809300023e-12,6.26065369881864e-12,16.1818181252084,"Non-Neuronal"
"CALB2",0.0675894739885798,8.09455513482789,6.97011088356712,3.56048468249561e-12,6.26065369881864e-12,16.137677655252,"Non-Neuronal"
"TNFSF10",0.07079614751928,8.09194487717775,6.97003649442199,3.56235044705137e-12,6.26340744875692e-12,16.1360452125179,"Non-Neuronal"
"RAVER1",0.0585999678176439,8.08314833011216,6.96934400726675,3.57976488866906e-12,6.29349648159348e-12,16.1246628679843,"Non-Neuronal"
"ZBTB12",0.0595904165383754,8.08310205786993,6.96872695605385,3.5953526180897e-12,6.3203692251724e-12,16.1203293692915,"Non-Neuronal"
"OSBPL1A",-0.209148416310949,8.77415903246328,-6.96847295263108,3.60178848656981e-12,6.33115049363407e-12,16.807148033003,"Non-Neuronal"
"ENPP2",-0.230608034669505,8.87945683089083,-6.96796257109369,3.6147545725965e-12,6.35340766691337e-12,16.8911789789101,"Non-Neuronal"
"STAC3",0.0607374209030116,8.08215495334284,6.96775615945091,3.62001138786329e-12,6.36211217678631e-12,16.1133607514703,"Non-Neuronal"
"FBXO46",0.0696354549952787,8.10106386005147,6.96720215092282,3.63415776787736e-12,6.38643717721659e-12,16.1221336589282,"Non-Neuronal"
"NCAPG2",0.069779389904788,8.09995429902952,6.9669619674874,3.64030758786604e-12,6.39670662404575e-12,16.1198580183166,"Non-Neuronal"
"ANKRD22",0.0626814607892356,8.08028575739464,6.96674914246905,3.64576543243045e-12,6.40575851515733e-12,16.1052645287974,"Non-Neuronal"
"ADAT2",0.0850422112612392,8.13000873412234,6.96622592229196,3.65921742381792e-12,6.4288537456115e-12,16.1347317844801,"Non-Neuronal"
"ZNF630",0.0702792229126938,8.10271235682226,6.96509991293697,3.68833244575293e-12,6.47946105036868e-12,16.1081791801195,"Non-Neuronal"
"P3H4",0.0765831149460414,8.12717721298045,6.96504432445671,3.68977565694403e-12,6.48145160784419e-12,16.1242239025233,"Non-Neuronal"
"C1S",0.0777795000557937,8.13796577539811,6.96474165211282,3.69764348481286e-12,6.49472634949062e-12,16.1282891531955,"Non-Neuronal"
"URB2",0.0742210674257908,8.11437367521839,6.96468869338518,3.69902181278834e-12,6.49660133506524e-12,16.1134194307201,"Non-Neuronal"
"APEH",0.0751990705362271,8.12427350703794,6.96405967557816,3.71543150212305e-12,6.52441927960954e-12,16.1154520611227,"Non-Neuronal"
"EEFSEC",0.0768600683104967,8.14017583202808,6.96405762611971,3.71548508449343e-12,6.52441927960954e-12,16.1258239713589,"Non-Neuronal"
"APOL4",0.0591254538360051,8.09140148449954,6.96398385791995,3.71741423277702e-12,6.52725846131562e-12,16.0916399950061,"Non-Neuronal"
"ANKRD46",0.0950779901872902,8.17563614735319,6.96386243524699,3.72059175594769e-12,6.53228895323477e-12,16.1502644865291,"Non-Neuronal"
"NFE2L3",0.0569383280342457,8.08161910907439,6.96144419135955,3.78443271605571e-12,6.6438171999634e-12,16.0688503870511,"Non-Neuronal"
"GLRX",0.088393043695719,8.12428516908081,6.9611387159881,3.79257321710573e-12,6.65754915483871e-12,16.0958735225637,"Non-Neuronal"
"POLR2E",0.103017108506895,8.19152330407818,6.96054523928354,3.80843768109669e-12,6.68483644368194e-12,16.1401361822921,"Non-Neuronal"
"ZNF710",0.0826623994742732,8.11234669003933,6.95948018999118,3.83707129980094e-12,6.73453058161233e-12,16.0762009064125,"Non-Neuronal"
"SCN8A",0.0785433867708463,8.16244603858322,6.95940457862492,3.83911210230317e-12,6.73754664019954e-12,16.1094554591168,"Non-Neuronal"
"RPL10",0.23511233661397,8.97624842853347,6.9593459966833,3.8406940008179e-12,6.73975689480219e-12,16.9188359562106,"Non-Neuronal"
"ZC3HC1",0.0692020584239614,8.11357945798748,6.95921890390848,3.84412810755797e-12,6.74521681201928e-12,16.074624490903,"Non-Neuronal"
"EGFR",0.112847853015715,8.2778636827505,6.95842511573337,3.86564487868413e-12,6.78240244832927e-12,16.1913178296204,"Non-Neuronal"
"TANGO2",0.079897653168354,8.11585462470084,6.95764725617768,3.88684444607259e-12,6.819025343987e-12,16.0657284741146,"Non-Neuronal"
"SEPT12",0.060590293687401,8.08279902343661,6.95729730275447,3.89641912567479e-12,6.83524926360611e-12,16.0414219183099,"Non-Neuronal"
"LINC01792",0.0832511024059226,8.11991440817795,6.95720997983046,3.89881187304226e-12,6.83887269379633e-12,16.0671352481897,"Non-Neuronal"
"AC007388.1",0.0751558135311345,8.13658782442119,6.95602047104762,3.93154962958103e-12,6.89571897098384e-12,16.0682448640908,"Non-Neuronal"
"ZSCAN21",0.065162977463963,8.09770494155524,6.9551824109089,3.95477651043004e-12,6.93587556163363e-12,16.0362118052086,"Non-Neuronal"
"RIMBP2",0.0611939953751897,8.09680603425702,6.9546763444616,3.9688672778111e-12,6.96000386862326e-12,16.0322014676899,"Non-Neuronal"
"FANCG",0.0651719445431844,8.09348427621169,6.95442698823318,3.97582837543427e-12,6.9716262309402e-12,16.0292083767457,"Non-Neuronal"
"FAM161B",0.078086648870654,8.11727433263395,6.95173783069499,4.05166465000645e-12,7.10400932761198e-12,16.0264140759752,"Non-Neuronal"
"ADIRF",0.0766416886328543,8.12288777826857,6.95168001270325,4.05331064090418e-12,7.10629916910471e-12,16.0292439379596,"Non-Neuronal"
"OSER1-DT",0.0810853871998187,8.1188639201922,6.95156303894195,4.05664271284938e-12,7.11154443034324e-12,16.0264424903376,"Non-Neuronal"
"LYPLA2",0.0818155678463572,8.12955793601,6.94957045723146,4.11381702112414e-12,7.21116965038116e-12,16.0190034655926,"Non-Neuronal"
"MELTF",0.0625623105387572,8.0848728827833,6.94944752031982,4.11737028725731e-12,7.21679293891964e-12,15.988401460715,"Non-Neuronal"
"NEMP1",0.0799799991848165,8.11880601476624,6.94938081240431,4.11929961678017e-12,7.21956913968181e-12,16.0109504331225,"Non-Neuronal"
"PLGLB2",0.0564656458501389,8.0805693661883,6.94844338864649,4.14650578203357e-12,7.26664186185657e-12,15.9785102321057,"Non-Neuronal"
"POLM",0.0920374546025755,8.14657600713666,6.94838373533239,4.14824300740074e-12,7.2690767883521e-12,16.0225196857532,"Non-Neuronal"
"RPSA",0.17245012170782,8.5044323100728,6.94836733799639,4.14872065609481e-12,7.26930430184284e-12,16.3765557686183,"Non-Neuronal"
"DMAC2",0.0839197203642517,8.127001788494,6.94807024415472,4.15738424360714e-12,7.28387381099751e-12,16.0083017540548,"Non-Neuronal"
"MIPOL1",0.0772647448114867,8.13237924363381,6.94795025826586,4.16088819316921e-12,7.28940178015394e-12,16.0105456603574,"Non-Neuronal"
"AC108134.2",0.0590683320789047,8.07836387376053,6.94759996867017,4.17113428245934e-12,7.3067392928841e-12,15.9719045468206,"Non-Neuronal"
"STAT6",0.0880436517336349,8.11540294935471,6.94757565593631,4.1718463556961e-12,7.30737418991354e-12,15.9971012319525,"Non-Neuronal"
"ZMIZ1",0.118448565449247,8.28122504474264,6.94589970033421,4.22122027878589e-12,7.3932375619396e-12,16.1102456807857,"Non-Neuronal"
"LRRC69",0.0638449684324538,8.08861095358812,6.94494934805556,4.24947193257377e-12,7.44209513916473e-12,15.9609582055792,"Non-Neuronal"
"SOWAHC",0.0660359922245402,8.0957086922863,6.94412606366482,4.27409599571553e-12,7.48459206622996e-12,15.9592162312963,"Non-Neuronal"
"LILRB1",0.0860391528904287,8.1042619542549,6.943209729453,4.30166769142396e-12,7.53224319292568e-12,15.9597550723151,"Non-Neuronal"
"LINC00294",0.0871049752023794,8.12901561247754,6.94251620929529,4.32265099043605e-12,7.56835098434393e-12,15.9714868640406,"Non-Neuronal"
"PTCD1",0.0633761879984132,8.09286563230229,6.94222551879283,4.33147600925396e-12,7.58316707936068e-12,15.9441514439754,"Non-Neuronal"
"GALNT10",0.091189844163603,8.15204909207528,6.94191873660892,4.34080871425184e-12,7.59886943025911e-12,15.9838335706763,"Non-Neuronal"
"KCNK6",0.0685237596720221,8.08715353282327,6.94179628950989,4.34453921441958e-12,7.60476294651334e-12,15.9380249194122,"Non-Neuronal"
"UXS1",0.079358259879994,8.14528857475922,6.94076883500145,4.37596598697484e-12,7.65913149047602e-12,15.9698827561483,"Non-Neuronal"
"CELF5",0.0705873820663143,8.1219860240041,6.93872636776629,4.43910243008009e-12,7.7689868354274e-12,15.9404417856505,"Non-Neuronal"
"ITGAM",0.0874853624562562,8.10399530418132,6.937538347454,4.47623632731187e-12,7.8333198727973e-12,15.9208411254931,"Non-Neuronal"
"STPG2",0.0631409128177722,8.08792808442093,6.93717278611154,4.48772382325002e-12,7.85276522989998e-12,15.9064456071679,"Non-Neuronal"
"BOLA1",0.0709228977624132,8.11297417279574,6.93695484109798,4.49458633478127e-12,7.86411506043771e-12,15.9216809936306,"Non-Neuronal"
"ZBED4",0.0731753762563638,8.10799024340582,6.93496107466938,4.55784430452944e-12,7.97412907790603e-12,15.9048049239002,"Non-Neuronal"
"AC009113.1",0.0758455426839042,8.11722780617083,6.93385760718084,4.59322942908212e-12,8.03536411382073e-12,15.9036031372582,"Non-Neuronal"
"AGMO",0.0597463112042949,8.08970809878739,6.93383820147438,4.59385412005289e-12,8.03578432449827e-12,15.8840620640561,"Non-Neuronal"
"UQCC2",0.110456593087894,8.24267666774533,6.93365678822085,4.59969804281917e-12,8.04533342496616e-12,15.9945317417376,"Non-Neuronal"
"ISOC1",0.0747986836305099,8.11869073011259,6.93313898975091,4.61641817586785e-12,8.07390291846343e-12,15.9000808298672,"Non-Neuronal"
"SMAP1",0.117978110835919,8.25401408054801,6.93310613259221,4.61748116876072e-12,8.07508630466898e-12,16.0010383351257,"Non-Neuronal"
"AC009090.3",0.0641357132011215,8.08716055063881,6.93264005410641,4.63258558719518e-12,8.10082319046011e-12,15.8749227786181,"Non-Neuronal"
"PDSS2",0.0764810166469321,8.12233405539748,6.93209700991737,4.65024538495386e-12,8.13102388902665e-12,15.8950194339541,"Non-Neuronal"
"RAMP2",0.0611775931861569,8.08900436773364,6.93154198589179,4.66836297652457e-12,8.16201992716777e-12,15.8682742570874,"Non-Neuronal"
"PEX14",0.0731145374929927,8.12788637740314,6.93139365846539,4.67321652205957e-12,8.16982227612254e-12,15.8927450745336,"Non-Neuronal"
"PORCN",0.0696183155474124,8.10885897807084,6.93083160611334,4.69165284461891e-12,8.20136705022877e-12,15.8771164868128,"Non-Neuronal"
"C2orf76",0.070575279225725,8.11583338300298,6.93047250202691,4.70346942135525e-12,8.22133569510118e-12,15.87878367062,"Non-Neuronal"
"TMEM109",0.0808253697190224,8.12571681183077,6.93045761064753,4.70396006249889e-12,8.22150571217819e-12,15.885255385579,"Non-Neuronal"
"AL359881.1",0.0586486876348982,8.08085156015693,6.92992660804729,4.72148837426779e-12,8.25145137738915e-12,15.8519763089258,"Non-Neuronal"
"LURAP1",0.0638998508049884,8.09380133583313,6.92987045836518,4.72334560635982e-12,8.25400695425754e-12,15.8607350813974,"Non-Neuronal"
"ENTPD2",0.0798263916665309,8.13028036199502,6.9283875233088,4.77265595096504e-12,8.33947908830108e-12,15.8738226496965,"Non-Neuronal"
"PLEK",0.0942279793495722,8.11180753555523,6.92826379539793,4.77679287421554e-12,8.34600995411343e-12,15.8623815452372,"Non-Neuronal"
"EML4",0.146843099651004,8.29245532632971,6.92806072720415,4.78359021377224e-12,8.35718761747386e-12,15.9986898670716,"Non-Neuronal"
"DISC1",0.0988768428857885,8.16974769400564,6.92739431848704,4.80596373822719e-12,8.39557356477335e-12,15.8959573614284,"Non-Neuronal"
"PIPOX",0.0659673942425805,8.11731167096947,6.92721886594817,4.8118712981248e-12,8.40519098460579e-12,15.8564144434693,"Non-Neuronal"
"DKK3",0.13702311653074,8.40053963427412,6.92698246719471,4.81984220363278e-12,8.41841066822039e-12,16.0913951912562,"Non-Neuronal"
"MAGED1",0.102041610223118,8.22641537077403,6.92668773926245,4.8297979900243e-12,8.43509467631887e-12,15.9351103203112,"Non-Neuronal"
"MORC3",-0.150393576642307,8.37728549585861,-6.92635650719999,4.84101093682787e-12,8.45397130512221e-12,16.0486040137625,"Non-Neuronal"
"AC053513.1",0.0594416451608986,8.08307762476513,6.92533358048938,4.8758006749217e-12,8.51401404510516e-12,15.8218924590699,"Non-Neuronal"
"TENM2",0.0680046738472608,8.11635557290792,6.92520094885495,4.88032939197386e-12,8.52121004947816e-12,15.8422343049479,"Non-Neuronal"
"APEX1",0.107227899242021,8.21450791980514,6.92499938041409,4.88721985963674e-12,8.5325281986808e-12,15.9118795396443,"Non-Neuronal"
"TMEM268",0.0766225659698616,8.12096722499561,6.92485964769228,4.89200211663686e-12,8.54016406930423e-12,15.8449132228428,"Non-Neuronal"
"STC2",0.0574490762383455,8.07776863235199,6.92469998469228,4.89747209071982e-12,8.54899913940066e-12,15.8141865527761,"Non-Neuronal"
"ZNF793-AS1",0.0585917322203677,8.08421622055244,6.92279868734926,4.96307229397842e-12,8.66278695040497e-12,15.8055688996725,"Non-Neuronal"
"LYPLAL1",0.135280989233602,8.33463314408145,6.92242550956318,4.97604877223053e-12,8.68471142710798e-12,15.9980905423524,"Non-Neuronal"
"SLC38A9",0.110150275766056,8.20871500101102,6.92232749273896,4.97946261534104e-12,8.68955538255896e-12,15.8906568626819,"Non-Neuronal"
"HECW2",-0.146500944592734,8.36442089240396,-6.92232194999923,4.97965573286644e-12,8.68955538255896e-12,16.0097832612988,"Non-Neuronal"
"SDR39U1",0.113255346066644,8.25578074121239,6.92189576761226,4.99452659011191e-12,8.71477756998989e-12,15.9243986232051,"Non-Neuronal"
"NAXE",0.0999022791486315,8.20597932785329,6.92141310921864,5.01142065957813e-12,8.74352548503071e-12,15.8810585138658,"Non-Neuronal"
"MANSC1",0.0702322595821627,8.11167267380371,6.92128386444184,5.0159540039456e-12,8.75070439753447e-12,15.8133834725713,"Non-Neuronal"
"BRPF1",0.0703791041123427,8.10611052653228,6.92047406839073,5.04444978696881e-12,8.79968287685904e-12,15.8040136158697,"Non-Neuronal"
"WRAP53",0.0675875220484556,8.09382025653938,6.91968340699781,5.0724253676067e-12,8.84774580061592e-12,15.7902472212119,"Non-Neuronal"
"HIST4H4",0.0609878367706376,8.08419344907633,6.91892084814764,5.09955069284413e-12,8.89431774016877e-12,15.7788916165,"Non-Neuronal"
"MPG",0.0903004105317837,8.17092177970471,6.91850771552737,5.11430576707347e-12,8.91930828870457e-12,15.8352100295079,"Non-Neuronal"
"TRAPPC1",0.103898562453859,8.1821604439693,6.91841831347044,5.11750427581598e-12,8.92414179095152e-12,15.8440572982073,"Non-Neuronal"
"KMT2C",-0.236495089459043,9.03472035549096,-6.91805795886677,5.13041646426165e-12,8.94591223953516e-12,16.6473826758222,"Non-Neuronal"
"EIF6",0.0815797861438856,8.14175926391945,6.91655755830251,5.18452291440136e-12,9.03950353808196e-12,15.8010053884666,"Non-Neuronal"
"CDH7",0.0586498708292904,8.09048063150009,6.91421811224084,5.27000460662163e-12,9.18777913566835e-12,15.7502566524495,"Non-Neuronal"
"EXOSC2",0.0779761021578587,8.12389141330982,6.91369319635415,5.28937364335862e-12,9.22077814214657e-12,15.7690842126552,"Non-Neuronal"
"MPPED2",0.0885440640263333,8.18320453688135,6.9130392548544,5.31360129825429e-12,9.26224079512215e-12,15.808055282799,"Non-Neuronal"
"RAB3B",0.0652634906186442,8.10198958458878,6.91232629634576,5.34013943695642e-12,9.30772364543318e-12,15.745291512727,"Non-Neuronal"
"BCAM",0.0742416237573966,8.1157102929174,6.91231048945491,5.34072927991909e-12,9.3079754795121e-12,15.7543319072164,"Non-Neuronal"
"RCC1",0.0811044402454311,8.13668526639432,6.91179871154666,5.35986111113569e-12,9.3405400836101e-12,15.7647714077335,"Non-Neuronal"
"PHACTR2",0.0826545105448222,8.1300533328048,6.91173016162937,5.3624288153549e-12,9.34423563789539e-12,15.7598941445444,"Non-Neuronal"
"C6orf47",0.0703106740121964,8.11173231300047,6.91151083732819,5.3706522465769e-12,9.35778507323528e-12,15.7461326217624,"Non-Neuronal"
"TRIM13",0.118040278750684,8.25173617401271,6.91145836330146,5.37262156053135e-12,9.36043602993542e-12,15.851528397846,"Non-Neuronal"
"ZNF16",0.0631142984829118,8.09880657520579,6.91105502169697,5.38778234654595e-12,9.38606743709348e-12,15.7338820190311,"Non-Neuronal"
"SLC9A3R1",0.114344176893386,8.26035153539848,6.91097275909527,5.39087957534869e-12,9.3906803737946e-12,15.8525554147067,"Non-Neuronal"
"TMEM246",0.0876656837174536,8.17385664103586,6.90845588889755,5.48648937786703e-12,9.55643203578805e-12,15.7704360128606,"Non-Neuronal"
"PSMD9",0.0804119329594446,8.13261242694811,6.90841634732725,5.48800465306717e-12,9.55827477075865e-12,15.7394948159686,"Non-Neuronal"
"NEDD4L",0.105299586886112,8.20053095549481,6.90803210642366,5.50275055689533e-12,9.58315862337409e-12,15.788426918654,"Non-Neuronal"
"YIF1A",0.0806682929719091,8.16259477494669,6.90784778896365,5.50983783516385e-12,9.59470177928049e-12,15.7564629166416,"Non-Neuronal"
"JPT1",0.0741193860393459,8.12687091311008,6.90721849897965,5.53410246629464e-12,9.63615275727384e-12,15.7278366204644,"Non-Neuronal"
"LIPT1",0.0789533804482634,8.1255248767242,6.90699322767894,5.54281408440799e-12,9.65051769111354e-12,15.7247505375513,"Non-Neuronal"
"DAP",0.0796496382023797,8.12076556435092,6.90658661566185,5.55857250051414e-12,9.67714829327327e-12,15.718356487501,"Non-Neuronal"
"COL4A3",0.0655878630153701,8.09645158103192,6.90624829153062,5.57171786350548e-12,9.69922566610566e-12,15.7012967961268,"Non-Neuronal"
"AC087564.1",0.0735090144669215,8.11009042716769,6.90612980842921,5.57632864903318e-12,9.70644363827713e-12,15.7086511918466,"Non-Neuronal"
"FAM218A",0.0701337366801962,8.10485832089892,6.90609768758307,5.57757928041385e-12,9.70781203869499e-12,15.704100000324,"Non-Neuronal"
"ZKSCAN2",0.0641016261450975,8.09659999890694,6.90579710304822,5.58929593303954e-12,9.72739487055761e-12,15.6970395747327,"Non-Neuronal"
"FBXL7",0.0942983188500826,8.16542665761573,6.90545092835608,5.60281957025397e-12,9.75011898570424e-12,15.7429467925281,"Non-Neuronal"
"SREBF1",0.18264817075584,8.46445135421417,6.90381962578048,5.66698093519097e-12,9.86095258891776e-12,16.0134817299768,"Non-Neuronal"
"GLYCTK",0.0627248724801763,8.09062501494577,6.9033622282125,5.68509994653867e-12,9.89165741613871e-12,15.6766590553097,"Non-Neuronal"
"AC079322.1",0.0662177713527559,8.09285884484343,6.90332303458774,5.68665517330834e-12,9.89353975877335e-12,15.6781627046097,"Non-Neuronal"
"AC021097.1",0.0611456485639224,8.08729473348912,6.90326703613623,5.68887794952985e-12,9.89658308183568e-12,15.6739334394027,"Non-Neuronal"
"AGPAT2",0.0638333411017324,8.08864458594593,6.9030538980677,5.69734594556453e-12,9.9104894100956e-12,15.6729471457396,"Non-Neuronal"
"LONRF3",0.058651118077206,8.08733911731156,6.90288681873485,5.70399266306094e-12,9.9212255873813e-12,15.670519675236,"Non-Neuronal"
"HIRIP3",0.0734011401109207,8.1095271993615,6.90258895710815,5.71586099896412e-12,9.94104143116836e-12,15.6843978942923,"Non-Neuronal"
"NDUFC2",0.101895567494426,8.18006675325068,6.90230966251794,5.72701152101192e-12,9.95960565727651e-12,15.7335739020668,"Non-Neuronal"
"CLEC14A",0.0704189204337915,8.10140906472865,6.90202382451637,5.7384453624239e-12,9.97865946207335e-12,15.6759283204601,"Non-Neuronal"
"EPHA7",0.0601704216300778,8.0878623603651,6.90116956457796,5.772750274722e-12,1.00374775991423e-11,15.6592464403856,"Non-Neuronal"
"TYSND1",0.069567445163706,8.10648651986533,6.90078382814206,5.78830628531161e-12,1.00636886584321e-11,15.6699294797153,"Non-Neuronal"
"EFEMP2",0.0896671061518628,8.15226400959616,6.90043374853995,5.80245989410394e-12,1.00874573104951e-11,15.6982598710338,"Non-Neuronal"
"CDK3",0.0759357042338547,8.11126712740498,6.90029337481797,5.80814468509018e-12,1.00965003674944e-11,15.6700706670602,"Non-Neuronal"
"MCTS1",0.0879527899519008,8.15933554049066,6.90027974827115,5.80869681743449e-12,1.00966203829325e-11,15.7023745465125,"Non-Neuronal"
"SRSF12",0.0652406774649759,8.10593006512936,6.90003740207943,5.8185250124406e-12,1.01128625995849e-11,15.6632196280328,"Non-Neuronal"
"SPI1",0.0988423049034299,8.12500000080921,6.89879110047321,5.86932605033855e-12,1.0200308868458e-11,15.6690022678809,"Non-Neuronal"
"AC005520.2",0.057849290746324,8.08345682424748,6.89783854284661,5.90844660546265e-12,1.02674427583079e-11,15.6335412884545,"Non-Neuronal"
"RAB40A",0.0573859365943541,8.0801372298404,6.89751201144717,5.92191565612885e-12,1.02899931171511e-11,15.6295338471989,"Non-Neuronal"
"IFI44L",0.101150573061362,8.12696641070256,6.89741448284548,5.92594443545913e-12,1.0296137559323e-11,15.6614499239425,"Non-Neuronal"
"DEPDC1",0.0584498537635625,8.08037278720817,6.89676564082855,5.95281573968652e-12,1.03419658320406e-11,15.6245961891785,"Non-Neuronal"
"COX16",0.102787598441539,8.19624508441351,6.89629334686378,5.97245052615225e-12,1.03752153600351e-11,15.7018613677117,"Non-Neuronal"
"EHD1",0.0856378155532553,8.13508711814946,6.89590724969658,5.98854898911938e-12,1.04023166449963e-11,15.6557249693581,"Non-Neuronal"
"GHR",0.0591029680115138,8.08618348897206,6.89574778305418,5.99521041594238e-12,1.0413022329693e-11,15.6215541505805,"Non-Neuronal"
"NUDT13",0.0742140594632961,8.10690653846958,6.89549304460692,6.00586672177154e-12,1.04306643248317e-11,15.6344626682333,"Non-Neuronal"
