"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"KANSL1-AS1",-0.179098251180837,7.16522655671139,-11.3543095993279,7.33430859118973e-29,9.49472086558205e-26,54.6628106362974,"GABAergic"
"LINC01515",-0.244693165653118,7.18625786317333,-11.3421190801582,8.34979658101294e-29,1.01734903872071e-25,54.5338447160824,"GABAergic"
"CCDC81",-0.183829316839588,7.16686359108186,-11.3301014629478,9.48732488230963e-29,1.03030299130137e-25,54.4095364907327,"GABAergic"
"NPIPA5",-0.325888201696557,7.26486039662563,-11.3277789276687,9.72428790144142e-29,1.03030299130137e-25,54.368339925622,"GABAergic"
"PLGLB2",-0.228113216874704,7.18568779987912,-11.3256337667885,9.94837050452734e-29,1.03030299130137e-25,54.3612145007653,"GABAergic"
"ACOT1",-0.178293501478226,7.17451477095254,-11.2874849942348,1.49087401470052e-28,1.47049873649961e-25,53.9638655381614,"GABAergic"
"ADAD2",-0.230325043034665,7.18633021619066,-11.2791306795117,1.62872820283948e-28,1.53344760297337e-25,53.876435492954,"GABAergic"
"LINC01242",-0.174874306137271,7.16274882358972,-11.2643786241341,1.90375076209632e-28,1.71445171892613e-25,53.7247467118653,"GABAergic"
"DKFZP434H168",-0.181020362355152,7.1635869447344,-11.1892117281929,4.204465284351e-28,3.56870265636935e-25,52.945454639183,"GABAergic"
"AL031963.3",-0.204333484990534,7.18768721869809,-11.1869120731763,4.30732228113907e-28,3.56870265636935e-25,52.9192409410413,"GABAergic"
"AC069185.1",-0.187147635167042,7.17891452262865,-11.1813528837327,4.56640357222666e-28,3.63784296890503e-25,52.862419155656,"GABAergic"
"ADCY10",-0.1750092415802,7.166983075514,-11.1621193100325,5.58799070738534e-28,4.28681672303972e-25,52.6652937521969,"GABAergic"
"AL008729.2",-0.191464629070385,7.16974561615227,-11.1149010432858,9.161546368958e-28,6.62164586544139e-25,52.1790734073701,"GABAergic"
"AP000350.5",-0.197448449022968,7.17041771249346,-11.1137659206922,9.27087964552698e-28,6.62164586544139e-25,52.1675721103068,"GABAergic"
"HCG27",-0.212568192767949,7.18440632965384,-11.1073088344951,9.91791134742574e-28,6.84765659130764e-25,52.0998489495275,"GABAergic"
"BX088645.1",-0.198268673296495,7.20707775505067,-11.0742705972785,1.39992843168835e-27,9.35377987276152e-25,51.7572722766327,"GABAergic"
"LINC00167",-0.164662367482594,7.1575753141485,-11.0647493990347,1.54586969368123e-27,1.0006124676631e-24,51.6652643487667,"GABAergic"
"SLC9B1",-0.172232563045698,7.16437234650651,-11.0563943143132,1.68631730490712e-27,1.05844516171337e-24,51.5793623821443,"GABAergic"
"AC025034.1",-0.176511157034702,7.16224296731395,-11.0467144541661,1.86493435294156e-27,1.10474402150793e-24,51.4806136841523,"GABAergic"
"SDC4",-0.171203230456087,7.15905998877398,-11.0466207400882,1.86675231751932e-27,1.10474402150793e-24,51.4797515201111,"GABAergic"
"GVQW2",-0.183035309396398,7.16402842244593,-11.0329480662417,2.15174402351981e-27,1.23802983219905e-24,51.3398980766817,"GABAergic"
"SPDYE3",-0.173255075449692,7.16035077000543,-11.0159666570502,2.56646872694879e-27,1.3735360720905e-24,51.1667048573445,"GABAergic"
"NPHP3-AS1",-0.166059332758189,7.15762447463841,-11.0154999789425,2.57892169481164e-27,1.3735360720905e-24,51.1620166551008,"GABAergic"
"NBPF10",-0.179350885007465,7.1628946245333,-11.0152283539807,2.58619740315403e-27,1.3735360720905e-24,51.1591034602531,"GABAergic"
"DNAJC22",-0.186829625355759,7.16347400907671,-11.0099556403076,2.73153737792854e-27,1.41445834272584e-24,51.1053273290672,"GABAergic"
"AC233280.1",-0.259078423860527,7.28994571535377,-11.0019416593856,2.96810503205924e-27,1.4994721836352e-24,50.9974374171757,"GABAergic"
"SPHK1",-0.183928394042971,7.17228194357096,-10.987157767643,3.45911496313211e-27,1.70592019598465e-24,50.8724020700499,"GABAergic"
"AL022322.1",-0.238238498776947,7.1966107422787,-10.9783064691878,3.79083024574375e-27,1.81684231867877e-24,50.7809705157612,"GABAergic"
"ONECUT2",-0.189851275187572,7.17864376443147,-10.9765584821021,3.85997863615601e-27,1.81684231867877e-24,50.7643403802543,"GABAergic"
"CFD",-0.166625877772115,7.16172779060206,-10.9704708248252,4.11071605128936e-27,1.81684231867877e-24,50.7033671461822,"GABAergic"
"FAM41C",-0.178094368695325,7.16085549988774,-10.9676689926314,4.23148588817493e-27,1.81684231867877e-24,50.6750556874531,"GABAergic"
"IGSF9B",-0.22201573660229,7.20033350513557,-10.965263156582,4.33799238198516e-27,1.81684231867877e-24,50.6478193410265,"GABAergic"
"SPACA6P-AS",-0.163164361548992,7.15604995927171,-10.9580953429224,4.67133993663432e-27,1.81684231867877e-24,50.5779265060491,"GABAergic"
"NHEJ1",-0.170203364295525,7.16065136905677,-10.9560449001567,4.77129040466531e-27,1.81684231867877e-24,50.5569126182898,"GABAergic"
"AC004485.1",-0.163841558576205,7.15645771725196,-10.9539643072391,4.8748799412332e-27,1.81684231867877e-24,50.5359846618375,"GABAergic"
"AC005329.1",-0.175517580294725,7.16235750921238,-10.9536587617951,4.89027938250256e-27,1.81684231867877e-24,50.5326469350613,"GABAergic"
"ITPRIP",-0.185077151111416,7.16378535230392,-10.9506825091828,5.04283054975901e-27,1.81684231867877e-24,50.5025238464888,"GABAergic"
"ROR2",-0.16776339948504,7.17150971277697,-10.950165267906,5.06981991518805e-27,1.81684231867877e-24,50.4965696865753,"GABAergic"
"PPT2-EGFL8",-0.166718273577179,7.15714901810456,-10.9410256086524,5.57107484277421e-27,1.81684231867877e-24,50.4047213040922,"GABAergic"
"AC254562.2",-0.172003751068678,7.15880520229461,-10.9371213765346,5.79991183400448e-27,1.81684231867877e-24,50.3651119678044,"GABAergic"
"CBS",-0.189101414302495,7.17685780386671,-10.9348634115984,5.93648934034529e-27,1.81684231867877e-24,50.3413129016322,"GABAergic"
"CHRM4",-0.161993933119446,7.1553497311266,-10.9344962908438,5.95899504894523e-27,1.81684231867877e-24,50.3385716137397,"GABAergic"
"NFATC2",-0.16912821026992,7.15879218929612,-10.933353767855,6.02957867926825e-27,1.81684231867877e-24,50.326931419492,"GABAergic"
"ALG1L",-0.17068945231887,7.16186290274813,-10.9251322977279,6.56255380538778e-27,1.81684231867877e-24,50.2434880617317,"GABAergic"
"LRRC3",-0.170835087321877,7.15867554837784,-10.9244907610569,6.60605760714749e-27,1.81684231867877e-24,50.2371612371927,"GABAergic"
"NNMT",-0.17891805722742,7.16119961411006,-10.9224142619355,6.74884076203841e-27,1.81684231867877e-24,50.2160902473586,"GABAergic"
"AL031281.2",-0.1757170158522,7.16265870810949,-10.9223022023461,6.75663265212413e-27,1.81684231867877e-24,50.2148286399377,"GABAergic"
"AC005899.6",-0.184301232374231,7.16346622624118,-10.9194504004012,6.95796094174898e-27,1.81684231867877e-24,50.1860434746671,"GABAergic"
"AC010503.1",-0.169504537321495,7.15853236130529,-10.9168411451347,7.1473761649718e-27,1.81684231867877e-24,50.1597325121423,"GABAergic"
"AC113615.1",-0.170203320056074,7.15841384772249,-10.9144565349256,7.32495458524435e-27,1.81684231867877e-24,50.1356065786104,"GABAergic"
"LUCAT1",-0.182449486161031,7.1635461623389,-10.9143884846407,7.33008593222869e-27,1.81684231867877e-24,50.1347356436355,"GABAergic"
"LINC01539",-0.17278140790541,7.1643766375951,-10.9130991104942,7.42798840041578e-27,1.81684231867877e-24,50.1216336515624,"GABAergic"
"AL691447.2",-0.168973708533406,7.15914925874124,-10.9086962162251,7.77218546892802e-27,1.81684231867877e-24,50.0773288648692,"GABAergic"
"AC027307.3",-0.165256828014966,7.1562011058217,-10.9071943380977,7.8931786091622e-27,1.81684231867877e-24,50.0621900287424,"GABAergic"
"CEP83-DT",-0.173321678701715,7.15770212893685,-10.902916140951,8.2481772177004e-27,1.81684231867877e-24,50.0189145931567,"GABAergic"
"AC087752.4",-0.175978401357553,7.16011076359411,-10.9026606282005,8.26987372732822e-27,1.81684231867877e-24,50.0162921569874,"GABAergic"
"LDHAL6A",-0.162485695392331,7.15522253795531,-10.9008139861266,8.42837161984724e-27,1.81684231867877e-24,49.9977055252759,"GABAergic"
"AC097359.3",-0.169212545479963,7.1569496224137,-10.8968043667767,8.78297245958069e-27,1.81684231867877e-24,49.9571631774075,"GABAergic"
"LINC02347",-0.170324074793825,7.16946532503829,-10.8959320540539,8.86205704686395e-27,1.81684231867877e-24,49.947751480438,"GABAergic"
"TP53TG3D",-0.162970977418469,7.15521185810835,-10.8942586612322,9.0157515359527e-27,1.81684231867877e-24,49.9314713954208,"GABAergic"
"C2orf16",-0.163286757076254,7.15522589835071,-10.8933941569879,9.09618611105526e-27,1.81684231867877e-24,49.9227389274925,"GABAergic"
"ZFHX2",-0.280156637897814,7.26906517080777,-10.8932449485807,9.11014053310519e-27,1.81684231867877e-24,49.9061716921129,"GABAergic"
"MROH7",-0.182300037761865,7.16223349961172,-10.8930083948472,9.13230730485799e-27,1.81684231867877e-24,49.9187322182027,"GABAergic"
"GPR82",-0.163976211595107,7.15548816468258,-10.8896956200806,9.44842003517355e-27,1.81684231867877e-24,49.8853835729504,"GABAergic"
"SPDYE5",-0.170563716472934,7.1578537942394,-10.8873436547947,9.67941814039583e-27,1.81684231867877e-24,49.8616031217324,"GABAergic"
"AP001453.2",-0.164712103931636,7.15524137725923,-10.8861762099333,9.79615125788656e-27,1.81684231867877e-24,49.8498544865645,"GABAergic"
"PLAC8L1",-0.186460181471488,7.16628288211524,-10.8852382519992,9.89094913438726e-27,1.81684231867877e-24,49.8401106547522,"GABAergic"
"ARHGEF7-AS2",-0.174614234389138,7.15926534542344,-10.8811974240279,1.03098670738452e-26,1.81684231867877e-24,49.7995488448466,"GABAergic"
"RCN3",-0.180717981610841,7.16810986714777,-10.8788465121487,1.05616417507149e-26,1.81684231867877e-24,49.7754949465876,"GABAergic"
"AC004908.3",-0.185799174721856,7.16736613778455,-10.8786625861229,1.05815950262465e-26,1.81684231867877e-24,49.7737461354606,"GABAergic"
"CYYR1-AS1",-0.169968282171475,7.16229428978416,-10.8781982494965,1.063213532102e-26,1.81684231867877e-24,49.7691430730304,"GABAergic"
"SPOCD1",-0.164930391132766,7.1553577706145,-10.8779890073745,1.06549883117609e-26,1.81684231867877e-24,49.7672324407672,"GABAergic"
"HIST2H2BF",-0.171500072464255,7.15842718698284,-10.8748723956442,1.10012051379436e-26,1.81684231867877e-24,49.7357548837034,"GABAergic"
"RIN3",-0.164916587194603,7.15548288934729,-10.8714684091415,1.13921100608e-26,1.81684231867877e-24,49.7014675110041,"GABAergic"
"GTF2IRD2",-0.271969111020208,7.24928590314385,-10.870794981966,1.14710623655788e-26,1.81684231867877e-24,49.686313133264,"GABAergic"
"AC090912.1",-0.170661083428853,7.15747926370758,-10.8702635591599,1.15337492413846e-26,1.81684231867877e-24,49.6892944234541,"GABAergic"
"LINC01424",-0.164744621622956,7.15556771713084,-10.8660652778958,1.20410798513039e-26,1.81684231867877e-24,49.6469993474817,"GABAergic"
"KCTD11",-0.177354543271439,7.16557411711528,-10.8637342722887,1.23322616327986e-26,1.81684231867877e-24,49.6232181745242,"GABAergic"
"PIK3CD-AS2",-0.166320829847094,7.15552679906403,-10.8614589710456,1.26232213993881e-26,1.81684231867877e-24,49.6005838278614,"GABAergic"
"VAX2",-0.162167115746657,7.15475669012321,-10.8590235251857,1.29422108150784e-26,1.81684231867877e-24,49.5760582201837,"GABAergic"
"AC087241.3",-0.167768213804004,7.15669920418733,-10.8574295850994,1.31552991607047e-26,1.81684231867877e-24,49.5599817768274,"GABAergic"
"MST1R",-0.166088479092966,7.15591393846785,-10.8572957353964,1.3173350717579e-26,1.81684231867877e-24,49.5586428231865,"GABAergic"
"AL138828.1",-0.161331781427422,7.15452709160361,-10.8563390024796,1.33030976331075e-26,1.81684231867877e-24,49.5490227179759,"GABAergic"
"GDNF-AS1",-0.179042212779524,7.16100045084177,-10.856066189838,1.33403267978826e-26,1.81684231867877e-24,49.5461969847986,"GABAergic"
"AC091180.2",-0.188361742261887,7.16533005774814,-10.855971681212,1.33532479402122e-26,1.81684231867877e-24,49.5451806904529,"GABAergic"
"ZNF648",-0.164712250099961,7.15580722194062,-10.855748662008,1.33837881953334e-26,1.81684231867877e-24,49.54306384498,"GABAergic"
"AC067773.1",-0.164576714480021,7.1588620231149,-10.8557410405601,1.338483310049e-26,1.81684231867877e-24,49.5428793487005,"GABAergic"
"TMEM233",-0.243094994372376,7.2229708069429,-10.8545606232899,1.35476500877992e-26,1.81684231867877e-24,49.5267086320551,"GABAergic"
"LINC01658",-0.161511308388136,7.1544831520147,-10.8539836808975,1.36279422568151e-26,1.81684231867877e-24,49.5253056465083,"GABAergic"
"MAB21L2",-0.16159270755197,7.1544589995301,-10.8531467059089,1.37452628528842e-26,1.81684231867877e-24,49.5168788310573,"GABAergic"
"OR2AG1",-0.168790569441163,7.15654582382945,-10.8526426154673,1.38164053058847e-26,1.81684231867877e-24,49.5117812188648,"GABAergic"
"AF131216.4",-0.172118509986744,7.15858220479849,-10.8524277675291,1.38468378067006e-26,1.81684231867877e-24,49.5095944672968,"GABAergic"
"FBXO24",-0.161849603823576,7.15450927099391,-10.850319229581,1.41490574418103e-26,1.81684231867877e-24,49.4884141371757,"GABAergic"
"COL13A1",-0.160759559382314,7.15422687526061,-10.84995568891,1.4201821778592e-26,1.81684231867877e-24,49.4847576191091,"GABAergic"
"ALKAL1",-0.162445017281294,7.1546605098776,-10.8486864195617,1.43875792246573e-26,1.81684231867877e-24,49.4719781044439,"GABAergic"
"LINC01775",-0.16123653214529,7.15434681392076,-10.8479715524209,1.4493259202919e-26,1.81684231867877e-24,49.4647865772074,"GABAergic"
"AL358790.1",-0.162281072757967,7.15446970529757,-10.8466593080953,1.46892590571046e-26,1.81684231867877e-24,49.4515797043801,"GABAergic"
"AP006545.2",-0.163390676598397,7.15484891948235,-10.846394425328,1.47291404464999e-26,1.81684231867877e-24,49.4489105638597,"GABAergic"
"TREX1",-0.164749015699385,7.15542436527073,-10.8427805436758,1.52841095548172e-26,1.81684231867877e-24,49.4125449838104,"GABAergic"
"AC090617.3",-0.160567911700184,7.15400073180275,-10.8412991334782,1.55175549245597e-26,1.81684231867877e-24,49.3976566530729,"GABAergic"
"AC048382.6",-0.175484071672598,7.15943700384153,-10.8393158115468,1.58356411187855e-26,1.81684231867877e-24,49.3776534296023,"GABAergic"
"LAMP5-AS1",-0.161240700093472,7.15413777201592,-10.8382813564871,1.60041062994669e-26,1.81684231867877e-24,49.367304515096,"GABAergic"
"LINC02102",-0.166813467289309,7.15646698896967,-10.8379327085619,1.60612847547645e-26,1.81684231867877e-24,49.3637765299552,"GABAergic"
"PMP2",-0.187810108642061,7.16996898527042,-10.8376333663244,1.61105387521319e-26,1.81684231867877e-24,49.3604873284185,"GABAergic"
"AC005920.1",-0.165937640812372,7.15631442851448,-10.8373460449723,1.61579557855603e-26,1.81684231867877e-24,49.3578788849284,"GABAergic"
"AC006116.9",-0.166968511226173,7.15572188730258,-10.8310988934278,1.72238655452756e-26,1.81684231867877e-24,49.2950836544873,"GABAergic"
"HDAC11-AS1",-0.164102134355209,7.15474465629611,-10.8304177360187,1.73442244701283e-26,1.81684231867877e-24,49.288246663466,"GABAergic"
"GCC2-AS1",-0.171582064872941,7.15722194095182,-10.8298664167886,1.74422520931755e-26,1.81684231867877e-24,49.2826835816649,"GABAergic"
"FITM1",-0.169266102035949,7.15606411070804,-10.8291695118478,1.75669527015864e-26,1.81684231867877e-24,49.2756913373926,"GABAergic"
"AL590787.1",-0.162552385897663,7.15436888172411,-10.8286693656695,1.76569911632309e-26,1.81684231867877e-24,49.2706802999261,"GABAergic"
"TEC",-0.167661178104971,7.1563012640252,-10.8283169159936,1.77207155652055e-26,1.81684231867877e-24,49.2671220365337,"GABAergic"
"AC132803.1",-0.17553506225422,7.165185094911,-10.8280089518921,1.77765835694625e-26,1.81684231867877e-24,49.2637851708168,"GABAergic"
"AC234582.1",-0.171115543227906,7.15780521038031,-10.8280083335331,1.7776695922067e-26,1.81684231867877e-24,49.2640073049996,"GABAergic"
"C10orf113",-0.169962508805597,7.15681167220069,-10.8272196273021,1.79205748525101e-26,1.81684231867877e-24,49.2560923674843,"GABAergic"
"IFI27",-0.164825295105142,7.15500045156319,-10.8271613671416,1.79312486176641e-26,1.81684231867877e-24,49.2555231195381,"GABAergic"
"FMO5",-0.166139325359709,7.15526063519903,-10.826236370199,1.81015636863874e-26,1.81684231867877e-24,49.2462277392709,"GABAergic"
"AC025287.2",-0.164373474699628,7.15485002052774,-10.8249182956418,1.83470309288259e-26,1.81684231867877e-24,49.2329900123124,"GABAergic"
"GPAT2",-0.163809972679791,7.15449561315376,-10.8243243558674,1.84587180907756e-26,1.81684231867877e-24,49.227026664721,"GABAergic"
"AC098828.2",-0.163907793941329,7.154749885376,-10.823664783459,1.85835378265482e-26,1.81684231867877e-24,49.2203995383918,"GABAergic"
"TMEM61",-0.165062400560974,7.15483650771977,-10.8232261902398,1.8667001961111e-26,1.81684231867877e-24,49.2159935694809,"GABAergic"
"HTR3E-AS1",-0.163740379222609,7.15452739877643,-10.8227447017572,1.87590574030174e-26,1.81684231867877e-24,49.2111600404724,"GABAergic"
"AL732314.6",-0.169717040512178,7.15966624855774,-10.8205238491988,1.91895251165591e-26,1.81684231867877e-24,49.1887654525765,"GABAergic"
"ANGPTL7",-0.163571864383358,7.15463583334319,-10.8198856444666,1.93150313870214e-26,1.81684231867877e-24,49.1824473881399,"GABAergic"
"SMIM32",-0.16804783495474,7.15946573068831,-10.8190584894838,1.94789083234511e-26,1.81684231867877e-24,49.1740632335884,"GABAergic"
"SCML4",-0.170453432286857,7.16170235165332,-10.8188968124754,1.95111007828802e-26,1.81684231867877e-24,49.1723744961124,"GABAergic"
"CYP51A1-AS1",-0.190961586121131,7.17352094881008,-10.8181652778624,1.96574220186657e-26,1.81684231867877e-24,49.1647533568188,"GABAergic"
"TRIM54",-0.173757181026699,7.16326195301554,-10.8174054831603,1.98105485909913e-26,1.81684231867877e-24,49.1573939463402,"GABAergic"
"AC005837.3",-0.169375134593674,7.15666867174418,-10.8173588327865,1.98199888281972e-26,1.81684231867877e-24,49.1570614775782,"GABAergic"
"EFCAB6-AS1",-0.169443739558183,7.1560541679223,-10.8163519538437,2.00248336781123e-26,1.81684231867877e-24,49.1469588324807,"GABAergic"
"CU633967.1",-0.1838900011497,7.17198667678208,-10.815179742456,2.02659623587016e-26,1.81684231867877e-24,49.1347994131016,"GABAergic"
"RASSF1-AS1",-0.165605067091681,7.15891575384832,-10.8148089261754,2.03428389634145e-26,1.81684231867877e-24,49.1313963387082,"GABAergic"
"AC092053.2",-0.163006041467738,7.15414889443797,-10.8146970818038,2.03660829780861e-26,1.81684231867877e-24,49.1303620363172,"GABAergic"
"AC073316.1",-0.173460428252188,7.16741531877366,-10.814289892345,2.04509298136416e-26,1.81684231867877e-24,49.1259797027962,"GABAergic"
"DNAH8",-0.163940526047761,7.1547586223816,-10.8139703378555,2.0517761538186e-26,1.81684231867877e-24,49.123063591565,"GABAergic"
"SOCS1",-0.173413953641395,7.15787411487265,-10.8115638927173,2.10280557041157e-26,1.81684231867877e-24,49.0988896249089,"GABAergic"
"COL6A2",-0.178934673218286,7.16504544555073,-10.8103380103822,2.12928292407254e-26,1.81684231867877e-24,49.0864353266253,"GABAergic"
"PHETA2",-0.169558697547297,7.15984879409338,-10.8074622373336,2.19270095475203e-26,1.81684231867877e-24,49.0576753162261,"GABAergic"
"LMO7DN",-0.17112340789027,7.15722073157312,-10.8059001663713,2.22793039085393e-26,1.81684231867877e-24,49.0420764153628,"GABAergic"
"AL359317.2",-0.168060082565049,7.15598993765999,-10.8049232246477,2.25024825438665e-26,1.81684231867877e-24,49.03228736527,"GABAergic"
"DNAH17",-0.173914761538464,7.15873259237925,-10.8040691421469,2.26994109359441e-26,1.81684231867877e-24,49.023701254204,"GABAergic"
"C5orf17",-0.160161275271319,7.15368130301998,-10.8037534268827,2.27726384399102e-26,1.81684231867877e-24,49.0205707341346,"GABAergic"
"AL136531.2",-0.167496051979468,7.15579324447727,-10.803179091281,2.29064523085345e-26,1.81684231867877e-24,49.0147979755269,"GABAergic"
"ITPR3",-0.167192072100183,7.15599019406619,-10.8029991359456,2.29485402253021e-26,1.81684231867877e-24,49.0129921018459,"GABAergic"
"AP003392.5",-0.164766620244273,7.15488741893595,-10.8020953064181,2.31610909745686e-26,1.81684231867877e-24,49.0039365782639,"GABAergic"
"BHLHE40-AS1",-0.160568351629726,7.15369577163615,-10.8016708406589,2.3261584209114e-26,1.81684231867877e-24,48.9996876534704,"GABAergic"
"AL135905.1",-0.166724722813973,7.15484696479532,-10.8012925863145,2.33515012685629e-26,1.81684231867877e-24,48.9958883422419,"GABAergic"
"NPSR1",-0.161513057647753,7.15402813516021,-10.8004097101897,2.35627190554305e-26,1.81684231867877e-24,48.9870415990025,"GABAergic"
"AL023803.1",-0.163257762415196,7.15431656832177,-10.7994797897322,2.37872416771219e-26,1.81684231867877e-24,48.9777173538,"GABAergic"
"CHST8",-0.160949581421662,7.15370156323195,-10.7986159331069,2.39977150222431e-26,1.81684231867877e-24,48.9690610859014,"GABAergic"
"TRIM63",-0.16950282664689,7.15605141023214,-10.798460624517,2.40357504936298e-26,1.81684231867877e-24,48.9674901922699,"GABAergic"
"SCN11A",-0.160426981110959,7.15345342376214,-10.7976885276153,2.42257286721551e-26,1.81684231867877e-24,48.9597663223697,"GABAergic"
"AC131097.4",-0.160727144878584,7.15359791500766,-10.7973393329116,2.43121382909143e-26,1.81684231867877e-24,48.9562654992678,"GABAergic"
"FGF1",-0.180993632713376,7.16883937314917,-10.7968786145953,2.44266129451573e-26,1.81684231867877e-24,48.9513706493739,"GABAergic"
"SMIM2-AS1",-0.164632789806309,7.15486144591005,-10.7962059688882,2.45947062469854e-26,1.81684231867877e-24,48.9448993085308,"GABAergic"
"AL596325.1",-0.169472655294404,7.15738709541968,-10.7961533376952,2.46079070278539e-26,1.81684231867877e-24,48.944355673447,"GABAergic"
"GRM6",-0.167246116907596,7.15580029430981,-10.7959364283229,2.46623857470114e-26,1.81684231867877e-24,48.9421923090357,"GABAergic"
"AC135279.3",-0.160035874141447,7.15339254880012,-10.7953767926375,2.4803496532276e-26,1.81684231867877e-24,48.9365973741538,"GABAergic"
"PRKCH",-0.160267858147268,7.15360209477632,-10.7952820351472,2.48274685831445e-26,1.81684231867877e-24,48.9356466994779,"GABAergic"
"AC004156.1",-0.160533952913106,7.15351929132488,-10.7951438567516,2.48624666007581e-26,1.81684231867877e-24,48.9342623831802,"GABAergic"
"LINC00964",-0.160450577614399,7.15351607842675,-10.7945763455837,2.50067207372399e-26,1.81684231867877e-24,48.9285753160656,"GABAergic"
"AC003682.1",-0.168186664241685,7.15614600833092,-10.7945366693452,2.50168369367234e-26,1.81684231867877e-24,48.9281628670677,"GABAergic"
"LINC02003",-0.159933016778878,7.15335712107882,-10.7944166967059,2.50474509152426e-26,1.81684231867877e-24,48.9269762999128,"GABAergic"
"TRIM61",-0.159973368756105,7.15330217571898,-10.7941577170382,2.51136627510683e-26,1.81684231867877e-24,48.9243814283081,"GABAergic"
"AC093523.1",-0.160769031167217,7.1535590781198,-10.7941482033465,2.51160983658712e-26,1.81684231867877e-24,48.9242848194377,"GABAergic"
"IFI30",-0.160602155250674,7.15357848335607,-10.7939793694796,2.51593607898485e-26,1.81684231867877e-24,48.9225929316059,"GABAergic"
"AC010275.1",-0.160811978385283,7.15356048533023,-10.7938365119761,2.5196024708241e-26,1.81684231867877e-24,48.9211615434778,"GABAergic"
"TYROBP",-0.161299225266939,7.15366422678156,-10.7935918429901,2.52589414047146e-26,1.81684231867877e-24,48.9187094035458,"GABAergic"
"CD68",-0.169443546760164,7.15687239882678,-10.7931434688104,2.53746458086759e-26,1.81684231867877e-24,48.9141983200134,"GABAergic"
"AC069209.1",-0.160751931792976,7.1535923007037,-10.7928459658884,2.54517074676688e-26,1.81684231867877e-24,48.91123625168,"GABAergic"
"AL359265.3",-0.178911758376513,7.16933745388224,-10.7922441875918,2.56082956561088e-26,1.81684231867877e-24,48.9049079321139,"GABAergic"
"SNCA-AS1",-0.159682492130624,7.15323109826522,-10.7921693939195,2.56278243147413e-26,1.81684231867877e-24,48.9044592884818,"GABAergic"
"IQANK1",-0.161435625405798,7.15368678975504,-10.7920893303369,2.56487453241353e-26,1.81684231867877e-24,48.9036549443541,"GABAergic"
"MAK",-0.161479142634016,7.15375099112274,-10.7914937456352,2.58049073526575e-26,1.81684231867877e-24,48.8976877095363,"GABAergic"
"ADRB2",-0.159672022525469,7.15322329109489,-10.7912903380207,2.58584565532199e-26,1.81684231867877e-24,48.8956524295369,"GABAergic"
"AC015849.1",-0.169182264454823,7.15691538869059,-10.7910886594816,2.5911659409652e-26,1.81684231867877e-24,48.89361173233,"GABAergic"
"KRTAP5-1",-0.166803415104816,7.15502829046089,-10.7909427829255,2.59502093642967e-26,1.81684231867877e-24,48.8921615540055,"GABAergic"
"AC104463.2",-0.161863960113012,7.15378802833872,-10.7907724967944,2.5995281886932e-26,1.81684231867877e-24,48.8904620172095,"GABAergic"
"AC005520.2",-0.175987196346121,7.16260251818277,-10.7905174194543,2.60629428999559e-26,1.81684231867877e-24,48.8878462847966,"GABAergic"
"TSPAN1",-0.165494119784431,7.15577934622185,-10.7903401575736,2.61100657088848e-26,1.81684231867877e-24,48.8861204927658,"GABAergic"
"BHLHA9",-0.159880164600829,7.15327636938564,-10.7901876458411,2.61506766553814e-26,1.81684231867877e-24,48.8846056543176,"GABAergic"
"AP003393.1",-0.176842429673822,7.16374717752473,-10.7900386852418,2.61904025030521e-26,1.81684231867877e-24,48.8829748848769,"GABAergic"
"AC090559.1",-0.161362785166138,7.15361887660964,-10.7892607357221,2.63988464584584e-26,1.81684231867877e-24,48.8753192628387,"GABAergic"
"AC016738.1",-0.161433226212347,7.15369370746174,-10.7892193087633,2.64099924506343e-26,1.81684231867877e-24,48.874903960298,"GABAergic"
"AC011247.1",-0.170813053787228,7.15624365481884,-10.7884556242073,2.66163015011386e-26,1.81684231867877e-24,48.8672414076264,"GABAergic"
"AC134312.1",-0.166942835287685,7.15970918176585,-10.7873485623421,2.69182161006915e-26,1.81684231867877e-24,48.8560826258725,"GABAergic"
"AC103810.2",-0.170939413545832,7.15735252387098,-10.78707385136,2.69936591589331e-26,1.81684231867877e-24,48.8533961989633,"GABAergic"
"AC131009.2",-0.164809559272427,7.1546651691911,-10.7869854003007,2.70179948302753e-26,1.81684231867877e-24,48.8525254343829,"GABAergic"
"AC084346.2",-0.160079601689592,7.15327378790297,-10.786515246866,2.71477146787053e-26,1.81684231867877e-24,48.847823482512,"GABAergic"
"LINC01023",-0.176395597110055,7.16493290452135,-10.7855226931263,2.74236026437947e-26,1.81684231867877e-24,48.8377540226917,"GABAergic"
"LINC01694",-0.168191683542334,7.15653851158245,-10.7854536877159,2.7442886326423e-26,1.81684231867877e-24,48.8371769165088,"GABAergic"
"AC091982.3",-0.160641736576438,7.15341182464992,-10.7848498932463,2.76121926689341e-26,1.81684231867877e-24,48.8311465728416,"GABAergic"
"TBX6",-0.161201359800702,7.15362735285564,-10.7843791671513,2.77449046996291e-26,1.81684231867877e-24,48.8264323699763,"GABAergic"
"CD53",-0.160207240459636,7.15326294839704,-10.7829338274649,2.81563576592575e-26,1.81684231867877e-24,48.8119630951696,"GABAergic"
"CD22",-0.162775092542933,7.1539723386517,-10.7814314223702,2.85904736932996e-26,1.81684231867877e-24,48.79691988064,"GABAergic"
"ACMSD",-0.160666782945313,7.1533491821973,-10.781313283524,2.86248899005604e-26,1.81684231867877e-24,48.7957398066881,"GABAergic"
