"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"YBX2",-0.234686708547224,7.26047004028894,-12.7246444629798,2.15008237457536e-36,4.90693239687606e-36,71.6710261978185,"Glutamatergic"
"WDFY2",-0.323642546544818,7.58993474048591,-12.7243844184513,2.15697439487891e-36,4.92215574547868e-36,71.7106495425439,"Glutamatergic"
"SLC1A3",-0.301350092633606,7.31594223287643,-12.724346874542,2.15797124253059e-36,4.92392472810364e-36,71.6731937145287,"Glutamatergic"
"DNAJC3-DT",-0.266239324745408,7.35219558846194,-12.7238930842941,2.17005634653131e-36,4.950991243524e-36,71.6744123324494,"Glutamatergic"
"ZNF480",-0.242425122724153,7.26986939501418,-12.7235812942667,2.17839874866733e-36,4.96951408930426e-36,71.6592881002375,"Glutamatergic"
"MARCH10",-0.238131199986825,7.26413700511051,-12.7232850846836,2.18635380475508e-36,4.9871495813363e-36,71.6543720807798,"Glutamatergic"
"AC010624.2",-0.252020797891326,7.2854924979262,-12.7231391257198,2.1902843193725e-36,4.99560227462629e-36,71.6559183189271,"Glutamatergic"
"TINCR",-0.248100200515261,7.2763537501115,-12.7230845086571,2.19175690238866e-36,4.99844775552449e-36,71.6540371258448,"Glutamatergic"
"SERF1A",-0.240583146841703,7.26081285865815,-12.722509125764,2.20733028355665e-36,5.03344716169276e-36,71.6443881568131,"Glutamatergic"
"VAV1",-0.23765802920713,7.25786021727502,-12.722390017178,2.21056780835159e-36,5.04031241532696e-36,71.6425525824208,"Glutamatergic"
"ARMC4",-0.237495786051407,7.26243285652357,-12.7221444591134,2.21725729944566e-36,5.05504627536794e-36,71.640728077883,"Glutamatergic"
"TRIM5",-0.23647368557894,7.26097398458192,-12.721973403418,2.22192908642989e-36,5.06517749153821e-36,71.6383131098261,"Glutamatergic"
"TCF7L2",-0.298177093473423,7.49275259415531,-12.7218828369397,2.22440655347504e-36,5.07030490308312e-36,71.6686309357816,"Glutamatergic"
"DEPDC4",-0.236661398142581,7.26475181011404,-12.7218151606908,2.22625964566244e-36,5.07400821056645e-36,71.6369466222376,"Glutamatergic"
"KCTD9",-0.277256244808762,7.37691069459694,-12.7213905333889,2.23792174816805e-36,5.10006479642524e-36,71.6475702626379,"Glutamatergic"
"ZNF785",-0.283525010171135,7.40918866293154,-12.7213429913417,2.23923123325468e-36,5.10252557664916e-36,71.6508461440516,"Glutamatergic"
"BCDIN3D",-0.248850934191294,7.29648551527798,-12.7210261576086,2.24797749010002e-36,5.12193025052019e-36,71.6318716172137,"Glutamatergic"
"GINS3",-0.240274554729776,7.26384150210965,-12.7210057592505,2.24854175302466e-36,5.12269049773797e-36,71.6265673403652,"Glutamatergic"
"LCP1",-0.236269434334569,7.26142653734882,-12.7197185983613,2.28443366921555e-36,5.20392678031414e-36,71.6109027529372,"Glutamatergic"
"HIST3H2BB",-0.248713551027087,7.3063633603079,-12.7196753731329,2.28564881997931e-36,5.206161031051e-36,71.6167918710632,"Glutamatergic"
"CREB3L1",-0.243271374406095,7.28615778269415,-12.7195715988998,2.28856875269922e-36,5.21227751088919e-36,71.6130501580693,"Glutamatergic"
"AL662796.1",-0.29868731819013,7.41154811058423,-12.7188954003126,2.30768621724421e-36,5.25527927381653e-36,71.6225327830151,"Glutamatergic"
"MLYCD",-0.276684576544334,7.33966101307882,-12.7185981245769,2.31614094954964e-36,5.27399253733552e-36,71.6074912583679,"Glutamatergic"
"MUTYH",-0.262724997268892,7.3167505917261,-12.7182945706088,2.32480601732235e-36,5.29318086243887e-36,71.6011763363289,"Glutamatergic"
"GAREM2",-0.239107899934451,7.25825638930072,-12.7179607607504,2.3343719624881e-36,5.31441618637766e-36,71.5885542363822,"Glutamatergic"
"LIPT1",-0.258968456338731,7.32528425518913,-12.7174050070762,2.35038500743609e-36,5.35032308025338e-36,71.5919798504766,"Glutamatergic"
"CTNNA3",-0.243529198223205,7.27324783058542,-12.7167787313259,2.36856092205158e-36,5.3911455823131e-36,71.5769964040306,"Glutamatergic"
"SNAI1",-0.237051337347973,7.26178357748275,-12.7166314525042,2.37285553550104e-36,5.40036735182417e-36,71.5731090987799,"Glutamatergic"
"OR2T11",-0.237342093996661,7.26485251061702,-12.7163648240274,2.38065005790423e-36,5.4175518373635e-36,71.5703999469827,"Glutamatergic"
"ZSCAN16",-0.242106004655285,7.28434166154128,-12.7160109523406,2.39103434173733e-36,5.44062561729948e-36,71.5694058521631,"Glutamatergic"
"ZNF26",-0.341027838164916,7.60347357613295,-12.7154337260306,2.40806963760511e-36,5.47882701755402e-36,71.6021801410146,"Glutamatergic"
"SIX5",-0.235126855400768,7.253035789808,-12.7151820308985,2.4155354754169e-36,5.4952504440744e-36,71.5539902101565,"Glutamatergic"
"ELK3",-0.238784394012197,7.26481540720945,-12.7150650074579,2.41901448352205e-36,5.50260155144813e-36,71.5546551290795,"Glutamatergic"
"LIMD1",-0.256792523488528,7.28004731844451,-12.7148368652281,2.42581128823732e-36,5.51749746781941e-36,71.5529595155044,"Glutamatergic"
"TRNP1",-0.262229298963532,7.36204908198463,-12.7147440118363,2.42858300604983e-36,5.52323622843948e-36,71.564862567421,"Glutamatergic"
"LINC01285",-0.243652246231297,7.27024968643984,-12.7145510411785,2.43435334669303e-36,5.53579277272859e-36,71.5485250563381,"Glutamatergic"
"RCOR1",-0.282200289325178,7.43655384442139,-12.7144887834041,2.43621792787216e-36,5.53946584111362e-36,71.5712884181926,"Glutamatergic"
"EHHADH",-0.237840137150554,7.26995145114999,-12.7133665118479,2.47007378606715e-36,5.61587239356071e-36,71.5349238300602,"Glutamatergic"
"SUGCT",-0.238589464710198,7.26081310987173,-12.7132450225338,2.47376672819433e-36,5.62369298678235e-36,71.5316342210057,"Glutamatergic"
"AC074117.1",-0.249865286064479,7.28396554324762,-12.7131921338021,2.47537611510216e-36,5.62677585152917e-36,71.5344868473101,"Glutamatergic"
"SPI1",-0.240744001940484,7.2730223540208,-12.7131663588017,2.47616081720067e-36,5.62798368673141e-36,71.5325118508143,"Glutamatergic"
"SNX15",-0.23640849216829,7.2611811923569,-12.712359875484,2.50083896824278e-36,5.68349234573028e-36,71.5213081066382,"Glutamatergic"
"SEMA4G",-0.263789790954201,7.29314890711665,-12.7123438125663,2.50133296422675e-36,5.68403353112698e-36,71.5246238981973,"Glutamatergic"
"GIGYF1",-0.332059985082813,7.51990836411084,-12.7118669151792,2.51604365618569e-36,5.71648807189665e-36,71.5483634033892,"Glutamatergic"
"AC007009.1",-0.238702996058447,7.27404619831623,-12.7118641352733,2.51612965865431e-36,5.71648807189665e-36,71.5168595969754,"Glutamatergic"
"IER3-AS1",-0.239187085163293,7.27622418829907,-12.711379971206,2.53115300091466e-36,5.75003210096321e-36,71.511698224907,"Glutamatergic"
"PHACTR2",-0.334234055598011,7.64978088421347,-12.7111897272579,2.53708054018949e-36,5.76290840493962e-36,71.5559409272063,"Glutamatergic"
"EPHA8",-0.243129150555747,7.27542444118677,-12.710927224316,2.54528215895358e-36,5.78094705665616e-36,71.5056571249874,"Glutamatergic"
"ZNF776",-0.29518343459393,7.44587995069017,-12.7108747157638,2.54692589239711e-36,5.7840890103866e-36,71.5284371658776,"Glutamatergic"
"AL009179.1",-0.245867250679615,7.27933765808198,-12.7106268408562,2.55469965650608e-36,5.80115024729454e-36,71.5022004507573,"Glutamatergic"
"PCDH18",-0.245435702873325,7.26506426133133,-12.7101337148694,2.57023510949505e-36,5.83583125075966e-36,71.4943236738582,"Glutamatergic"
"TACR2",-0.236486292504292,7.25922394270765,-12.7098943039546,2.57781134928186e-36,5.8524352707508e-36,71.4906632298118,"Glutamatergic"
"DDX31",-0.259411244023252,7.32454422206842,-12.7093763957616,2.59427677891345e-36,5.88921506678544e-36,71.4938915306357,"Glutamatergic"
"CCZ1B",-0.303428705149428,7.46287592884599,-12.7089244559346,2.60873033333097e-36,5.92142069632651e-36,71.5072680680907,"Glutamatergic"
"CD9",-0.240604452763338,7.26007848556306,-12.708083928954,2.63582457889186e-36,5.98179825526807e-36,71.4685014543601,"Glutamatergic"
"PSMA3-AS1",-0.392987648140097,7.94078001212876,-12.7080825673001,2.63586869776363e-36,5.98179825526807e-36,71.540979013477,"Glutamatergic"
"AC027682.6",-0.248741963864782,7.29853284021052,-12.7076986644396,2.6483368408079e-36,6.00947935838075e-36,71.4697353589984,"Glutamatergic"
"AC078909.2",-0.239890202854961,7.26441815854973,-12.7075633085126,2.65274680725532e-36,6.01887144552927e-36,71.4628445115152,"Glutamatergic"
"TAS2R20",-0.244162392875821,7.27725157119329,-12.7070345705491,2.6700434347211e-36,6.05749743692089e-36,71.4588266181452,"Glutamatergic"
"PHF7",-0.262891755069352,7.34834242415341,-12.7066771766744,2.68179833619498e-36,6.0835443723651e-36,71.4646316245943,"Glutamatergic"
"OR2D2",-0.242090818271504,7.27245432526738,-12.7061330586311,2.69979357276102e-36,6.12374047568777e-36,71.4466194092851,"Glutamatergic"
"P2RX5-TAX1BP3",-0.239789276447986,7.26723394801466,-12.7054556475566,2.72236496095917e-36,6.17430705540664e-36,71.4378985695853,"Glutamatergic"
"SGO2",-0.253717665510253,7.30825419729641,-12.7046384348893,2.74984435479807e-36,6.2359935016169e-36,71.43405511668,"Glutamatergic"
"LINC00632",-0.389876975214015,8.94684546573161,-12.7039152450649,2.77439205048096e-36,6.29101963881132e-36,71.4596145052454,"Glutamatergic"
"HDAC2-AS2",-0.241177423166769,7.27616861195828,-12.7036496010782,2.78346357955657e-36,6.31094543987031e-36,71.4172768179119,"Glutamatergic"
"USB1",-0.270793957656389,7.39788369381265,-12.7033802907436,2.79269041307615e-36,6.33121925977005e-36,71.4315257595192,"Glutamatergic"
"NUDT13",-0.241763669244691,7.27177620461584,-12.7033366614433,2.79418805466386e-36,6.33396812595485e-36,71.4125068977603,"Glutamatergic"
"C2orf92",-0.261047274464579,7.29656666362118,-12.7026058902629,2.8193918984208e-36,6.39044903820204e-36,71.406798344543,"Glutamatergic"
"ZNF319",-0.242486875357951,7.27658436398759,-12.7022987517954,2.83005225247391e-36,6.41395743610568e-36,71.4009927946127,"Glutamatergic"
"PRELID2",-0.283175985995956,7.37634853189199,-12.7022697498386,2.83106093875135e-36,6.41558897830881e-36,71.4151437547873,"Glutamatergic"
"MALL",-0.235519003132284,7.25844257870079,-12.7017715168615,2.8484453691914e-36,6.45432618080242e-36,71.3918000722817,"Glutamatergic"
"SLC26A6",-0.25647029138464,7.30332692810531,-12.7014725731973,2.85892706211094e-36,6.47741608208002e-36,71.3942730670699,"Glutamatergic"
"REXO5",-0.249300394566734,7.29369387676391,-12.7012664066782,2.86617809478534e-36,6.49318237565331e-36,71.3911096387957,"Glutamatergic"
"ADAM20",-0.270243562339134,7.334618048695,-12.7012036982977,2.86838722017759e-36,6.49752443114563e-36,71.3954135203341,"Glutamatergic"
"MRC2",-0.237231617323436,7.26990849643939,-12.7009800915815,2.87627834954808e-36,6.51473527071886e-36,71.3840520291446,"Glutamatergic"
"AC022400.6",-0.240751499353188,7.26483197080354,-12.6999941350434,2.91133114723858e-36,6.59345717564534e-36,71.370869931262,"Glutamatergic"
"LINC01954",-0.234614943328754,7.2548953082663,-12.6995877664752,2.92590168374337e-36,6.62578041838522e-36,71.3645704120214,"Glutamatergic"
"ADGRF3",-0.239823424413608,7.2584464065142,-12.6994129450621,2.93219226910725e-36,6.63934881849124e-36,71.3624572894126,"Glutamatergic"
"AC093627.4",-0.236597327741821,7.25985761887482,-12.6993865265947,2.93314405150283e-36,6.64082705912508e-36,71.3628128157181,"Glutamatergic"
"DAPK3",-0.292907042127367,7.48650416679007,-12.6988047305596,2.95418254788888e-36,6.68777797832992e-36,71.3869054636843,"Glutamatergic"
"MXRA8",-0.235041507619992,7.25408010641102,-12.6986815060298,2.95865772175148e-36,6.69722654256257e-36,71.353257927221,"Glutamatergic"
"EMP2",-0.237509052479859,7.25337190154602,-12.6981545061635,2.97787307016535e-36,6.74003568555509e-36,71.3464880759984,"Glutamatergic"
"UPK3B",-0.24024245186972,7.25917972318813,-12.6979714965539,2.98457490630054e-36,6.75451625340938e-36,71.3451339659899,"Glutamatergic"
"ZNF143",-0.264614041159611,7.35245726775131,-12.6975128172112,3.00143776336869e-36,6.79198736001176e-36,71.3537201658586,"Glutamatergic"
"ANKRD30B",-0.274511343250791,7.37196406672606,-12.6971724937047,3.01401057369336e-36,6.81974382711326e-36,71.3525226351448,"Glutamatergic"
"TIPIN",-0.264357286965402,7.33960693705286,-12.697040290795,3.01890874671614e-36,6.83013115473053e-36,71.3456394379311,"Glutamatergic"
"CNBD2",-0.249819344717931,7.31233845864408,-12.6968173472624,3.02718682957004e-36,6.84816246628295e-36,71.339155310986,"Glutamatergic"
"RDH16",-0.236453358302963,7.25700322331504,-12.6967537567745,3.02955213201792e-36,6.85281545797556e-36,71.330412361754,"Glutamatergic"
"WASHC1",-0.382634546762076,7.72603081103838,-12.6966426223751,3.03369028306481e-36,6.86147725903938e-36,71.3855246497837,"Glutamatergic"
"AC015726.1",-0.244058131424091,7.27552257929574,-12.6966166631853,3.03465769722413e-36,6.86296658290075e-36,71.3313753323869,"Glutamatergic"
"AC005759.1",-0.235047179473285,7.253575252948,-12.6961988893864,3.05026901330026e-36,6.89756984227049e-36,71.3229362255624,"Glutamatergic"
"LRRC26",-0.240662728547976,7.26746645296405,-12.6956398290085,3.07128488384917e-36,6.94438612668797e-36,71.3183624792949,"Glutamatergic"
"ANKFN1",-0.242066733246047,7.27089272020128,-12.695414692901,3.07978866897353e-36,6.962905076455e-36,71.3165041504728,"Glutamatergic"
"AC044839.1",-0.236097271551757,7.26395828333505,-12.695390965231,3.08068626700007e-36,6.96422564581323e-36,71.3154405665242,"Glutamatergic"
"MYRFL",-0.242078122704055,7.2588250293333,-12.6953666880768,3.08160492073601e-36,6.96559354030835e-36,71.3133680322417,"Glutamatergic"
"OR2L8",-0.23706623842789,7.26813438998992,-12.6947767657438,3.10401163721545e-36,7.01552737010289e-36,71.3082861313447,"Glutamatergic"
"DNAH10OS",-0.24797910215724,7.28551434974214,-12.6943851753067,3.11897458194547e-36,7.04862872206701e-36,71.3052025257349,"Glutamatergic"
"MAOA",-0.256103746478163,7.31540706843228,-12.6938768773999,3.13850399775039e-36,7.09204214322297e-36,71.3046393427336,"Glutamatergic"
"ANKEF1",-0.238807745126877,7.2700915084323,-12.6937004264919,3.14531183986319e-36,7.10613532678009e-36,71.295264322121,"Glutamatergic"
"AC093635.1",-0.252084379186782,7.29722690975905,-12.693698647837,3.14538053874538e-36,7.10613532678009e-36,71.298954058773,"Glutamatergic"
"CEP152",-0.253539936268781,7.30558589007254,-12.6936564894403,3.1470093041442e-36,7.10909209798287e-36,71.2996684270775,"Glutamatergic"
"NBPF20",-0.256722203668499,7.32039377781677,-12.6935102276951,3.15266654590238e-36,7.12114766824824e-36,71.3002953882724,"Glutamatergic"
"GNG12",-0.251630568375348,7.26472774855731,-12.6934667919416,3.15434853882097e-36,7.12422252845748e-36,71.2907848066706,"Glutamatergic"
"GPR171",-0.236484142605068,7.258978740557,-12.6914678524692,3.23272778151431e-36,7.30050296496295e-36,71.2664217540404,"Glutamatergic"
"PAICS",-0.30033176264727,7.5038224769264,-12.6914035965296,3.23527914708837e-36,7.30552208300144e-36,71.2995014076537,"Glutamatergic"
"NRL",-0.237969483497256,7.26478141611227,-12.6912336264197,3.24203768642434e-36,7.32003935399093e-36,71.2644037365804,"Glutamatergic"
"AC145212.1",-0.241232133620658,7.26349223068454,-12.6909558679595,3.25311244833211e-36,7.34429807314003e-36,71.2603395960073,"Glutamatergic"
"AC005730.2",-0.23866191962685,7.27176243104586,-12.6906507465588,3.26532157723911e-36,7.37111257375946e-36,71.2584660977379,"Glutamatergic"
"CEACAM19",-0.266068392852599,7.32437575331159,-12.6902785020543,3.28027827356963e-36,7.4041233334027e-36,71.2612248381185,"Glutamatergic"
"IGSF1",-0.236488143675554,7.25958966526123,-12.6901710938065,3.28460655895532e-36,7.41313976503022e-36,71.2508099651099,"Glutamatergic"
"ZNF337-AS1",-0.25678480803812,7.31053612652109,-12.6898783298993,3.29643306730771e-36,7.43907563899237e-36,71.2540318416973,"Glutamatergic"
"GOLGA6L10",-0.251193780364958,7.3164591719804,-12.68957310748,3.30880792569542e-36,7.46624358246051e-36,71.252567865417,"Glutamatergic"
"PRCD",-0.24947467252311,7.27269431117793,-12.6894789033955,3.31263663023423e-36,7.47412378028168e-36,71.2437644872478,"Glutamatergic"
"AL356488.2",-0.241028175841406,7.26684452422254,-12.6887601697584,3.34199323364258e-36,7.53959375295723e-36,71.2345828078443,"Glutamatergic"
"AMY2A",-0.244116537984707,7.27781616396464,-12.6885047842024,3.35248658883286e-36,7.56249894099532e-36,71.233287173731,"Glutamatergic"
"FES",-0.237362851993348,7.26368228233697,-12.6883238533258,3.35994054529602e-36,7.57854393479046e-36,71.2287413584274,"Glutamatergic"
"CPT1B",-0.237513385772475,7.26339474884627,-12.6879463253808,3.37554696974154e-36,7.61297217591963e-36,71.2240166224492,"Glutamatergic"
"AC073389.1",-0.245094154961293,7.28481043434649,-12.6873918580076,3.3985985318322e-36,7.66403709382316e-36,71.2205848412422,"Glutamatergic"
"SLX4",-0.290347688698374,7.44623075067435,-12.6873851386702,3.39887884079882e-36,7.66403709382316e-36,71.2431350887263,"Glutamatergic"
"BAZ1A",-0.246279585925093,7.28801642951726,-12.6872587643373,3.40415505135963e-36,7.6751552284537e-36,71.2195726261667,"Glutamatergic"
"LINC01664",-0.240222413761212,7.27135342607872,-12.6863043501826,3.44426630366504e-36,7.76480372802099e-36,71.2052166647424,"Glutamatergic"
"Z82217.1",-0.240609248917537,7.26502786216028,-12.6862526720961,3.44645154311141e-36,7.76894175852054e-36,71.2037518407535,"Glutamatergic"
"DSCAS",-0.237875517710846,7.2580788815959,-12.6852942137986,3.48723129586471e-36,7.86006932200025e-36,71.1908480979261,"Glutamatergic"
"AC099850.1",-0.244767495151903,7.29560405497795,-12.6851970310629,3.49139284298714e-36,7.86865090869019e-36,71.1961143243636,"Glutamatergic"
"PATE2",-0.240573434898671,7.270501803409,-12.6850391969354,3.49816211966359e-36,7.88310727209644e-36,71.1899599674223,"Glutamatergic"
"POC1A",-0.236725613159913,7.26598029555164,-12.6847966582348,3.50858969121949e-36,7.90580383309068e-36,71.1865655485539,"Glutamatergic"
"ANKZF1",-0.375707211541722,7.7642083169884,-12.6838467476885,3.54972796959634e-36,7.99768832095158e-36,71.2336566577862,"Glutamatergic"
"NAIP",-0.348779644674191,7.5522032723274,-12.683360341716,3.57097828590435e-36,8.0442103583577e-36,71.2061853898534,"Glutamatergic"
"JSRP1",-0.241337865448839,7.26600997573043,-12.6833575475635,3.57110072267043e-36,8.0442103583577e-36,71.1684565794744,"Glutamatergic"
"DNAH8",-0.235751950707362,7.25784732428062,-12.6831165204253,3.58167799540068e-36,8.06721856106927e-36,71.1647272605637,"Glutamatergic"
"DAPK2",-0.244153184333159,7.29642505349041,-12.683011165761,3.58631117280389e-36,8.07683522950512e-36,71.1695364461545,"Glutamatergic"
"WDR5B",-0.242912125733961,7.27602709898956,-12.6823585217643,3.61514554099939e-36,8.14094862577815e-36,71.1580653273738,"Glutamatergic"
"DND1",-0.246377113319393,7.27641499767655,-12.6819001568622,3.63553415288034e-36,8.18603194873674e-36,71.1524092726999,"Glutamatergic"
"AP4M1",-0.28641178541456,7.45842054415658,-12.6818306525629,3.63863575137229e-36,8.19218538732496e-36,71.1776953885542,"Glutamatergic"
"AP005433.1",-0.234146191544889,7.25834904198516,-12.6811830590835,3.66766105687301e-36,8.25669744410558e-36,71.141445028639,"Glutamatergic"
"ADRA1A",-0.260321445807652,7.27992411778828,-12.6803512942273,3.70527888527216e-36,8.34053809264576e-36,71.1336990855176,"Glutamatergic"
"AQP4-AS1",-0.263540704194321,7.3530743586901,-12.6801190325964,3.71585160870014e-36,8.36348971502266e-36,71.141385494559,"Glutamatergic"
"CCDC178",-0.235518101097369,7.26624278344615,-12.6800413651318,3.71939377699721e-36,8.37061419876336e-36,71.1289859396039,"Glutamatergic"
"NUDT22",-0.269815025580912,7.36738042468777,-12.6799996010847,3.72129989120887e-36,8.37343820088513e-36,71.1422759595041,"Glutamatergic"
"MADCAM1",-0.261495772891904,7.35721052525386,-12.6799973546346,3.72140244687548e-36,8.37343820088513e-36,71.1406792586253,"Glutamatergic"
"AC004540.2",-0.240367860641793,7.26011834942715,-12.679509744167,3.7437296240015e-36,8.42282292861994e-36,71.1206326543997,"Glutamatergic"
"IL20RA",-0.235761462987865,7.25371329739749,-12.6794781005711,3.74518314426938e-36,8.4252398531589e-36,71.1195632137399,"Glutamatergic"
"LINC02145",-0.239597409732124,7.26568117946061,-12.6793066943542,3.75306629117829e-36,8.44211904197303e-36,71.1193572737045,"Glutamatergic"
"ZNF587B",-0.30501068141111,7.44610230541891,-12.6785689651806,3.78718392414434e-36,8.51800049355741e-36,71.1351315433159,"Glutamatergic"
"ZNF764",-0.255199481160848,7.31672642162342,-12.6784027884599,3.79491151850724e-36,8.53451704632904e-36,71.1160971746662,"Glutamatergic"
"AC108002.1",-0.240161769399332,7.27362706081191,-12.6783376089213,3.79794679305414e-36,8.5404785917297e-36,71.1091989528489,"Glutamatergic"
"GFAP",-0.25480676183017,7.27612563132075,-12.6782721806819,3.80099607637328e-36,8.54647042880894e-36,71.107680642015,"Glutamatergic"
"NKAPL",-0.253686375255042,7.31699309300625,-12.6782321007205,3.80286520510053e-36,8.54980776554077e-36,71.1137521059719,"Glutamatergic"
"NPR2",-0.265511178184206,7.35647098814584,-12.6781911907179,3.80477398512773e-36,8.55323356401666e-36,71.1186582094273,"Glutamatergic"
"PROM2",-0.242025255965753,7.26926506524008,-12.678130634958,3.80760114595194e-36,8.55872300488943e-36,71.1058610430963,"Glutamatergic"
"DSN1",-0.263979564111252,7.36024960104723,-12.677939254029,3.816549865782e-36,8.57796997858632e-36,71.116574413118,"Glutamatergic"
"TRIM62",-0.241622336782609,7.26452107004543,-12.6776827963372,3.82857427884742e-36,8.60412520026256e-36,71.0995596088311,"Glutamatergic"
"RABGGTA",-0.276497431334715,7.38042564064762,-12.6774670663031,3.83871827318305e-36,8.62604960942357e-36,71.1135140917351,"Glutamatergic"
"AC008750.8",-0.237785645040103,7.26455576536378,-12.6774213743601,3.84087021283797e-36,8.63001231700167e-36,71.0963651689126,"Glutamatergic"
"PLIN2",-0.24145008026308,7.26498903810491,-12.6766207507387,3.87877215000265e-36,8.7142924061801e-36,71.0865737656947,"Glutamatergic"
"FAM87A",-0.235369455409617,7.26366436613375,-12.6764558500301,3.88662469216121e-36,8.7310514244475e-36,71.084787196341,"Glutamatergic"
"STX2",-0.305682187076792,7.56536152157125,-12.6761967980176,3.89899262988533e-36,8.75794957258874e-36,71.12125741837,"Glutamatergic"
"AC013468.1",-0.245114801505729,7.26750571356048,-12.6761397754342,3.90172031269136e-36,8.7631904505549e-36,71.0811850765452,"Glutamatergic"
"SPTLC3",-0.236400211739486,7.25408942313225,-12.675647753096,3.9253352091497e-36,8.81533781553382e-36,71.0730343877325,"Glutamatergic"
"C11orf71",-0.262249099649276,7.36381577939715,-12.6756056547218,3.92736233156268e-36,8.81899870571767e-36,71.0886542751196,"Glutamatergic"
"SOX12",-0.273804515909434,7.37223919120823,-12.6747960437337,3.96654983653834e-36,8.90609506960777e-36,71.0801451584682,"Glutamatergic"
"SIRT4",-0.248917772014797,7.29662758462723,-12.6746987195827,3.9712867021563e-36,8.91582961984863e-36,71.0681973307837,"Glutamatergic"
"TMEM220",-0.237099657737107,7.2598020127683,-12.673998996705,4.00550888997741e-36,8.99175222219565e-36,71.0539733966614,"Glutamatergic"
"MYCBP",-0.242806643753466,7.2820863910435,-12.6738842336266,4.01114966381853e-36,9.00350508050204e-36,71.0564019122009,"Glutamatergic"
"C1GALT1C1",-0.26322601855294,7.34746123230039,-12.6738429490385,4.01318079278187e-36,9.00715410301568e-36,71.064890819916,"Glutamatergic"
"AC004771.5",-0.237109188713262,7.25824788847897,-12.6733082681411,4.03957870602896e-36,9.06548549898306e-36,71.0453336691607,"Glutamatergic"
"TLR5",-0.240862188413075,7.26314901259728,-12.6726399030934,4.07281966488095e-36,9.13916049043741e-36,71.0381397802784,"Glutamatergic"
"LTC4S",-0.237655679866557,7.26453161507117,-12.6721745949007,4.09612206168218e-36,9.19052132110591e-36,71.0328002520256,"Glutamatergic"
"TUBGCP6",-0.366209215879243,7.64130398105542,-12.6716940333272,4.12032747387035e-36,9.24389768047159e-36,71.0737171405454,"Glutamatergic"
"GJC1",-0.257479483591886,7.34410392089097,-12.6716323486355,4.123444750906e-36,9.24995709798817e-36,71.0380547050497,"Glutamatergic"
"ZNF582",-0.251702628309962,7.30712911266955,-12.6716024131894,4.12495840353002e-36,9.25241830921036e-36,71.0322492167288,"Glutamatergic"
"TMEM218",-0.250176903174953,7.3089258499966,-12.6707265543639,4.16949058219114e-36,9.35136126031058e-36,71.0220915414868,"Glutamatergic"
"LINC02211",-0.236173418107002,7.25544020102551,-12.6706912768911,4.17129420870694e-36,9.35446202770286e-36,71.0130994553311,"Glutamatergic"
"SLC25A19",-0.245400811135001,7.30487418779507,-12.6697136054423,4.2215892705587e-36,9.46629712783502e-36,71.0094463813422,"Glutamatergic"
"PDLIM2",-0.254138795971249,7.31997848289515,-12.6695895348351,4.22801488112442e-36,9.47974874688927e-36,71.0096671422902,"Glutamatergic"
"FZD9",-0.236054532745208,7.25953401383055,-12.6683979951597,4.29022186722922e-36,9.61825398935283e-36,70.986227964125,"Glutamatergic"
"NPPA-AS1",-0.23614445467251,7.25883439886601,-12.6662195090709,4.40631630916553e-36,9.87752944582363e-36,70.9594438837617,"Glutamatergic"
"STMND1",-0.233869901742425,7.25436227452052,-12.6661373600533,4.41075471891561e-36,9.88648129156596e-36,70.9579139786171,"Glutamatergic"
"ABCA5",-0.413293950295085,8.56791093920005,-12.66520119391,4.46164962304672e-36,9.99955068361409e-36,71.0252145212903,"Glutamatergic"
"KHNYN",-0.255120531754917,7.30514893110476,-12.664890991618,4.4786422887868e-36,1.00366224599414e-35,70.9502209878434,"Glutamatergic"
"ST20",-0.246562083148381,7.28565852108338,-12.664878583265,4.47932334636059e-36,1.00371361851322e-35,70.9475061439308,"Glutamatergic"
"LINC00941",-0.23700890237127,7.26059500848369,-12.6647924435726,4.48405413688584e-36,1.00467234141118e-35,70.9422359021853,"Glutamatergic"
"ALPK3",-0.244227221053675,7.26989897890038,-12.6645439752602,4.49772785782503e-36,1.00763437234352e-35,70.9406899216874,"Glutamatergic"
"MAPKAPK3",-0.234676125257137,7.25459850812772,-12.6644084851671,4.50520161215527e-36,1.00920695587405e-35,70.9368392485461,"Glutamatergic"
"SULT1B1",-0.238680438439132,7.25900236811602,-12.6639495116514,4.53061086712982e-36,1.01479653572584e-35,70.9316987427709,"Glutamatergic"
"AC079385.3",-0.236067392647508,7.26095306380186,-12.6639039781903,4.53313940196478e-36,1.01526052842673e-35,70.9316699341512,"Glutamatergic"
"PAQR9",-0.248626290909455,7.28473607297891,-12.6637263702944,4.54301562466049e-36,1.0173698800588e-35,70.9327065367354,"Glutamatergic"
"AC026367.3",-0.24258568431148,7.27362554387784,-12.6632209743049,4.57123631489352e-36,1.02358648054994e-35,70.9253508845445,"Glutamatergic"
"AC007228.2",-0.234717075111094,7.253079045759,-12.6625496150062,4.60899387665977e-36,1.03193709907274e-35,70.9138773175117,"Glutamatergic"
"LINC02250",-0.234918099770931,7.25551539037282,-12.6622013086017,4.62870477728522e-36,1.03624585939123e-35,70.9101426050951,"Glutamatergic"
"GGT1",-0.242563470488916,7.26869857323996,-12.6620389759722,4.63791990057941e-36,1.03820425827662e-35,70.9100103066307,"Glutamatergic"
