"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"AC133919.11",-0.159601644825821,7.15102701113152,-10.5644412615093,2.5561084408914e-25,2.63144503658964e-24,46.6438811852517,"GABAergic","AC133919.11"
"AL645941.31",-0.159601303538894,7.1510268987033,-10.5923270642085,1.93307884762812e-25,2.17253728545422e-24,46.9184278876988,"GABAergic","AL645941.31"
"AL009176.11",-0.159601303538894,7.1510268987033,-10.5923270642085,1.93307884762812e-25,2.17253728545422e-24,46.9184278876988,"GABAergic","AL009176.11"
"AC009060.11",-0.159600621257558,7.15102667394316,-10.5938205016342,1.90433756753888e-25,2.1500100483416e-24,46.9331492579599,"GABAergic","AC009060.11"
"CDRT11",-0.159598236340384,7.15102588829193,-10.5740967824509,2.32059711723458e-25,2.4533205845153e-24,46.7388717718779,"GABAergic","CDRT11"
"AL109811.21",-0.159596195912068,7.15102521612253,-10.5813433553394,2.15810206303104e-25,2.33759818163918e-24,46.810213207141,"GABAergic","AL109811.21"
"KLHL401",-0.159595690896226,7.15271521436216,-10.743124485022,4.22063917546381e-26,1.81684231867877e-24,48.4140557074151,"GABAergic","KLHL401"
"ALOX121",-0.159593800159697,7.15384270583984,-10.4627013401867,7.04542810286797e-25,5.95640621611038e-24,45.6477753873996,"GABAergic","ALOX121"
"PPP1R13B1",-0.159593450987484,7.5257783777822,-3.8917713985326,0.000103316969420763,0.000157480637840332,0.854593780398684,"GABAergic","PPP1R13B1"
"PTGDR21",-0.159592464162032,7.15102398678524,-10.5619001567598,2.62193430413672e-25,2.68241192375517e-24,46.6188945107675,"GABAergic","PTGDR21"
"LINC014331",-0.159589757471168,7.15102309512693,-10.5699337337852,2.41937716231244e-25,2.51948512634377e-24,46.6979065101801,"GABAergic","LINC014331"
"AC007216.41",-0.159584293306006,7.20028924841947,-8.20573266921254,4.4446013318934e-16,1.17275194124214e-15,25.8058365355289,"GABAergic","AC007216.41"
"AC064836.21",-0.159583602565118,7.16099453999546,-9.64675894391011,1.75861295178665e-21,6.69967814426282e-21,37.9691184729395,"GABAergic","AC064836.21"
"AC016723.11",-0.159580667413455,7.15102010060233,-10.5791807671049,2.20537643289241e-25,2.36683741215029e-24,46.7889182949635,"GABAergic","AC016723.11"
"AC069228.11",-0.159580667413455,7.15102010060233,-10.5791807671049,2.20537643289241e-25,2.36683741215029e-24,46.7889182949635,"GABAergic","AC069228.11"
"GPX21",-0.159580667413455,7.15102010060233,-10.5791807671049,2.20537643289241e-25,2.36683741215029e-24,46.7889182949635,"GABAergic","GPX21"
"MAP3K14-AS11",-0.159580399473701,7.15687250286135,-9.97998594877838,7.70446746048389e-23,3.58532092808364e-22,41.0374534433608,"GABAergic","MAP3K14-AS11"
"NAA801",-0.159576687166815,7.20090499292612,-7.2758710704405,5.21130261446728e-13,1.20578318871158e-12,18.918606759515,"GABAergic","NAA801"
"LINC021981",-0.159576649393934,7.15101877697757,-10.5777326853168,2.23760434717141e-25,2.3927464554962e-24,46.7746612550485,"GABAergic","LINC021981"
"PSMC3IP1",-0.159575027094854,7.17900133582995,-8.5477328660737,2.72859215743251e-17,7.63644498809614e-17,28.5222204326964,"GABAergic","PSMC3IP1"
"AC108704.11",-0.159574856439174,7.15461091752073,-10.4798160410754,5.94418530364172e-25,5.22145505489105e-24,45.8147877051959,"GABAergic","AC108704.11"
