"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Directory","DEG_test"
"Apelin signaling pathway","4/138",0.0104687036412638,0.028922011754678,0,0,4.95246456791672,22.5800940022983,"MEF2C;CALM1;PLCB1;CALM2","L2_3_IT","VehicleVsPCB_in_WTs"
"Kaposi sarcoma-associated herpesvirus infection","5/216",0.0108436378609381,0.0294585495222152,0,0,3.94931319784722,17.8673909214826,"PPP3CA;PPP3R1;UBB;CALM1;CALM2","L2_3_IT","VehicleVsPCB_in_WTs"
"Pertussis","3/76",0.011517541322381,0.0307763809106245,0,0,6.78219178082192,30.2749178729505,"CFL1;CALM1;CALM2","L2_3_IT","VehicleVsPCB_in_WTs"
"Phototransduction","2/27",0.011909521281143,0.0308706811382566,0,0,13.1252892561983,58.150505846569,"CALM1;CALM2","L2_3_IT","VehicleVsPCB_in_WTs"
"Synaptic vesicle cycle","3/77",0.0119316129552771,0.0308706811382566,0,0,6.6902027027027,29.6279898410066,"SYT1;SLC1A2;ATP6V0C","L2_3_IT","VehicleVsPCB_in_WTs"
"Ras signaling pathway","5/233",0.0146459688936303,0.0373014520259645,0,0,3.6516874814154,15.4232312490002,"PRKCB;PAK7;PRKCA;CALM1;CALM2","L2_3_IT","VehicleVsPCB_in_WTs"
"Fc gamma R-mediated phagocytosis","3/87",0.0165426496633993,0.0414838753097553,0,0,5.89077380952381,24.1628549772172,"PRKCB;CFL1;PRKCA","L2_3_IT","VehicleVsPCB_in_WTs"
"Morphine addiction","3/92",0.0191725107192214,0.0473502916247438,0,0,5.55842696629214,21.9795641291235,"PRKCB;GNAS;PRKCA","L2_3_IT","VehicleVsPCB_in_WTs"
"Amphetamine addiction","11/68",2.30007653115237e-12,4.39314617450103e-10,0,0,28.2998050682261,758.380403954441,"PPP3CA;GRIA2;ARC;PPP3R1;GRIN2A;CAMK4;CAMK2A;GNAS;CALM1;CALM2;STX1A","L4","VehicleVsPCB_in_WTs"
"Oxytocin signaling pathway","13/154",1.05498687207271e-10,1.00751246282944e-08,0,0,13.6654935210366,313.928125743968,"MEF2C;CACNA2D1;CAMK2A;ACTB;ACTG1;PPP3CA;PPP3R1;CACNB4;CAMK4;GNAS;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"cAMP signaling pathway","14/211",4.86548573119811e-10,3.09769258219613e-08,0,0,10.582910321489,226.936588727423,"GRIA2;CAMK2A;ATP2A2;ATP2B2;PIK3R1;ATP1A1;ATP2B1;ATP1B1;GRIN2A;PAK1;CAMK4;GNAS;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Insulin secretion","10/86",6.94459994900664e-10,3.31604647565067e-08,0,0,19.1350619195046,403.51801504127,"SNAP25;RAB3A;CAMK2A;GNAS;CCK;ATP1A1;ATP1B1;PLCB1;STX1A;VAMP2","L4","VehicleVsPCB_in_WTs"
"Adrenergic signaling in cardiomyocytes","12/148",9.04893531589106e-10,3.45669329067038e-08,0,0,12.9837576821773,270.363432614837,"CACNB4;CACNA2D1;CAMK2A;GNAS;ATP2A2;ATP2B2;ATP1A1;ATP2B1;ATP1B1;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Calcium signaling pathway","13/189",1.34262585848794e-09,3.73734776297269e-08,0,0,10.9284859876965,223.254090082383,"CAMK2A;ATP2A2;ATP2B2;ATP2B1;CACNA1E;PPP3CA;PPP3R1;GRIN2A;CAMK4;GNAS;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Long-term potentiation","9/67",1.36970860423083e-09,3.73734776297269e-08,0,0,22.4218474704254,457.600036875682,"PPP3CA;GRIA2;PPP3R1;GRIN2A;CAMK4;CAMK2A;PLCB1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Aldosterone synthesis and secretion","10/102",3.78324914888198e-09,9.03250734295572e-08,0,0,15.7944373401535,306.296510709637,"CAMK4;CAMK2A;GNAS;ATP2B2;ATP1A1;ATP2B1;ATP1B1;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Salivary secretion","9/78",5.45815360912792e-09,1.15834148815937e-07,0,0,18.836877181847,358.393350086483,"GNAS;ATP2B2;ATP1A1;ATP2B1;ATP1B1;PLCB1;CALM1;CALM2;VAMP2","L4","VehicleVsPCB_in_WTs"
"cGMP-PKG signaling pathway","11/172",5.54179714454493e-08,1.05848325460808e-06,0,0,9.96655164481251,166.524751791273,"PPP3CA;MEF2C;PPP3R1;ATP2A2;ATP2B2;ATP1A1;ATP2B1;ATP1B1;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Alzheimer disease","11/175",6.61681584252386e-08,1.06211004832916e-06,0,0,9.78274616079494,161.719227143725,"APP;RTN3;PPP3CA;PPP3R1;GRIN2A;ATP2A2;CALM1;PLCB1;CALM2;GAPDH;RTN4","L4","VehicleVsPCB_in_WTs"
"Gastric acid secretion","8/74",6.67294271201567e-08,1.06211004832916e-06,0,0,17.3807641633729,287.175758019876,"CAMK2A;GNAS;ATP1A1;ATP1B1;PLCB1;CALM1;CALM2;ACTB","L4","VehicleVsPCB_in_WTs"
"Synaptic vesicle cycle","8/77",9.14644749968379e-08,1.34382420956893e-06,0,0,16.6225582860744,269.407041430734,"SNAP25;RAB3A;SYT1;SLC1A2;ATP6V0C;AP2M1;STX1A;VAMP2","L4","VehicleVsPCB_in_WTs"
"Dopaminergic synapse","9/135",6.57979500885062e-07,8.97672033350335e-06,0,0,10.2857142857143,146.407804043415,"GRIA2;PPP3CA;GRIN2A;CAMK2A;GNAS;CALM1;PLCB1;CALM2;SCN1A","L4","VehicleVsPCB_in_WTs"
"Pancreatic secretion","8/105",1.02066133618384e-06,1.29964210140742e-05,0,0,11.807560137457,162.88599785724,"GNAS;ATP2A2;CCK;ATP2B2;ATP1A1;ATP2B1;ATP1B1;PLCB1","L4","VehicleVsPCB_in_WTs"
"Oocyte meiosis","8/116",2.17395857159189e-06,2.59516304483782e-05,0,0,10.5990338164251,138.200386723191,"YWHAE;PPP3CA;PPP3R1;CAMK2A;CALM1;CALM2;YWHAZ;YWHAH","L4","VehicleVsPCB_in_WTs"
"Endocrine and other factor-regulated calcium reabsorption","6/55",2.94738397592721e-06,3.31147258471822e-05,0,0,17.3221574344023,220.590617340811,"GNAS;ATP1A1;ATP2B1;ATP1B1;PLCB1;AP2M1","L4","VehicleVsPCB_in_WTs"
"Estrogen signaling pathway","8/134",6.38564614162182e-06,6.77588007249871e-05,0,0,9.07660455486542,108.569423047316,"HSPA8;HSP90AA1;HSP90AB1;GNAS;PIK3R1;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Circadian entrainment","7/99",8.12649246573157e-06,8.16926347870911e-05,0,0,10.8174851423209,126.785049044704,"GRIA2;GRIN2A;CAMK2A;GNAS;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Glucagon signaling pathway","7/102",9.89884407845467e-06,8.99906667712944e-05,0,0,10.4742900416509,120.696213727663,"PPP3CA;PPP3R1;CAMK2A;GNAS;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Fluid shear stress and atherosclerosis","8/143",1.03049880779108e-05,8.99906667712944e-05,0,0,8.46763285024155,97.2328330770811,"MEF2C;HSP90AA1;HSP90AB1;PIK3R1;CALM1;CALM2;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Nicotine addiction","5/40",1.03654171150182e-05,8.99906667712944e-05,0,0,20.080040526849,230.459339378527,"GRIA2;GABRA1;GABRB1;GRIN2A;GABRG2","L4","VehicleVsPCB_in_WTs"
"Renin secretion","6/76",1.96006587527633e-05,0.000162770687903382,0,0,12.1126530612245,131.300521845639,"PPP3CA;PPP3R1;GNAS;PLCB1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Glutamatergic synapse","7/114",2.05077473270002e-05,0.000163207489144043,0,0,9.29395548981376,100.325534049448,"GRIA2;PPP3CA;PPP3R1;GRIN2A;SLC1A2;GNAS;PLCB1","L4","VehicleVsPCB_in_WTs"
"Thyroid hormone signaling pathway","7/115",2.17049684069323e-05,0.000165825958628963,0,0,9.20743405275779,98.8691447867465,"ATP2A2;PIK3R1;ATP1A1;ATP1B1;PLCB1;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Amyotrophic lateral sclerosis (ALS)","5/52",3.81599998987211e-05,0.00028032923002522,0,0,14.9441677984005,152.037819372986,"PPP3CA;GRIA2;PPP3R1;GRIN2A;SLC1A2","L4","VehicleVsPCB_in_WTs"
"Dilated cardiomyopathy (DCM)","6/90",5.13397041281321e-05,0.00035021012458833,0,0,10.0867346938776,99.6271440291181,"CACNB4;CACNA2D1;GNAS;ATP2A2;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"GnRH signaling pathway","6/90",5.13397041281321e-05,0.00035021012458833,0,0,10.0867346938776,99.6271440291181,"EGR1;CAMK2A;GNAS;PLCB1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Axon guidance","8/180",5.39879355692816e-05,0.000355575713576993,0,0,6.63363667003707,65.1870888271781,"EPHA4;PPP3CA;PPP3R1;PAK1;CAMK2A;PAK7;PIK3R1;LRRC4C","L4","VehicleVsPCB_in_WTs"
"Rap1 signaling pathway","8/209",0.000152755383796788,0.000972542610172884,0,0,5.66818083495566,49.8044498846502,"GRIN2A;GNAS;PIK3R1;CALM1;PLCB1;CALM2;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"C-type lectin receptor signaling pathway","6/112",0.000173001030900593,0.0010659095774843,0,0,7.98436657681941,69.1622839945902,"PPP3CA;PPP3R1;PAK1;PIK3R1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)","5/72",0.000182756408050398,0.00109082731055081,0,0,10.4726368159204,90.1417174739822,"CACNB4;CACNA2D1;ATP2A2;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Glioma","5/75",0.000221525830186273,0.00128216465350237,0,0,10.0222897669706,84.3372813551048,"CAMK4;CAMK2A;PIK3R1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Neurotrophin signaling pathway","6/121",0.000263408588149751,0.0014530150996826,0,0,7.35614906832298,60.6279400238843,"YWHAE;CAMK4;CAMK2A;PIK3R1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Cardiac muscle contraction","5/78",0.000266259311460163,0.0014530150996826,0,0,9.60895754396192,79.0917126432239,"CACNB4;CACNA2D1;ATP2A2;ATP1A1;ATP1B1","L4","VehicleVsPCB_in_WTs"
"Mineral absorption","4/44",0.000294831516302438,0.00156424498927127,0,0,13.9535211267606,113.429659233067,"FTH1;ATP1A1;ATP2B1;ATP1B1","L4","VehicleVsPCB_in_WTs"
"MAPK signaling pathway","9/294",0.000316226799368788,0.0016324140183632,0,0,4.51071840184403,36.352109116158,"HSPA8;PPP3CA;MEF2C;PPP3R1;PAK1;CACNB4;CACNA2D1;STMN1;CACNA1E","L4","VehicleVsPCB_in_WTs"
"Inflammatory mediator regulation of TRP channels","6/127",0.000341858495357295,0.00171828875298009,0,0,6.98925619834711,55.7820481373512,"CAMK2A;GNAS;PIK3R1;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Hypertrophic cardiomyopathy (HCM)","5/86",0.000419216315867677,0.00205308503412119,0,0,8.65642237982664,67.3220659530801,"CACNB4;CACNA2D1;ATP2A2;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Proximal tubule bicarbonate reclamation","3/22",0.000530055146228779,0.00247933286829392,0,0,21.900993743099,165.18889154745,"MDH1;ATP1A1;ATP1B1","L4","VehicleVsPCB_in_WTs"
"Apelin signaling pathway","6/138",0.000532212814659951,0.00247933286829392,0,0,6.40324675324675,48.2706651173594,"EGR1;MEF2C;CAMK4;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Melanogenesis","5/100",0.000835314977674024,0.00379869430323187,0,0,7.37551325121314,52.2754377018389,"CAMK2A;GNAS;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"T cell receptor signaling pathway","5/101",0.000873724307652565,0.00388096145957302,0,0,7.29831560283688,51.4001806068015,"PPP3CA;PPP3R1;PAK1;PAK7;PIK3R1","L4","VehicleVsPCB_in_WTs"
"Regulation of actin cytoskeleton","7/217",0.00109072256297249,0.00473420682328691,0,0,4.71079136690647,32.1319070279326,"CYFIP2;PAK1;PAK7;PIK3R1;WASF1;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Hippo signaling pathway","6/159",0.00111538904213566,0.00473420682328691,0,0,5.51848739495798,37.5177236164787,"YWHAE;PAK1;YWHAZ;ACTB;ACTG1;YWHAH","L4","VehicleVsPCB_in_WTs"
"Human immunodeficiency virus 1 infection","7/238",0.00185137106322921,0.00768721463210391,0,0,4.27795945062132,26.9161884729004,"PPP3CA;PPP3R1;PAK1;PAK7;PIK3R1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Tuberculosis","6/178",0.00198217000054756,0.00798865007229179,0,0,4.90415282392027,30.5213044267962,"PPP3CA;PPP3R1;CAMK2A;CALM1;CALM2;ATP6V0C","L4","VehicleVsPCB_in_WTs"
"Thyroid hormone synthesis","4/73",0.00200761886633511,0.00798865007229179,0,0,8.07715860379669,50.1656643340735,"GNAS;ATP1A1;ATP1B1;PLCB1","L4","VehicleVsPCB_in_WTs"
"Bacterial invasion of epithelial cells","4/74",0.0021104564619173,0.00822647314747356,0,0,7.96136820925553,49.0488034703292,"PIK3R1;WASF1;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Platelet activation","5/125",0.00225057977978595,0.00859721475878234,0,0,5.83156028368794,35.5525004102906,"GNAS;PIK3R1;PLCB1;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Aldosterone-regulated sodium reabsorption","3/38",0.00266622441871448,0.00998527184263657,0,0,11.8795204795205,70.4110094046049,"PIK3R1;ATP1A1;ATP1B1","L4","VehicleVsPCB_in_WTs"
"Human cytomegalovirus infection","7/255",0.00272602319343748,0.0100128928835877,0,0,3.98126015316779,23.5089886141555,"PPP3CA;PPP3R1;GNAS;PIK3R1;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"ErbB signaling pathway","4/84",0.00334604530687489,0.0120583896908133,0,0,6.96267605633803,39.6870873631362,"PAK1;CAMK2A;PAK7;PIK3R1","L4","VehicleVsPCB_in_WTs"
"Carbohydrate digestion and absorption","3/43",0.00379818419318725,0.0134343181647919,0,0,10.391958041958,57.9167948723853,"PIK3R1;ATP1A1;ATP1B1","L4","VehicleVsPCB_in_WTs"
"Morphine addiction","4/92",0.00463332569107037,0.016090276490808,0,0,6.32714468629962,34.0051149584777,"GABRA1;GABRB1;GNAS;GABRG2","L4","VehicleVsPCB_in_WTs"
"Retrograde endocannabinoid signaling","5/150",0.0049128949944953,0.0167564811419393,0,0,4.82000489117144,25.622624954191,"GRIA2;GABRA1;GABRB1;PLCB1;GABRG2","L4","VehicleVsPCB_in_WTs"
"Kaposi sarcoma-associated herpesvirus infection","6/216",0.00513385392721941,0.0170711182573911,0,0,4.00897959183673,21.1349340939899,"PPP3CA;PPP3R1;UBB;PIK3R1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Cocaine addiction","3/48",0.00518389978496694,0.0170711182573911,0,0,9.23496503496503,48.5962113207335,"GRIA2;GRIN2A;GNAS","L4","VehicleVsPCB_in_WTs"
"Phosphatidylinositol signaling system","4/98",0.0057924721427018,0.0187519013433228,0,0,5.9214863649985,30.5027375339533,"PIK3R1;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Th17 cell differentiation","4/102",0.00666396729542963,0.0212136292237843,0,0,5.67864328830124,28.4559102635272,"PPP3CA;PPP3R1;HSP90AA1;HSP90AB1","L4","VehicleVsPCB_in_WTs"
"Ras signaling pathway","6/233",0.00735595997179739,0.0230325959772672,0,0,3.70553807426054,18.2025087055086,"GRIN2A;PAK1;PAK7;PIK3R1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Parathyroid hormone synthesis, secretion and action","4/107",0.00787013663467507,0.0242450983423055,0,0,5.40161356488445,26.1690884236163,"EGR1;MEF2C;GNAS;PLCB1","L4","VehicleVsPCB_in_WTs"
"VEGF signaling pathway","3/58",0.00877164197563256,0.0265933907515209,0,0,7.55206611570248,35.7683316428011,"PPP3CA;PPP3R1;PIK3R1","L4","VehicleVsPCB_in_WTs"
"Cholinergic synapse","4/113",0.00949672335185255,0.0279192202632304,0,0,5.10272645044579,23.7624196535063,"CAMK4;CAMK2A;PIK3R1;PLCB1","L4","VehicleVsPCB_in_WTs"
"Necroptosis","5/176",0.00950130532518311,0.0279192202632304,0,0,4.08174692049272,19.0059446670902,"HSP90AA1;HSP90AB1;FTH1;CAMK2A;PPIA","L4","VehicleVsPCB_in_WTs"
"Long-term depression","3/61",0.0100704282952152,0.0291432091573652,0,0,7.16035688449482,32.9244096252858,"GRIA2;GNAS;PLCB1","L4","VehicleVsPCB_in_WTs"
"Natural killer cell mediated cytotoxicity","4/118",0.0110080669458912,0.0313812057711228,0,0,4.87768717568569,21.9941105328952,"PPP3CA;PPP3R1;PAK1;PIK3R1","L4","VehicleVsPCB_in_WTs"
"Cellular senescence","5/185",0.0116107594314092,0.0326125742852818,0,0,3.8758865248227,17.270264607868,"PPP3CA;PPP3R1;PIK3R1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Renal cell carcinoma","3/68",0.0135154008634607,0.0374121965930579,0,0,6.38698224852071,27.489095378234,"PAK1;PAK7;PIK3R1","L4","VehicleVsPCB_in_WTs"
"Osteoclast differentiation","4/128",0.01447695137539,0.0395013958957069,0,0,4.48205361199455,18.9823820487428,"PPP3CA;PPP3R1;CAMK4;PIK3R1","L4","VehicleVsPCB_in_WTs"
"Alcoholism","5/199",0.0154921560723448,0.040107880659756,0,0,3.59362433282153,14.9761471026768,"GRIN2A;CAMK4;GNAS;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Focal adhesion","5/199",0.0154921560723448,0.040107880659756,0,0,3.59362433282153,14.9761471026768,"PAK1;PAK7;PIK3R1;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Adherens junction","3/72",0.0157491677983335,0.040107880659756,0,0,6.01550623289754,24.9701723925781,"WASF1;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"B cell receptor signaling pathway","3/72",0.0157491677983335,0.040107880659756,0,0,6.01550623289754,24.9701723925781,"PPP3CA;PPP3R1;PIK3R1","L4","VehicleVsPCB_in_WTs"
"Bile secretion","3/72",0.0157491677983335,0.040107880659756,0,0,6.01550623289754,24.9701723925781,"GNAS;ATP1A1;ATP1B1","L4","VehicleVsPCB_in_WTs"
"Serotonergic synapse","4/132",0.016037474725511,0.0403047062180606,0,0,4.34110915492958,17.9410536680941,"APP;GABRB1;GNAS;PLCB1","L4","VehicleVsPCB_in_WTs"
"Phototransduction","2/27",0.0164853555445514,0.0408922455715497,0,0,11.0161111111111,45.2242518521188,"CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Proteoglycans in cancer","5/203",0.0167427595257679,0.0409982957618163,0,0,3.52030947775629,14.3973243209602,"PAK1;CAMK2A;PIK3R1;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Insulin signaling pathway","4/139",0.0190147282736309,0.0459030971936637,0,0,4.11455399061033,16.3040906447552,"PRKAR1B;PIK3R1;CALM1;CALM2","L4","VehicleVsPCB_in_WTs"
"Vascular smooth muscle contraction","4/140",0.0194660877631319,0.0459030971936637,0,0,4.0840927920464,16.0875740202218,"GNAS;CALM1;PLCB1;CALM2","L4","VehicleVsPCB_in_WTs"
"Salmonella infection","3/78",0.0194667584957422,0.0459030971936637,0,0,5.53258741258741,21.7931216316965,"WASF1;ACTB;ACTG1","L4","VehicleVsPCB_in_WTs"
"Circadian rhythm","2/30",0.0201421131574661,0.0469163855253174,0,0,9.8343253968254,38.4024749430994,"CRY2;RORB","L4","VehicleVsPCB_in_WTs"
"Long-term potentiation","6/67",5.99480018862848e-07,5.63292550632953e-05,0,0,22.9677917068467,329.0642186717,"GRIA2;PPP1R1A;PRKCB;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Gastric acid secretion","6/74",1.08480801054312e-06,5.63292550632953e-05,0,0,20.5961937716263,282.87034008022,"PRKCB;ATP1B1;PLCB1;CALM1;CALM2;ACTB","L5","VehicleVsPCB_in_WTs"
"Alzheimer disease","8/175",1.34094065437366e-06,5.63292550632953e-05,0,0,11.3942716975687,154.074928084238,"RTN3;COX4I1;ATP2A2;PLCB1;CALM1;GAPDH;CALM2;RTN4","L5","VehicleVsPCB_in_WTs"
"Salivary secretion","6/78",1.48234881745514e-06,5.63292550632953e-05,0,0,19.4480392156863,261.029300891451,"PRKCB;ATP2B2;ATP1B1;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Adrenergic signaling in cardiomyocytes","7/148",5.07444088834078e-06,0.00013661082783144,0,0,11.6832151300236,142.433512955881,"PPP1R1A;ATP2A2;ATP2B2;ATP1B1;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"cAMP signaling pathway","8/211",5.39253267755686e-06,0.00013661082783144,0,0,9.35651967475815,113.499218864237,"GRIA2;PAK1;GABBR1;ATP2A2;ATP2B2;ATP1B1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Aldosterone synthesis and secretion","6/102",7.12131106236669e-06,0.000154634183068534,0,0,14.5683823529412,172.670567596561,"PRKCB;ATP2B2;ATP1B1;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"cGMP-PKG signaling pathway","7/172",1.35773874334182e-05,0.000257970361234946,0,0,9.97171717171717,111.754079755752,"ATP2A2;ATP2B2;ATP1B1;PLCB1;CALM1;SLC25A4;CALM2","L5","VehicleVsPCB_in_WTs"
"Calcium signaling pathway","7/189",2.49536703593321e-05,0.00042143976606872,0,0,9.03250915750916,95.730954710962,"PRKCB;ATP2A2;ATP2B2;PLCB1;CALM1;SLC25A4;CALM2","L5","VehicleVsPCB_in_WTs"
"Dopaminergic synapse","6/135",3.52358452450743e-05,0.000535584847725129,0,0,10.8235294117647,110.978481525492,"GRIA2;PRKCB;PLCB1;CALM1;CALM2;SCN1A","L5","VehicleVsPCB_in_WTs"
"Circadian entrainment","5/99",8.91282446077414e-05,0.00123159028912515,0,0,12.2556902523503,114.289633940067,"GRIA2;PRKCB;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Pancreatic secretion","5/105",0.000117780085221502,0.00149188107947235,0,0,11.5168604651163,104.189482028195,"PRKCB;ATP2A2;ATP2B2;ATP1B1;PLCB1","L5","VehicleVsPCB_in_WTs"
"Thyroid hormone signaling pathway","5/115",0.000180645027674073,0.0021121572466507,0,0,10.4645877378436,90.1940371067937,"PRKCB;ATP2A2;ATP1B1;PLCB1;ACTB","L5","VehicleVsPCB_in_WTs"
"Amphetamine addiction","4/68",0.000261453188498939,0.00283863461798849,0,0,14.2564655172414,117.605223755315,"GRIA2;PRKCB;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Estrogen signaling pathway","5/134",0.000367243707097636,0.00372140289858938,0,0,8.91472868217054,70.5109117053967,"GABBR1;HSP90AB1;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Synaptic vesicle cycle","4/77",0.00042113756875432,0.00400080690316604,0,0,12.4931506849315,97.1036509870039,"RAB3A;SYT1;SLC1A2;ATP6V0C","L5","VehicleVsPCB_in_WTs"
"Retrograde endocannabinoid signaling","5/150",0.000614747487281415,0.00540953598146732,0,0,7.92461908580593,58.597002698323,"GRIA2;GABRA1;PRKCB;PLCB1;GABRG2","L5","VehicleVsPCB_in_WTs"
"Insulin secretion","4/86",0.000640602945173761,0.00540953598146732,0,0,11.1169049621531,81.7437219177979,"RAB3A;PRKCB;ATP1B1;PLCB1","L5","VehicleVsPCB_in_WTs"
"Oxytocin signaling pathway","5/154",0.000692524807845479,0.00545620987504807,0,0,7.71031684095521,56.0938387621161,"PRKCB;PLCB1;CALM1;CALM2;ACTB","L5","VehicleVsPCB_in_WTs"
"GABAergic synapse","4/90",0.000760234415108757,0.00545620987504807,0,0,10.5977011494253,76.1114574743369,"GABRA1;GABBR1;PRKCB;GABRG2","L5","VehicleVsPCB_in_WTs"
"GnRH signaling pathway","4/90",0.000760234415108757,0.00545620987504807,0,0,10.5977011494253,76.1114574743369,"PRKCB;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Nicotine addiction","3/40",0.000796979720183804,0.00545620987504807,0,0,18.3095823095823,130.633034967006,"GRIA2;GABRA1;GABRG2","L5","VehicleVsPCB_in_WTs"
"Morphine addiction","4/92",0.000825610704777011,0.00545620987504807,0,0,10.3557993730408,73.519829486396,"GABRA1;GABBR1;PRKCB;GABRG2","L5","VehicleVsPCB_in_WTs"
"Phosphatidylinositol signaling system","4/98",0.0010454707776512,0.00662131492512425,0,0,9.69185619955979,66.5180002560489,"PRKCB;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Melanogenesis","4/100",0.00112708208609335,0.00685265908344756,0,0,9.4889846743295,64.4123971132869,"PRKCB;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Glutamatergic synapse","4/114",0.00182763614805115,0.010684642096299,0,0,8.27544409613375,52.1744561271411,"GRIA2;PRKCB;SLC1A2;PLCB1","L5","VehicleVsPCB_in_WTs"
"Endocrine and other factor-regulated calcium reabsorption","3/55",0.0020147135936091,0.0113420913417994,0,0,13.0181381118881,80.8072053081561,"PRKCB;ATP1B1;PLCB1","L5","VehicleVsPCB_in_WTs"
"Rap1 signaling pathway","5/209",0.0026692280716386,0.0137312537798822,0,0,5.61588007295942,33.2795141484551,"PRKCB;PLCB1;CALM1;CALM2;ACTB","L5","VehicleVsPCB_in_WTs"
"Inflammatory mediator regulation of TRP channels","4/127",0.00270671654490202,0.0137312537798822,0,0,7.39594430427063,43.7249631442273,"PRKCB;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Long-term depression","3/61",0.00271011587760833,0.0137312537798822,0,0,11.667907523511,68.9662464121182,"GRIA2;PRKCB;PLCB1","L5","VehicleVsPCB_in_WTs"
"Vascular smooth muscle contraction","4/140",0.00383956118882736,0.0188262355065084,0,0,6.68458417849899,37.1823122685496,"PRKCB;PLCB1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Fluid shear stress and atherosclerosis","4/143",0.00414036554776641,0.0196667363518904,0,0,6.53932026792359,35.8810619677391,"HSP90AB1;CALM1;CALM2;ACTB","L5","VehicleVsPCB_in_WTs"
"Proximal tubule bicarbonate reclamation","2/22",0.00445784215833495,0.0201330856188231,0,0,22.347191011236,120.967366270275,"MDH1;ATP1B1","L5","VehicleVsPCB_in_WTs"
"Thyroid hormone synthesis","3/73",0.00450345336210517,0.0201330856188231,0,0,9.66185064935065,52.2021168611324,"PRKCB;ATP1B1;PLCB1","L5","VehicleVsPCB_in_WTs"
"Human immunodeficiency virus 1 infection","5/238",0.00464068740530982,0.0201538424459169,0,0,4.90967162391456,26.3791392007643,"PAK1;PRKCB;CFL1;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
"Glioma","3/75",0.00485751954120492,0.0201627178594578,0,0,9.39251893939394,50.0360838152806,"PRKCB;CALM1;CALM2","L5","VehicleVsPCB_in_WTs"
