"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Directory","DEG_test"
"Fc gamma R-mediated phagocytosis","1/87",0.494766084839507,0.583482762121074,0,0,1.48222055513878,1.04299441073782,"CDC42","L6","WTvsHET_in_Vehicle"
"TGF-beta signaling pathway","1/91",0.510414305282092,0.59781401509067,0,0,1.41605734767025,0.952344616144864,"SKP1A","L6","WTvsHET_in_Vehicle"
"AGE-RAGE signaling pathway in diabetic complications","1/101",0.547459738415999,0.6321613997152,0,0,1.2738064516129,0.767425532598537,"CDC42","L6","WTvsHET_in_Vehicle"
"T cell receptor signaling pathway","1/101",0.547459738415999,0.6321613997152,0,0,1.2738064516129,0.767425532598537,"CDC42","L6","WTvsHET_in_Vehicle"
"Longevity regulating pathway","1/102",0.551007458939614,0.6321613997152,0,0,1.26113062919195,0.751642598196811,"HSPA8","L6","WTvsHET_in_Vehicle"
"Chagas disease (American trypanosomiasis)","1/103",0.554527543609824,0.6321613997152,0,0,1.24870335230867,0.736283946897076,"GNAS","L6","WTvsHET_in_Vehicle"
"Amoebiasis","1/106",0.564924113641362,0.635094343347449,0,0,1.21284178187404,0.692610120436459,"GNAS","L6","WTvsHET_in_Vehicle"
"Parathyroid hormone synthesis, secretion and action","1/107",0.568335777734571,0.635094343347449,0,0,1.20133901399878,0.678808052653299,"GNAS","L6","WTvsHET_in_Vehicle"
"Toxoplasmosis","1/108",0.571720859176531,0.635094343347449,0,0,1.19005125113054,0.665362908761683,"HSPA8","L6","WTvsHET_in_Vehicle"
"Human T-cell leukemia virus 1 infection","2/245",0.571956309213492,0.635094343347449,0,0,1.04756560312116,0.585267226964786,"VDAC1;SLC25A4","L6","WTvsHET_in_Vehicle"
"TNF signaling pathway","1/110",0.578412095701275,0.638119150741406,0,0,1.16809707013909,0.639496579801731,"CX3CL1","L6","WTvsHET_in_Vehicle"
"Cholinergic synapse","1/113",0.588254674511571,0.644817623983838,0,0,1.13663594470046,0.603093695678683,"GNG3","L6","WTvsHET_in_Vehicle"
"AMPK signaling pathway","1/126",0.628333817400753,0.684363584557509,0,0,1.01775483870968,0.472934081467165,"SCD2","L6","WTvsHET_in_Vehicle"
"FoxO signaling pathway","1/132",0.645500204931334,0.694217201529925,0,0,0.970844619551835,0.424967573788339,"GABARAPL2","L6","WTvsHET_in_Vehicle"
"Spliceosome","1/132",0.645500204931334,0.694217201529925,0,0,0.970844619551835,0.424967573788339,"HSPA8","L6","WTvsHET_in_Vehicle"
"MAPK signaling pathway","2/294",0.670954521244305,0.715143998401062,0,0,0.86959615726739,0.347015757015187,"CDC42;HSPA8","L6","WTvsHET_in_Vehicle"
"Systemic lupus erythematosus","1/143",0.674951212297916,0.715143998401062,0,0,0.895138573375738,0.351892282829486,"H2AFJ","L6","WTvsHET_in_Vehicle"
"Measles","1/144",0.677504840590479,0.715143998401062,0,0,0.888833746898263,0.346057270180754,"HSPA8","L6","WTvsHET_in_Vehicle"
"Phospholipase D signaling pathway","1/149",0.689977044086798,0.723840948091058,0,0,0.858587619877942,0.318619248232487,"GNAS","L6","WTvsHET_in_Vehicle"
"Cushing syndrome","1/159",0.713501619338426,0.743955956749213,0,0,0.803838301347489,0.271352155581287,"GNAS","L6","WTvsHET_in_Vehicle"
"Cell adhesion molecules (CAMs)","1/170",0.737334333896721,0.764146491492966,0,0,0.751097537698034,0.228869820939916,"NEGR1","L6","WTvsHET_in_Vehicle"
"Transcriptional misregulation in cancer","1/183",0.762972131910681,0.785953220221244,0,0,0.696986884083658,0.188558491293203,"TSPAN7","L6","WTvsHET_in_Vehicle"
"Epstein-Barr virus infection","1/229",0.835284540087488,0.855291355418925,0,0,0.555065082059989,0.0999021929663401,"PDIA3","L6","WTvsHET_in_Vehicle"
"Cytokine-cytokine receptor interaction","1/292",0.900079377947219,0.916152223981991,0,0,0.433499612016406,0.0456355106684541,"CX3CL1","L6","WTvsHET_in_Vehicle"
"Neuroactive ligand-receptor interaction","1/348",0.936009979904279,0.947087021086578,0,0,0.362498837965976,0.0239717365037418,"GLRB","L6","WTvsHET_in_Vehicle"
"Herpes simplex virus 1 infection","1/433",0.967544506178445,0.973235944450083,0,0,0.289904420549582,0.00956506410185122,"PDIA3","L6","WTvsHET_in_Vehicle"
"Olfactory transduction","2/1133",0.998869558639106,0.998869558639106,0,0,0.214877076946042,0.000243043334303384,"CALM1;CALM2","L6","WTvsHET_in_Vehicle"
"Ribosome","27/170",5.52771336076875e-27,8.89961851083768e-25,0,0,26.5549450549451,1605.51259616711,"RPL3;RPLP1;RPL11;RPL6;RPS16;RPS15A;RPS19;RPL35;RPL13;RPL38;RPL37;RPL15;RPS10;RPL19;RPL41;RPS7;RPS8;RPL23;RPS5;RPS3A1;RPL37A;RPL24;RPL26;FAU;RPL29;UBA52;RPS24","Lamp5","WTvsHET_in_Vehicle"
"Alzheimer disease","17/175",1.11763641744453e-13,8.99697316042844e-12,0,0,14.1128691983122,420.879490593069,"COX8A;RTN3;GSK3B;NDUFA13;NDUFB8;COX4I1;ATP2A2;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;COX6B1;UQCRQ;CALM1;CALM2;GAPDH","Lamp5","WTvsHET_in_Vehicle"
"Oxidative phosphorylation","14/134",6.6349495184426e-12,3.5607562415642e-10,0,0,15.0316993464052,386.895949866333,"COX8A;NDUFA13;ATP6V0B;NDUFB8;COX4I1;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;COX6B1;UQCRQ;ATP6V0C;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Parkinson disease","14/144",1.77900848276589e-11,7.1605091431327e-10,0,0,13.8683760683761,343.275312291406,"COX8A;NDUFA13;NDUFB8;COX4I1;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;COX6B1;UBB;UQCRQ;VDAC1;SLC25A4","Lamp5","WTvsHET_in_Vehicle"
"Cardiac muscle contraction","10/78",9.69906013388731e-10,3.12309736311171e-08,0,0,18.5134881978269,384.225637593002,"COX8A;UQCRQ;COX4I1;CACNA2D1;ATP2A2;ATP1B1;COX5B;COX6C;COX7C;COX6B1","Lamp5","WTvsHET_in_Vehicle"
"Huntington disease","13/192",8.41630863695018e-09,2.25837615091497e-07,0,0,9.26873684974244,172.334500226146,"COX8A;NDUFA13;NDUFB8;COX4I1;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;COX6B1;UQCRQ;VDAC1;SLC25A4","Lamp5","WTvsHET_in_Vehicle"
"Non-alcoholic fatty liver disease (NAFLD)","11/151",5.79220346581506e-08,1.33220679713746e-06,0,0,9.91863553113553,165.285808432003,"COX8A;CDC42;GSK3B;NDUFA13;NDUFB8;UQCRQ;COX4I1;COX5B;COX6C;COX7C;COX6B1","Lamp5","WTvsHET_in_Vehicle"
"Thermogenesis","12/231",5.74716259226294e-07,1.15661647169292e-05,0,0,6.93380468404772,99.6345393910365,"COX8A;NDUFA13;NDUFB8;UQCRQ;COX4I1;ATP5G3;ATP5F1;COX5B;COX6C;COX7C;ACTG1;COX6B1","Lamp5","WTvsHET_in_Vehicle"
"Synaptic vesicle cycle","6/77",4.49917143463842e-05,0.000804851778863095,0,0,10.3728457702738,103.822147432156,"SNAP25;ATP6V0B;SYT1;SLC6A1;ATP6V0C;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Protein processing in endoplasmic reticulum","6/163",0.00250201824564547,0.040282493754892,0,0,4.67049096016141,27.9793120473104,"HSPA8;HSP90AB1;CANX;SEC62;SKP1A;HSP90B1","Lamp5","WTvsHET_in_Vehicle"
"cGMP-PKG signaling pathway","6/172",0.00326532777849368,0.0477925247579529,0,0,4.41525106637731,25.2746417008491,"ATP2A2;VDAC1;ATP1B1;CALM1;CALM2;SLC25A4","Lamp5","WTvsHET_in_Vehicle"
"Taurine and hypotaurine metabolism","2/11",0.00362776993978776,0.0486725800254857,0,0,26.6989898989899,150.025286306497,"GAD1;GAD2","Lamp5","WTvsHET_in_Vehicle"
"Calcium signaling pathway","6/189",0.00516362699265381,0.0618214648317801,0,0,4.0016291619998,21.0730435195723,"ERBB4;ATP2A2;VDAC1;CALM1;CALM2;SLC25A4","Lamp5","WTvsHET_in_Vehicle"
"Estrogen signaling pathway","5/134",0.00537577955058957,0.0618214648317801,0,0,4.71432672983061,24.6363722744335,"HSPA8;HSP90AB1;CALM1;CALM2;HSP90B1","Lamp5","WTvsHET_in_Vehicle"
"GABAergic synapse","4/90",0.00686693054471041,0.0708793578634461,0,0,5.63475531459552,28.0669307019278,"GABRA1;GAD1;GAD2;SLC6A1","Lamp5","WTvsHET_in_Vehicle"
"Fluid shear stress and atherosclerosis","5/143",0.00704391134046669,0.0708793578634461,0,0,4.40485775630703,21.8286764265366,"HSP90AB1;CALM1;CALM2;ACTG1;HSP90B1","Lamp5","WTvsHET_in_Vehicle"
"Adrenergic signaling in cardiomyocytes","5/148",0.00811219915927956,0.0768272979202359,0,0,4.24976258309592,20.4599986785902,"CACNA2D1;ATP2A2;ATP1B1;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"RNA transport","5/167",0.0131951912274427,0.106746939941009,0,0,3.74771376314586,16.2197409517599,"EIF4A2;EEF1A1;FXR1;EIF1B;EIF1","Lamp5","WTvsHET_in_Vehicle"
"Influenza A","5/168",0.0135107724294152,0.106746939941009,0,0,3.72453230326441,16.0313850365874,"HSPA8;GSK3B;VDAC1;ACTG1;KPNA1","Lamp5","WTvsHET_in_Vehicle"
"Proximal tubule bicarbonate reclamation","2/22",0.0143478171394881,0.106746939941009,0,0,12.0078787878788,50.9633283851322,"MDH1;ATP1B1","Lamp5","WTvsHET_in_Vehicle"
"Thyroid hormone signaling pathway","4/115",0.0158404283590006,0.106746939941009,0,0,4.36013928038468,18.0736050900524,"GSK3B;ATP2A2;ATP1B1;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Necroptosis","5/176",0.0162202490070755,0.106746939941009,0,0,3.54884123889972,14.6265309909423,"HSP90AB1;FTH1;VDAC1;PPIA;SLC25A4","Lamp5","WTvsHET_in_Vehicle"
"Oocyte meiosis","4/116",0.0163022216345645,0.106746939941009,0,0,4.32099035933392,17.7871575467927,"CALM1;SKP1A;CALM2;YWHAG","Lamp5","WTvsHET_in_Vehicle"
"Tuberculosis","5/178",0.0169501477285479,0.106746939941009,0,0,3.50745736102191,14.301582784704,"ATP6V0B;CALM1;CALM2;ATP6V0C;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Axon guidance","5/180",0.0177015563299288,0.106746939941009,0,0,3.46701940035273,13.9863123760012,"EPHA5;CDC42;GSK3B;CFL1;PAK7","Lamp5","WTvsHET_in_Vehicle"
"Phagosome","5/180",0.0177015563299288,0.106746939941009,0,0,3.46701940035273,13.9863123760012,"ATP6V0B;CANX;ATP6V0C;ACTG1;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Long-term potentiation","3/67",0.0185464293614904,0.106746939941009,0,0,5.65043826219512,22.5309982366092,"GRIA1;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Neurotrophin signaling pathway","4/121",0.0187376406976964,0.106746939941009,0,0,4.13528393896492,16.446937737186,"CDC42;GSK3B;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Amphetamine addiction","3/68",0.0192860810088093,0.106746939941009,0,0,5.56322701688555,21.9656877498007,"GRIA1;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Butanoate metabolism","2/27",0.0212167830938652,0.106746939941009,0,0,9.60387878787879,37.0033872744512,"GAD1;GAD2","Lamp5","WTvsHET_in_Vehicle"
"Collecting duct acid secretion","2/27",0.0212167830938652,0.106746939941009,0,0,9.60387878787879,37.0033872744512,"ATP6V0C;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Phototransduction","2/27",0.0212167830938652,0.106746939941009,0,0,9.60387878787879,37.0033872744512,"CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Arrhythmogenic right ventricular cardiomyopathy (ARVC)","3/72",0.0224062326055008,0.109315256045019,0,0,5.23966065747614,19.9024114916199,"CACNA2D1;ATP2A2;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Thyroid hormone synthesis","3/73",0.02322669185264,0.109985217302207,0,0,5.16454703832753,19.4313662765555,"CANX;ATP1B1;HSP90B1","Lamp5","WTvsHET_in_Vehicle"
"Gastric acid secretion","3/74",0.0240633200831071,0.110691272382293,0,0,5.09154929577465,18.9765432519613,"ATP1B1;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Pertussis","3/76",0.0257850545347057,0.115316493891323,0,0,4.95155362512529,18.1125862696232,"CFL1;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Dopaminergic synapse","4/135",0.0267106749991399,0.116227531753014,0,0,3.69072261508921,13.3703512209592,"GRIA1;GSK3B;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Salivary secretion","3/78",0.0275713423605874,0.116815424211962,0,0,4.8190243902439,17.3050123303779,"ATP1B1;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"beta-Alanine metabolism","2/32",0.0291805193406196,0.117451590345994,0,0,8.00121212121212,28.278315449911,"GAD1;GAD2","Lamp5","WTvsHET_in_Vehicle"
"Citrate cycle (TCA cycle)","2/32",0.0291805193406196,0.117451590345994,0,0,8.00121212121212,28.278315449911,"MDH1;PDHB","Lamp5","WTvsHET_in_Vehicle"
"cAMP signaling pathway","5/211",0.0322574660579066,0.124740462698887,0,0,2.94063885892365,10.0981707703963,"GRIA1;ATP2A2;ATP1B1;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"ErbB signaling pathway","3/84",0.0333157757518765,0.124740462698887,0,0,4.46070460704607,15.1740870243985,"GSK3B;ERBB4;PAK7","Lamp5","WTvsHET_in_Vehicle"
"Rheumatoid arthritis","3/84",0.0333157757518765,0.124740462698887,0,0,4.46070460704607,15.1740870243985,"ATP6V0B;ATP6V0C;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Hypertrophic cardiomyopathy (HCM)","3/86",0.0353582723695684,0.126139194356317,0,0,4.35277696150455,14.5479508425235,"CACNA2D1;ATP2A2;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Retrograde endocannabinoid signaling","4/150",0.0372057570430748,0.126139194356317,0,0,3.30901756450122,10.8909422783325,"GRIA1;GABRA1;NDUFA13;NDUFB8","Lamp5","WTvsHET_in_Vehicle"
"Alanine, aspartate and glutamate metabolism","2/37",0.0381386354683106,0.126139194356317,0,0,6.85645021645022,22.3967828852607,"GAD1;GAD2","Lamp5","WTvsHET_in_Vehicle"
"Antigen processing and presentation","3/90",0.039632790712625,0.126139194356317,0,0,4.15180824222035,13.4024457724416,"HSPA8;HSP90AB1;CANX","Lamp5","WTvsHET_in_Vehicle"
"Dilated cardiomyopathy (DCM)","3/90",0.039632790712625,0.126139194356317,0,0,4.15180824222035,13.4024457724416,"CACNA2D1;ATP2A2;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"GnRH signaling pathway","3/90",0.039632790712625,0.126139194356317,0,0,4.15180824222035,13.4024457724416,"CDC42;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Pyruvate metabolism","2/38",0.040041198400319,0.126139194356317,0,0,6.66565656565657,21.4490589494736,"MDH1;PDHB","Lamp5","WTvsHET_in_Vehicle"
"Oxytocin signaling pathway","4/154",0.040352206241871,0.126139194356317,0,0,3.2201226993865,10.336945528652,"CACNA2D1;CALM1;CALM2;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"IL-17 signaling pathway","3/91",0.0407406093573196,0.126139194356317,0,0,4.10442073170732,13.1363213194492,"GSK3B;HSP90AB1;HSP90B1","Lamp5","WTvsHET_in_Vehicle"
"Nicotine addiction","2/40",0.0439514196342791,0.132652617829011,0,0,6.31419457735247,19.729776606828,"GRIA1;GABRA1","Lamp5","WTvsHET_in_Vehicle"
"Hippo signaling pathway","4/159",0.0444921823774324,0.132652617829011,0,0,3.11545616465466,9.6966759373422,"GSK3B;ID2;YWHAG;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Ras signaling pathway","5/233",0.0461183478366915,0.135000981849224,0,0,2.65391487979207,8.16488698104687,"CDC42;NF1;PAK7;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Prostate cancer","3/97",0.0477121883041649,0.137172541374474,0,0,3.84126881162429,11.687323078046,"GSK3B;HSP90AB1;HSP90B1","Lamp5","WTvsHET_in_Vehicle"
"Human immunodeficiency virus 1 infection","5/238",0.0496945496682419,0.137845494085584,0,0,2.59630159487098,7.79373394846006,"CFL1;PAK7;CALM1;SKP1A;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Circadian entrainment","3/99",0.0501581420032271,0.137845494085584,0,0,3.7608612804878,11.2546572830071,"GRIA1;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Melanogenesis","3/100",0.0514036895977325,0.137845494085584,0,0,3.72190093034951,11.0467706640303,"GSK3B;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Mineral absorption","2/44",0.0521725798473169,0.137845494085584,0,0,5.71168831168831,16.8677477117959,"FTH1;ATP1B1","Lamp5","WTvsHET_in_Vehicle"
"T cell receptor signaling pathway","3/101",0.0526641822859072,0.137845494085584,0,0,3.68373568939771,10.8442537197529,"CDC42;GSK3B;PAK7","Lamp5","WTvsHET_in_Vehicle"
"Aldosterone synthesis and secretion","3/102",0.053939541163924,0.137845494085584,0,0,3.64634146341463,10.6469213274278,"ATP1B1;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Glucagon signaling pathway","3/102",0.053939541163924,0.137845494085584,0,0,3.64634146341463,10.6469213274278,"PDHB;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Cellular senescence","4/185",0.069694436766739,0.175325067491328,0,0,2.66440700945667,7.09700718175299,"VDAC1;CALM1;CALM2;SLC25A4","Lamp5","WTvsHET_in_Vehicle"
"Cell cycle","3/123",0.0839991583849356,0.203012747669518,0,0,3.00503048780488,7.44330575746754,"GSK3B;SKP1A;YWHAG","Lamp5","WTvsHET_in_Vehicle"
"Legionellosis","2/58",0.0846034607766433,0.203012747669518,0,0,4.28073593073593,10.5724764394068,"EEF1A1;HSPA8","Lamp5","WTvsHET_in_Vehicle"
"Lysosome","3/124",0.0855784405402804,0.203012747669518,0,0,2.980044345898,7.32590824989695,"ATP6V0B;ATP6V0C;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Focal adhesion","4/199",0.0857445145436473,0.203012747669518,0,0,2.47135441245871,6.07059337429978,"CDC42;GSK3B;PAK7;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Rap1 signaling pathway","4/209",0.0982156190596338,0.229169777805812,0,0,2.34960347149484,5.45246637327327,"CDC42;CALM1;CALM2;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"MAPK signaling pathway","5/294",0.100538762759105,0.231239154345942,0,0,2.08723140672391,4.79481288141378,"CDC42;HSPA8;ERBB4;CACNA2D1;NF1","Lamp5","WTvsHET_in_Vehicle"
"Kaposi sarcoma-associated herpesvirus infection","4/216",0.107421700114951,0.237683931472399,0,0,2.27121194582706,5.067058106711,"GSK3B;UBB;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Glycolysis / Gluconeogenesis","2/67",0.107901111443757,0.237683931472399,0,0,3.68634032634033,8.20778458128452,"PDHB;GAPDH","Lamp5","WTvsHET_in_Vehicle"
"Regulation of actin cytoskeleton","4/217",0.108767878359001,0.237683931472399,0,0,2.26043376825369,5.01486097772229,"CDC42;CFL1;PAK7;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Renal cell carcinoma","2/68",0.110586417525858,0.237683931472399,0,0,3.63030303030303,7.99377481675613,"CDC42;PAK7","Lamp5","WTvsHET_in_Vehicle"
"Insulin signaling pathway","3/139",0.110722328325652,0.237683931472399,0,0,2.64934540889527,5.83049328158616,"GSK3B;CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Type I diabetes mellitus","2/69",0.113289241713732,0.239994314683038,0,0,3.57593848937133,7.78771842578777,"GAD1;GAD2","Lamp5","WTvsHET_in_Vehicle"
"Adherens junction","2/72",0.121498104249794,0.254041490704116,0,0,3.4221645021645,7.21343209789792,"CDC42;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Bacterial invasion of epithelial cells","2/74",0.127049733323592,0.262243680321773,0,0,3.32676767676768,6.86370945124905,"CDC42;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Glioma","2/75",0.12984791655741,0.264626766654976,0,0,3.28102947281029,6.69786530299726,"CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Renin secretion","2/76",0.132660428121214,0.266979111593942,0,0,3.23652743652744,6.53766433579641,"CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Salmonella infection","2/78",0.138326720722289,0.274945704151709,0,0,3.15103668261563,6.23318177937873,"CDC42;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Pathways in cancer","7/535",0.161290256553387,0.313235946055995,0,0,1.599609375,2.91856680754509,"CDC42;GSK3B;HSP90AB1;CALM1;SKP1A;CALM2;HSP90B1","Lamp5","WTvsHET_in_Vehicle"
"Insulin secretion","2/86",0.161481885233836,0.313235946055995,0,0,2.84978354978355,5.19618791161761,"SNAP25;ATP1B1","Lamp5","WTvsHET_in_Vehicle"
"Fc gamma R-mediated phagocytosis","2/87",0.164424912464493,0.315147748890278,0,0,2.81611408199643,5.08393433479931,"CDC42;CFL1","Lamp5","WTvsHET_in_Vehicle"
"Taste transduction","2/88",0.167377491384555,0.317032660151922,0,0,2.78322762508809,4.97502937173149,"GABRA1;SCN2A","Lamp5","WTvsHET_in_Vehicle"
"TGF-beta signaling pathway","2/91",0.176288948642747,0.33002931083119,0,0,2.68900238338441,4.66711556357416,"ID2;SKP1A","Lamp5","WTvsHET_in_Vehicle"
"PI3K-Akt signaling pathway","5/357",0.179271565063875,0.331755425003262,0,0,1.70814043209877,2.93604315943301,"GSK3B;HSP90AB1;ERBB4;YWHAG;HSP90B1","Lamp5","WTvsHET_in_Vehicle"
"Human papillomavirus infection","5/360",0.18349478386055,0.33571204774487,0,0,1.69344461832725,2.87135226192856,"CDC42;GSK3B;ATP6V0B;ATP6V0C;ATP6V0A1","Lamp5","WTvsHET_in_Vehicle"
"Endocytosis","4/269",0.188121994364656,0.340310574075389,0,0,1.81206158120153,3.02734717370998,"CDC42;HSPA8;UBB;WWP1","Lamp5","WTvsHET_in_Vehicle"
"Phosphatidylinositol signaling system","2/98",0.197351648080216,0.353040170454609,0,0,2.49204545454545,4.04401193181976,"CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Protein export","1/28",0.209381970468244,0.370445024674586,0,0,4.4190093708166,6.90954133352166,"SEC62","Lamp5","WTvsHET_in_Vehicle"
"HIF-1 signaling pathway","2/104",0.215638427225214,0.377367247644125,0,0,2.34474153297683,3.59719043270519,"PDHB;GAPDH","Lamp5","WTvsHET_in_Vehicle"
"Pancreatic secretion","2/105",0.218702203186195,0.378613491537391,0,0,2.32185937040306,3.52932904876759,"ATP2A2;ATP1B1","Lamp5","WTvsHET_in_Vehicle"
"Circadian rhythm","1/30",0.22254883298186,0.381174065000846,0,0,4.11383464894059,6.18148384650039,"SKP1A","Lamp5","WTvsHET_in_Vehicle"
"Glyoxylate and dicarboxylate metabolism","1/31",0.229050293011977,0.388179970262403,0,0,3.97650602409639,5.86062897453466,"MDH1","Lamp5","WTvsHET_in_Vehicle"
"C-type lectin receptor signaling pathway","2/112",0.240240078036778,0.399518361181361,0,0,2.17333333333333,3.09942659290705,"CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Proteoglycans in cancer","3/203",0.24070360891051,0.399518361181361,0,0,1.7957012195122,2.5574178180063,"CDC42;ERBB4;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Leukocyte transendothelial migration","2/115",0.249505255318219,0.409901490879931,0,0,2.11531241619737,2.93663598048622,"CDC42;ACTG1","Lamp5","WTvsHET_in_Vehicle"
"Aldosterone-regulated sodium reabsorption","1/38",0.273071983360862,0.444086760819179,0,0,3.22305437968089,4.18358854066381,"ATP1B1","Lamp5","WTvsHET_in_Vehicle"
"Ferroptosis","1/40",0.285184197978979,0.456884485715027,0,0,3.05746061167748,3.83595122890136,"FTH1","Lamp5","WTvsHET_in_Vehicle"
"Inflammatory mediator regulation of TRP channels","2/127",0.286616975510669,0.456884485715027,0,0,1.91107878787879,2.38810036375989,"CALM1;CALM2","Lamp5","WTvsHET_in_Vehicle"
"Viral carcinogenesis","3/229",0.299304856839205,0.472432175991294,0,0,1.58701165551479,1.91440047476539,"CDC42;DDX3X;YWHAG","Lamp5","WTvsHET_in_Vehicle"
"Carbohydrate digestion and absorption","1/43",0.302977377090058,0.473585997199022,0,0,2.83864027538726,3.38961223242489,"ATP1B1","Lamp5","WTvsHET_in_Vehicle"
"Hedgehog signaling pathway","1/44",0.308810047096672,0.478061707524656,0,0,2.7724852899972,3.25775041106474,"GSK3B","Lamp5","WTvsHET_in_Vehicle"
"Signaling pathways regulating pluripotency of stem cells","2/137",0.317414504403261,0.482217472198473,0,0,1.76861952861953,2.0295736351748,"GSK3B;ID2","Lamp5","WTvsHET_in_Vehicle"
