"SYMBOL","FC","logFC","P.Value","adj.P.Val","AveExpr","t","B","Directory","DEG_test"
"Pafah1b1",1.00183532022508,0.00264538056880918,0.989774950641965,0.997203555527256,9.56051498002738,0.012817625510012,-4.69996304234309,"Astro","WTvsHET_in_Vehicle"
"Rpl41",1.00132771953285,0.00191422389052817,0.99014776226743,0.997203555527256,9.13356318601564,0.0123502627271868,-4.76954535621754,"Astro","WTvsHET_in_Vehicle"
"Psma3",1.00129984331654,0.00187405977836009,0.991238400162951,0.997203555527256,9.24705962869571,0.0109830362537002,-4.74214823467218,"Astro","WTvsHET_in_Vehicle"
"Tiparp",1.00118881124556,0.00171407343539179,0.991597011064985,0.997203555527256,9.17379331069464,0.0105334853167583,-4.75613040692951,"Astro","WTvsHET_in_Vehicle"
"Tcf25",-1.00117478825776,-0.00169386642106606,0.992911837930949,0.997203555527256,9.38141212893906,-0.00888524941743222,-4.71670019289722,"Astro","WTvsHET_in_Vehicle"
"Hnrnpdl",-1.00085804184903,-0.00123736194219278,0.994281315550224,0.997203555527256,9.25307925219948,-0.00716853023922332,-4.74192305992176,"Astro","WTvsHET_in_Vehicle"
"Gli3",1.00070094278039,0.00101089242571174,0.995530395199191,0.997203555527256,9.31353284930271,0.00560275542383283,-4.7292239432466,"Astro","WTvsHET_in_Vehicle"
"Clk1",-1.00028926401765,-0.000417259417618942,0.998346800088797,0.998346800088797,9.52140924579508,-0.00207231585903893,-4.70514227875591,"Astro","WTvsHET_in_Vehicle"
"Calm2",1.61358614525925,0.690270601698875,4.04156421324352e-10,7.65876418409647e-07,10.1758295443113,6.26524128927031,12.5139892012428,"L2_3_IT","WTvsHET_in_Vehicle"
"Calm1",1.49506702919317,0.580210167043307,2.92527404108907e-08,2.77169715393189e-05,10.4643225221713,5.55486012724361,8.52741756064776,"L2_3_IT","WTvsHET_in_Vehicle"
"Gm42418",1.75680512106452,0.812954164899518,6.06992024477322e-08,3.49574227313104e-05,12.4256497802029,5.42513547758216,7.75517258255977,"L2_3_IT","WTvsHET_in_Vehicle"
"Ppia",1.51561654146597,0.599904790644596,7.37887551056683e-08,3.49574227313104e-05,9.71392914374343,5.38994018645385,7.69432760987756,"L2_3_IT","WTvsHET_in_Vehicle"
