"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Zfp3951",-0.311591378697729,7.5735449507178,-4.35011071929927,3.7805857485853e-05,0.00017389848359401,1.96992440869538,"GABAergic","Zfp3951"
"Zfp9941",-0.31158861486707,7.62161426255511,-4.02111026458368,0.000125353617874103,0.000496901580078252,0.882871898680245,"GABAergic","Zfp9941"
"Plekhb21",-0.311444852055344,7.77806696386748,-2.62068941736206,0.0104018159289679,0.0226674666965951,-2.95580618947644,"GABAergic","Plekhb21"
"Hnrnpll1",-0.31140164101824,7.78395833788637,-2.73977148128701,0.00749773918602117,0.0170657289852368,-2.67605858317602,"GABAergic","Hnrnpll1"
"Ctnnd11",-0.311395375652403,7.72289796721395,-3.18472056776328,0.0020290491125134,0.00557412199944648,-1.56972649870434,"GABAergic","Ctnnd11"
"Rtel11",-0.311356114242758,7.6797090964263,-2.85529756294207,0.00540748048850914,0.0129309771929988,-2.51309527092798,"GABAergic","Rtel11"
"Wwc11",-0.31133654213676,7.67577693411826,-3.41402546507919,0.00098488451929018,0.00296017448010882,-0.951466506480563,"GABAergic","Wwc11"
"Rnf1261",-0.311234051962043,7.80457101758334,-2.5718911435884,0.0118616410458613,0.0253646189314308,-3.06368557857812,"GABAergic","Rnf1261"
"Fam71e11",-0.311229028135704,7.57456378074582,-4.17723308883726,7.14498469834635e-05,0.000304885644636703,1.37549627011561,"GABAergic","Fam71e11"
"Cenpb1",-0.311197528925963,7.61524472645577,-3.41080150092994,0.000995165094252206,0.00298597954800929,-1.00554269883836,"GABAergic","Cenpb1"
"Dtl1",-0.3110449452549,7.53772122864912,-5.10689271757699,1.99316982362909e-06,1.749500456148e-05,4.72300168141851,"GABAergic","Dtl1"
"Pck21",-0.311035618260448,7.5809025701282,-2.49369502584815,0.0145893192970372,0.0303449967230668,-3.46174294990606,"GABAergic","Pck21"
"Tspan331",-0.311022714972335,7.5796837532628,-2.67314685132593,0.00901567505273971,0.0200543478986988,-3.04053098034265,"GABAergic","Tspan331"
"9430065F17Rik1",-0.311009140188188,7.57378997711545,-4.03397457901114,0.000119735833880138,0.000478788036125116,0.89372973260296,"GABAergic","9430065F17Rik1"
"Rbpj1",-0.310842073764289,7.71249007058991,-2.41603910948698,0.0178423454068306,0.0356846908136611,-3.53705212269672,"GABAergic","Rbpj1"
"Gm159911",-0.310812567191626,7.61510187744011,-4.04995753893864,0.000113092158361061,0.000455768789839413,0.975137911097639,"GABAergic","Gm159911"
"Gpld11",-0.310509189598748,7.58116741267665,-2.51387421981671,0.0138361880510627,0.0290134111623373,-3.41516916730303,"GABAergic","Gpld11"
"Mapk61",-0.310306535436583,7.6477218878456,-3.24146585437175,0.00170184916548814,0.00478831939511743,-1.46848326944622,"GABAergic","Mapk61"
"Wsb21",-0.310294745211001,7.62290991644422,-2.67113535452906,0.00906556950256216,0.0201399032796967,-2.97187364606053,"GABAergic","Wsb21"
"Stk401",-0.310277632569552,7.61232525461227,-4.40166180649276,3.1183713075684e-05,0.000149866543121331,2.17404947510734,"GABAergic","Stk401"
"Mtbp1",-0.310269047032167,7.60640681263857,-2.7294295525432,0.0077169432266757,0.0175065018159244,-2.88646169232803,"GABAergic","Mtbp1"
"2410021H03Rik1",-0.310250941402846,7.75489402028575,-2.83669035657306,0.00570320547328046,0.0135592693072093,-2.46519924753123,"GABAergic","2410021H03Rik1"
"Itga71",-0.310232672455324,7.5812896522381,-2.50739253098893,0.0140742007208464,0.0294224518205591,-3.42991069011663,"GABAergic","Itga71"
"Hpcal11",-0.310208859224969,7.57899575529758,-3.74941500906632,0.000323458071325178,0.00113385018066575,-0.0251393357387615,"GABAergic","Hpcal11"
"Tmem1771",-0.310153640808215,7.57417776947144,-4.00616860679458,0.000132196054162976,0.000519847493602623,0.802113981401904,"GABAergic","Tmem1771"
"Gm168671",-0.310146828730808,7.61746166881597,-4.06054222793224,0.000108888729237217,0.000440267478345364,1.01303995258404,"GABAergic","Gm168671"
"Sipa11",-0.310123399205328,7.61429093076531,-4.09615081574062,9.58212242382489e-05,0.000393757859815423,1.12823647288142,"GABAergic","Sipa11"
"Urah1",-0.310035676611629,7.54177920985378,-5.08338195117188,2.19157346480955e-06,1.87683916444663e-05,4.63659129518255,"GABAergic","Urah1"
