"gene_name","module","color","kME_turquoise","kME_blue","kME_grey","kME_yellow","kME_black","kME_brown","kME_green","kME_red"
"Zfp945","grey","grey",0.0448385097905291,0.0172675173955196,0.128627578016977,0.144703360636767,0.068002387063829,-0.00925661106044856,0.0990273247988843,0.120524682031242
"Hcfc1r1","turquoise","turquoise",0.179216620057444,0.149031349366471,0.131374636133137,0.0809743760136344,0.0443827696401845,0.111184442738607,0.139981709149867,0.0306336957991955
"Flywch1","blue","blue",0.162574634104812,0.171056304412112,0.143492380225574,0.0766916241858006,0.0621487562445418,0.0733390733544331,0.139328531087436,0.0307606391632514
"Srrm2","blue","blue",0.103688792124196,0.174376270029205,0.166693127922922,0.121824331554138,0.116764441231348,-0.0140834221974172,0.159088261772811,0.0817637781261026
"Elob","turquoise","turquoise",0.270831098060579,0.164976262697159,0.162502698181278,0.103538389320973,-0.0107087574597929,0.224452022273268,0.152276085464845,0.0763370504548087
"Pdpk1","grey","grey",0.0936007382890837,0.0597195074813178,0.123008291903718,0.103881450287737,0.0428409385995921,0.0555675911048834,0.0982038283204779,0.095737275844753
"Atp6v0c","turquoise","turquoise",0.475698267557186,0.297444544037912,0.326388575000285,0.224790821221311,-0.0176865913943941,0.20380649766536,0.334357519243116,0.121297734954683
"Tbc1d24","black","black",0.0519333338244232,0.0763146099598082,0.108430818953119,0.0877613644856469,0.141636171713049,0.0200109706477747,0.101490485862174,0.0659669637033863
"Rnps1","grey","grey",0.114983542432322,0.0900714950015847,0.164710077317031,0.140991417711178,0.0725112907695047,0.0653125687876769,0.139438344893359,0.114927921472398
"Pkd1","black","black",0.00946120902589189,0.0605284737134193,0.068999829076309,0.0447467845214452,0.140811782543896,-0.00389900582796917,0.0518196377058705,0.0371871366579731
"Syngr3","blue","blue",0.160624402840327,0.16885680023398,0.154831228885677,0.0758770744787555,0.0599676892363775,0.0838276845821298,0.13794627756823,0.0424887486318791
"Rps2","brown","brown",0.140065834379692,0.0721772507228367,0.15173724388331,0.0879619535819747,0.0238978803484335,0.258762731123666,0.0791270970575871,0.172720046659837
"Ndufb10","turquoise","turquoise",0.238861907637275,0.178779916324828,0.151535077948071,0.0502908802413853,0.0228581313751396,0.16841596771749,0.12127325086629,0.0314685694887693
"Hagh","grey","grey",0.133788948089819,0.117512147836483,0.143591059471035,0.074364396408625,0.0545675600857934,0.0665147681943392,0.107178544983395,0.0589845123964343
"Mapk8ip3","grey","grey",0.142572889785435,0.133691987547848,0.175153873167022,0.0988207875840269,0.0850001856223974,0.0802793386025359,0.130539983766288,0.0870561263316529
"Gng13","green","green",0.0414471032837791,0.0527742390714231,0.0826030368656534,0.148345516788607,0.0584215530932914,0.064672599945474,0.137008546490265,0.103221987705825
"Haghl","blue","blue",0.176188277281208,0.276791882241088,0.180955531237825,0.00935032185693229,0.152051001696681,0.0380103910148458,0.13496158891297,-0.027263456072366
"Fam173a","grey","grey",0.16210019827123,0.156395643191841,0.190285503745439,0.0733961539868717,0.086603073929858,0.0925046295362141,0.130504335160201,0.070025421378533
"Fbxl16","grey","grey",0.0852977814684045,0.0478349383891891,0.139022095199629,0.132495366821054,0.0521831638921028,0.0892481083612332,0.102269649854163,0.142385601371111
"Stub1","turquoise","turquoise",0.224998642243236,0.151465276529927,0.191433507058682,0.110445375321345,0.0372257275041737,0.102461677849693,0.161958917187948,0.0704244774589129
"Rhbdl1","turquoise","turquoise",0.176249883641619,0.179222642995681,0.185185759735955,0.080048567645481,0.102443040585987,0.0512147124173397,0.163733871548991,0.0333115902068991
"Mettl26","grey","grey",0.0888516352052009,0.104672181074384,0.100334464207924,0.0196742145863804,0.0650661106174965,0.044971213055913,0.0665790546470232,0.0107095497067093
"Luc7l","grey","grey",0.0976687227532196,0.10420607258579,0.131434168881045,0.0514080030429195,0.0745823063118999,0.0551487331156428,0.0858998385303179,0.052584241363921
"Atp6v0e","grey","grey",0.059212694791563,0.0306051596221915,0.0502206280398997,0.0177572727416966,0.00723263171202243,-0.00485411714198492,0.0303995718397897,-0.00402521056575435
"Crebrf","grey","grey",0.0761332162444476,0.0769385965253184,0.0774973586332759,0.0448023679923961,0.040971387521258,0.0276330682149545,0.0761839127922891,0.011984420949297
"Uqcc2","grey","grey",0.099135378282347,0.0820198170576716,0.0556820217556277,0.0956126050677074,0.000991472840859757,0.0983604294734329,0.0985622284009976,0.0447999505070594
"AI413582","blue","blue",0.133047213862439,0.16711675718787,0.133366109078017,0.0864504303206055,0.0884753559746301,0.0682732847489237,0.15532873121157,0.0179566889799773
"Nudt3","grey","grey",0.133599606357115,0.0996479067008819,0.150723356824123,0.125293136387284,0.0409750055396981,0.0561687175245807,0.140787015457438,0.0914254158995854
"Rps10","brown","brown",0.155602432926374,0.060519635019228,0.0762593910319705,0.0188073858285793,-0.0346201411529799,0.265912540268364,0.0399226892303725,0.0674672020152575
"Pacsin1","grey","grey",0.153368437344109,0.135479457915227,0.226556853482197,0.179403828154388,0.105734438556084,0.0555352618811201,0.190958613208973,0.145647798482286
"Rpl10a","brown","brown",0.145077849400002,0.0929648890216895,0.120517278081413,0.0327079597706525,0.0185644525871337,0.192099400876505,0.0644340652525243,0.0682016007562409
"Srpk1","green","green",0.0767183031803907,0.0793271362940723,0.120604821703008,0.118340077648217,0.0731592054718995,0.00399569557754273,0.148032786611012,0.0747382605252985
"Stk38","blue","blue",0.0334364925960103,0.11625176475541,0.076962157038713,2.05354456581933e-06,0.104097572981647,0.0129874835805366,0.0440054486637262,-0.000991265278839317
"Srsf3","grey","grey",0.0790031685623357,0.0401553513577278,0.081838311169785,0.0409138816668986,0.0219718868604767,0.0413140389653894,0.0480091340390852,0.0348402109725765
"Mtch1","grey","grey",0.160002407250358,0.113979903106819,0.161916025841159,0.0933829637523212,0.0443344224975145,0.119855842923125,0.122834913933302,0.0928357260154823
"Ndufv3","blue","blue",0.131479077454329,0.148618729471714,0.0724371284090736,0.00739764630793883,0.0343491068504333,0.121632282780612,0.0710562958323017,-0.0139134862227041
"Brd4","grey","grey",0.0663347507475419,0.0760743631232113,0.102120401375833,0.0613007116955701,0.0657512339899379,0.0289306820563295,0.0770007703272184,0.0552669296181518
"Akap8","black","black",-0.0128189617088448,0.0479348890602306,0.0246216899261586,-0.0110877418473251,0.112369401620603,-0.000977089776983656,0.00460402954116172,-0.00382771605669834
"Akap8l","black","black",0.0724567266962568,0.109375112326538,0.163583586587948,0.103496478154606,0.177495042852652,0.00618855171373521,0.115360667575627,0.0961847684874944
"Zfp871","grey","grey",0.0718575592717408,0.0571285970835376,0.123933802868563,0.0877581519751707,0.0678805849853365,0.0525926589409095,0.0820900570402348,0.0949921503397564
"Zfp799","grey","grey",0.0487143739398661,0.0720391145971262,0.101265259046165,0.0616357442983933,0.0673231712028778,0.0250294788485733,0.0649064686849004,0.0634497035342508
"Hnrnpm","grey","grey",0.0366152049858757,0.0394745650795037,0.0636222642902285,0.0237684485908484,0.0392449513339802,0.0189294389854072,0.0236911053391385,0.0435313677340006
"March2","blue","blue",0.0810239108700765,0.118026832801814,0.0909400223310582,0.0276312393473821,0.0811664569820224,0.0214143021469564,0.0779882933296208,0.00332218576867057
"Rps28","brown","brown",0.0212948919148019,0.0200456034043683,-0.0364020047959148,-0.0617055473419023,-0.0201147177799521,0.229455813185334,-0.0476027426283866,0.00562682112197584
"Ndufa7","turquoise","turquoise",0.162261167349839,0.0981185498756982,0.0776449381723722,0.0286366227300896,-0.018381993851363,0.152561359099137,0.0693879939420571,0.0172335308415326
"Rps18","brown","brown",0.129655105495256,0.055731226041866,0.11505194276683,0.0705755817520695,0.00531537181379709,0.2082189198805,0.0612563667412489,0.107823773626141
"Prrt1","red","red",-0.00149688173181451,-0.0237867053811829,0.0594346751600767,0.0472434808033919,0.0344536353644559,0.077202109788563,-0.00636653139104228,0.137752191419947
"Stk19","grey","grey",0.0661468441937135,0.04448196904113,0.140675662522208,0.11294649761506,0.0631982023278996,0.0462542433052384,0.0886410755697957,0.122926119640453
"Atp6v1g2","turquoise","turquoise",0.274868733049922,0.211450930722699,0.267112978893114,0.171863561066358,0.0884356979221442,0.164899202688442,0.223770793330561,0.141642865597032
"Ddx39b","grey","grey",0.0772851269064732,0.0805568981615279,0.113542952718693,0.0553715366463439,0.0599441106116257,0.0283807702270197,0.078631897048659,0.0385757197728283
"Tubb5","grey","grey",0.239681548062968,0.13788040271012,0.234619616360771,0.186717532433065,0.0255716507198341,0.122464853209018,0.211050758406563,0.130827327111322
"Ppp1r10","grey","grey",0.0616309070775401,0.0655415212699472,0.0896201636522808,0.0454634992073233,0.0622647192602761,0.0185400337641647,0.0678474600681903,0.0355756612874929
"Rpp21","grey","grey",0.0634101674009146,0.071220666238255,0.0699953574917795,0.0103023223656131,0.0490134257149438,0.0583546987567763,0.0357722095332392,0.0157558486819288
"Ppp1r11","turquoise","turquoise",0.165308193356328,0.115221576924246,0.133045473424839,0.0753649503723321,0.0286472601729616,0.100522314585612,0.112460421007149,0.0512773122385002
"Gabbr1","grey","grey",0.173443665171692,0.104788906308976,0.194737590497919,0.183859704491775,0.0389773230662633,0.0751411955619673,0.187743303871603,0.124820496242241
"Gm26917","grey","grey",0.0745536955634796,0.0777784290286519,0.0936855373371386,0.0273314172956051,0.0623846183912204,-0.018086135849342,0.0669812659884918,-0.00110354874025182
"Gm42418","brown","brown",0.148846942710288,0.0706237081848696,0.0762728523890373,0.070567321851437,-0.0172509044602043,0.354466743854362,0.0734475364321905,0.109802342268978
"AY036118","turquoise","turquoise",0.148199535889877,0.0972711533583318,0.124085823403253,0.0873596447145529,0.0189936921388422,0.144779891070177,0.117523563277666,0.0760369019149335
"Ptchd4","grey","grey",0.0501877083610204,0.13001877826626,-0.00682321946280907,-0.0936414963134936,0.0397173122619169,0.0185291965999221,0.0221685504314604,-0.111442355185565
"Rcan2","blue","blue",0.155428744878412,0.195248150937088,0.0682828892290643,-0.00801629993429992,0.0442388198421056,-0.00990995203702653,0.119343563071741,-0.122856758642191
"Enpp5","blue","blue",0.179698985207024,0.197835158011685,0.135160165699136,0.0406812072959009,0.053684274316672,0.0814708376782938,0.1332389994241,-0.0110067112857756
"Hsp90ab1","turquoise","turquoise",0.435782493133086,0.233930982333073,0.305169642783769,0.203894776327346,-0.0216618030412767,0.235250192879044,0.280810708518589,0.148879149704202
"Tmem63b","grey","grey",0.107053932799595,0.117836025815669,0.133064586456628,0.0782336186014493,0.0798262070941017,0.0376031014305644,0.114793930763214,0.0467300104663146
"Gtpbp2","grey","grey",0.0363452738273395,0.0699173677819618,0.0829444290562053,0.044392267626854,0.0810520848153137,0.0128719929629124,0.0577610035804603,0.0359648411210504
"Zfp318","grey","grey",0.0765490797033095,0.0939860895167184,0.125093187866789,0.0725138592491263,0.0902945359981568,0.0347113854115615,0.0935764862476008,0.0636583911681491
"Ubr2","blue","blue",0.0607268691671856,0.0971586806474057,0.0671889940757637,-0.00403573449323247,0.0590956444787685,0.0138071255463042,0.0406819658493301,-0.00899562550456302
"Mrps10","grey","grey",0.076413959666061,0.096540420057588,0.095190520349859,0.0280728535281918,0.0647357549798405,0.0301057762254164,0.0610988284847168,0.0212329141209036
"Satb1","blue","blue",0.0658242918413088,0.162937540196829,0.0276202728958477,0.0725128743336124,0.067859252916611,-0.0555514065445387,0.158599713086163,-0.0895675185160535
"Rab5a","turquoise","turquoise",0.157982562338719,0.117089475046713,0.136952252073928,0.0812958743672724,0.0392509031133401,0.0783891916517869,0.118910277721647,0.0465512244059291
"Sh3gl1","brown","brown",0.0289849809575359,0.0225647524114327,0.074552648606459,0.0479022555310895,0.0471361686399053,0.0569943359157452,0.0326960100435973,0.0847853186156813
"Ptprs","grey","grey",0.0951022374212435,0.148315531538309,0.199143289866678,0.141111574421833,0.160007327354242,0.0210732148927627,0.163268934610939,0.110684860193854
"Safb2","brown","brown",-0.00764594236100824,0.029262473682405,0.0324322728667212,0.00438453394581609,0.0667175567469777,-0.00240426530408588,0.0126138859019172,0.0164851711610137
"Safb","grey","grey",0.065036298298902,0.0628330484954478,0.0957299058081074,0.0468796612274614,0.0492451392457979,0.028790729303734,0.0570963385567919,0.0472196489687638
"2410015M20Rik","turquoise","turquoise",0.166278134531047,0.111466071097874,0.0997620748469581,0.0339982887113449,0.0113910373129886,0.121659108221024,0.084043923418358,0.0180352108235626
"Rpl36","brown","brown",0.0861010880343689,0.0490286315306435,0.0144445830411483,-0.0339282176047457,-0.0273399407747684,0.228544995550567,-0.0149207843223807,0.0191572645847475
"Ndufa11","blue","blue",0.248812122591793,0.242620511161722,0.149523460818386,0.0299746373684592,0.0398088986633259,0.177210495639212,0.132455492908369,-0.00220946885465964
"Clpp","blue","blue",0.0994473133470508,0.136421175365423,0.0868182688231643,-0.00672935239096118,0.061472081511644,0.0603279073968978,0.0571220156826355,-0.0110547125913961
"Slc25a23","black","black",0.0345024781149163,0.0816618499760941,0.0973791166985029,0.0296534129956825,0.147903922675186,0.04377299413673,0.0401153449215076,0.0652547734801017
"Tubb4a","turquoise","turquoise",0.151725213854262,0.0383112028493066,0.0901608499733612,0.0601672331941102,-0.0317978424213015,-0.00205337876358374,0.0865375294344738,-0.0178972289723793
"Pja2","turquoise","turquoise",0.30592991572068,0.187658393496158,0.262140356646598,0.174343640865696,0.0378102053638987,0.232198303350777,0.209823099593066,0.1733065001773
"Vapa","turquoise","turquoise",0.227266905477799,0.118707796167427,0.194384727126738,0.143071884268575,0.0116360837390316,0.119146771087073,0.166562595234125,0.113188559321479
"Ralbp1","grey","grey",0.110089171921494,0.0861559432672948,0.116176719504639,0.0938890804399449,0.0328345205511719,0.0337934520485097,0.118197710231728,0.0437791298846119
"Ankrd12","blue","blue",0.157896984428629,0.195570228570205,0.180930238451502,0.116111495885502,0.113610428562489,0.0592318028340246,0.175836141628401,0.0444752482729225
"Ndufv2","turquoise","turquoise",0.245224307175795,0.175068020172497,0.149581749459666,0.0507739678884524,0.0105641706776102,0.155865522124058,0.127404748390256,0.0241245008344826
"Epb41l3","blue","blue",0.110658547520126,0.132901758516443,0.0853226545240887,0.00951642690746976,0.0531167198209439,-0.021961400719402,0.0712128355226681,-0.0421140008505637
"Dlgap1","brown","brown",0.0565777046370151,0.128961102875799,0.157826120518223,0.0780466974098595,0.137616798998219,0.0931734776560129,0.0862609228330146,0.165238748684019
"Myl12b","turquoise","turquoise",0.369294175923488,0.217859846065167,0.28863440107221,0.205986990357588,0.0171536720745067,0.20860031077019,0.269425294679691,0.139550376466866
"Lpin2","grey","grey",0.0893416185451823,0.0992189151127513,0.126358973814235,0.0685001036574188,0.0764151822626987,0.0620688360974018,0.100879345865104,0.0585107676916531
"Smchd1","grey","grey",0.0457630421086289,0.0581523506846916,0.0882317474462168,0.0524535793096286,0.0614604510937738,0.0190083854631065,0.0580126529569888,0.0494085538144118
"Yipf4","grey","grey",0.120380696765422,0.0848791954993787,0.106705473652581,0.0597231625200682,0.0126389198442066,0.0543181898128144,0.0877975616151317,0.0368849514623577
"Birc6","black","black",0.0649434690271005,0.102032901072932,0.12750890003116,0.091013230524402,0.157838826820868,0.0277347027929637,0.102210206518657,0.0795561478874253
"Fam98a","blue","blue",0.0793908056373888,0.144925636796076,0.10831553801926,0.0309236911158324,0.10264176626825,0.00984234108537915,0.0876456655665939,0.000392301888223616
"Cebpz","grey","grey",0.0660390215846638,0.0387148133108278,0.106091026057341,0.0849501717013719,0.0346193921553658,0.0405795252571399,0.0710461217376395,0.0853497995347854
"Ndufaf7","blue","blue",0.0679434945879067,0.110266806006347,0.0797739609893305,0.0181750769453595,0.0689067704663055,0.0233047712221121,0.059765180654273,0.00310444677986441
"Hnrnpll","grey","grey",0.0404865624202402,0.0585484329516405,0.104083781634536,0.0921841582724633,0.0874024693591121,0.0240048061723545,0.0955991786854497,0.0647534382713824
"Srsf7","grey","grey",0.0416617431247773,0.0583025626719178,0.144704215424927,0.120983967006273,0.0776959476129703,-0.00215371635630744,0.0907786727128206,0.132924056298638
"Tmem178","grey","grey",0.128969844381231,0.120758448299887,0.145667335816087,0.100016352173671,0.0637380291320484,0.0552775476347274,0.142219481710686,0.056410019845948
"Slc8a1","grey","grey",0.140060702159642,0.132494008352951,0.164557769644432,0.105960297249782,0.0782719422753212,0.0710714482922981,0.138537177088054,0.0777731704624993
"Eml4","grey","grey",0.0899242547598019,0.0924529655048346,0.143712506671094,0.113481367401864,0.0720339211341431,0.0134688226642501,0.123876243401075,0.0843645740292312
"Cox7a2l","turquoise","turquoise",0.196198953742285,0.139128608964777,0.148572070070775,0.0758367292853421,0.0249606692955992,0.133216189283504,0.122193507431731,0.0641298601082956
"Lrpprc","grey","grey",0.086487386223749,0.120047719756353,0.119589618544789,0.0388384066037404,0.0947078107719351,0.0352874780390731,0.0835048835908037,0.0304530327208352
"Prepl","turquoise","turquoise",0.196869008571376,0.205920468671155,0.219667011134662,0.137371968327673,0.120355047557204,0.0842153701313421,0.195742567609805,0.0896337295873917
"Prkce","brown","brown",0.141254055449874,0.101036443216999,0.165668972848894,0.0976900449399409,0.0631066339987322,0.180616359476546,0.110510640006697,0.147351201965464
"Calm2","yellow","yellow",0.395626204436657,0.176824979491169,0.353728567361951,0.379363303951196,-0.0233701632206973,0.339146360764065,0.313868134530155,0.354919142769116
"Nrxn1","yellow","yellow",0.0421427583768186,0.0367456456335694,0.141113261572836,0.303316883617171,0.0570538387919556,-0.108847138253411,0.246421588639295,0.125332323160839
"Cul2","grey","grey",0.130157413617578,0.102506272752916,0.14508284645943,0.0970051657065986,0.0477431916562447,0.0647257124643828,0.120406775059161,0.0685487166545693
"Kif5b","grey","grey",0.111034790740377,0.0932306474348839,0.120350665540036,0.0372408372887124,0.0529661069422074,0.0809361132683565,0.0640057515330419,0.0576187865508589
"Epc1","grey","grey",0.0330912952363592,0.0280873904838591,0.0725074992542612,0.0350531717227801,0.0445195263124471,0.025359683506851,0.0283443726005341,0.0502508603618742
"Rab18","turquoise","turquoise",0.195001278780697,0.11576463786331,0.160497587615246,0.106256627531656,0.0177349630363814,0.0874190325164445,0.139865311819738,0.0692564327662315
"Wac","grey","grey",0.0933247660585246,0.0837107044325294,0.100286098213547,0.0489081964191996,0.0446981827418053,0.0403286256830062,0.0772973889503637,0.0301900695062552
"Ccny","grey","grey",0.105437432875747,0.0941602721939749,0.149524321737526,0.0856854594989128,0.0757596441626274,0.0470120098749913,0.100540532623333,0.0799904789631568
"Usp14","green","green",0.236788626287697,0.182776899256461,0.242131159162284,0.176075633268007,0.0829525439111995,0.121397463978859,0.250843465787837,0.123546207254976
"Esco1","grey","grey",0.0739577562087429,0.0891287404953067,0.0985529235169209,0.0633664930744875,0.060954831189217,-0.011687982463707,0.098340834729767,0.0136687841083403
"Snrpd1","turquoise","turquoise",0.168419086973438,0.104018243966914,0.11871939165117,0.0703590532509877,0.00658449423570112,0.112352638001853,0.105261278898935,0.0465461176796978
"Mib1","grey","grey",0.0498136772138181,0.0416482868135497,0.083494336327977,0.0768979047351266,0.0432036099091426,0.0398618354861095,0.0750603203342909,0.0720579046492349
"Npc1","grey","grey",0.0351156113586919,0.0140151409944857,-0.0187110316930288,-0.0815039174924535,-0.0125312360186064,-0.0198973612030852,-0.0407080651404491,-0.0979129099960531
"Osbpl1a","yellow","yellow",0.245933997316131,0.156287008421832,0.291952229085073,0.41733965636418,0.0805193043985739,-0.0308279482171947,0.386356888453559,0.181561752685735
"Impact","blue","blue",0.193301549097872,0.226098318437932,0.137441079904425,0.0479177409146385,0.0570319348416302,0.106120874618722,0.15317685532335,-0.0229949328614622
"Cdh2","grey","grey",0.0827347651568153,0.0399635172102068,0.120579711190722,0.110520003738491,0.043998153309245,0.0320063440405517,0.109658453782708,0.0747549407146359
"Nol4","grey","grey",0.122596790381526,0.0870841250961834,0.161170078229582,0.15261569289527,0.0516064745445454,0.0259090895957363,0.159583133766578,0.0991050996701622
"Dtna","brown","brown",-0.0111166919835127,-0.00970804703366677,0.0173762491113756,-0.0117807207797816,0.0258253005926296,0.0100805764482101,-0.0245596150500661,0.0352378747087366
"Mapre2","grey","grey",0.138450369513949,0.0896002668938699,0.161124625780452,0.125417849525756,0.0377100113535508,0.0530252931207427,0.13705264923187,0.0897932786764734
"Zfp397","grey","grey",0.0458601669177449,0.0699297634713282,0.0772129459257372,0.0107669275007461,0.064529266130086,0.0283754219430528,0.0371998143258791,0.0185944371540998
"Rprd1a","grey","grey",0.0907459671547576,0.0805896369852769,0.109446380932497,0.0448106770490136,0.0483178219755375,0.0673022249189562,0.0683497650349486,0.0576024216194078
"Elp2","grey","grey",0.0486169941641553,0.0620879120275741,0.0763936606016428,0.0374093959065031,0.0469538777265142,0.0304091185906203,0.050973637883255,0.0324399941008904
"Celf4","grey","grey",0.0636223189758697,0.0947588090846121,0.16653519810409,0.14991827199319,0.125541088005448,0.0835133107350978,0.158754418657956,0.126889455246763
"Rit2","grey","grey",0.130202842242291,0.107279679111917,0.133898116528549,0.0716647581392115,0.0386139569692492,0.0740455932694691,0.107145029525932,0.0563798023598019
"Syt4","yellow","yellow",0.239847809063186,0.164054516136799,0.259704291339838,0.302144917130202,0.0484285143701513,0.109969667659684,0.291366023744713,0.176952278195423
"Slc25a46","grey","grey",0.0969814306167006,0.101185589703081,0.102540449995632,0.0594422713031013,0.0523981462110429,0.0437839545814799,0.0892353036497406,0.036766278787836
"Wdr33","grey","grey",0.105806356797008,0.0958882587534846,0.134668202325499,0.0638731248438432,0.0623767056612915,0.0244199450930001,0.0930998894450926,0.0465085721320135
"Iws1","grey","grey",0.0451889214955392,0.0694058540913912,0.0839525951078378,0.0428839317177831,0.0673393838443386,-0.00651506608816444,0.0604136107983032,0.0254940189291256
"Map3k2","grey","grey",0.0638113179090371,0.0763433873557885,0.102869239495286,0.0424114098359887,0.0670662261881855,0.0338036158836517,0.0615514210888465,0.0438531135882848
"Bin1","grey","grey",0.0307276123726422,0.029157879093404,0.0542011238790375,0.0115620412717698,0.03899399946578,0.000600082707345705,0.0206620313605541,0.0138495140596495
"Camk4","yellow","yellow",0.135632419403099,0.0551388059420542,0.213707446917953,0.34936205372877,0.0514335201795384,0.00568239751334483,0.263819454648894,0.207820511995725
"Apc","blue","blue",0.0949529632608489,0.156138471300624,0.0848256775786397,-0.0158188519272155,0.0822001678722508,0.00897273550425708,0.0680503436666633,-0.0392246540472237
"Srp19","grey","grey",0.117664586667985,0.0855805948111215,0.100165388642141,0.0548644368611385,0.0223848510716186,0.0865926515479622,0.082286471548957,0.0416198817998588
"Reep5","turquoise","turquoise",0.217836754642305,0.119165222097358,0.136287198303358,0.0898976430260302,-0.00434645040136355,0.0894299401080783,0.151011954612497,0.00978238179983154
"Fam13b","blue","blue",0.0980150602950904,0.145552642029076,0.107084201094823,0.0295085385466176,0.0852007239716347,0.0062456061655965,0.0939844703025073,-0.014317366296383
"Brd8","grey","grey",0.0570350421305615,0.0523986737828549,0.0726073109447256,0.0392215555568795,0.039217078718602,0.0359090402396493,0.0492381891518944,0.0321634692230458
"Cdc23","grey","grey",0.0187049219626079,0.049149224690636,0.0592843096333612,0.0254802081903978,0.057653182799088,0.0168649491301692,0.0378950565472245,0.029890285969044
"Reep2","grey","grey",0.142123214929417,0.107199735537488,0.187053076697364,0.185645445201487,0.0678697114452457,0.0339530489801192,0.195077011736684,0.120898097974592
"Egr1","yellow","yellow",0.171894485948796,0.0623830646961065,0.185318953307198,0.35295584791409,0.0013739514793911,0.0334947983213552,0.285127214340714,0.17792255309593
"Hspa9","blue","blue",0.151178551819116,0.172060512457346,0.126909404881732,0.0322082608805517,0.0656290489266219,0.0758727243748565,0.104574233286009,0.0101593974178796
"Lrrtm2","grey","grey",0.0752194347323291,0.0841182147279517,0.0947280421515787,0.0634631445160033,0.0696727729567797,0.0435130035294128,0.0930021103803546,0.0282273429544003
"Gm28285","blue","blue",0.0861511081304747,0.203591553469646,0.0928968577870602,-0.0630926024942102,0.132827835428575,0.0552570323170724,0.040990663675101,-0.0528406867397369
"Matr3","grey","grey",0.146378758364044,0.108370428338074,0.170484036631288,0.136870802510056,0.0348001668712057,0.115333921468553,0.138442001657856,0.141225443013558
"Paip2","grey","grey",0.119444034560096,0.115890942525057,0.121920717188583,0.0354305604655958,0.0579370424339087,0.0424941887545628,0.0878973763565214,0.0124057088145836
"Ube2d2a","turquoise","turquoise",0.16279843531343,0.111221968245812,0.154646981970284,0.0903482214118302,0.0435802766335267,0.0814640203022464,0.121910612947589,0.0672095921842152
"Pura","grey","grey",0.0792464885534768,0.0797842736159597,0.111767515104902,0.0675547055044465,0.0661425419268202,0.0524197341367301,0.0845943742448655,0.0596236200728449
"Pfdn1","grey","grey",0.100494234468724,0.109034084856024,0.0833529914312945,0.0369526075421076,0.047152409050902,0.102044354314988,0.0750118857239998,0.0191070087605177
"Ankhd1","black","black",0.0188776463564596,0.0634185399109744,0.0624206080392486,0.0326878364459224,0.122886885229595,0.00136447836904282,0.0474988188186632,0.0221632463952921
"Sra1","grey","grey",0.109474431447549,0.0908512217194842,0.114711135144791,0.0637432442759621,0.0449256093253178,0.0561057229439787,0.0869355643832427,0.0474542726323748
"Ndufa2","blue","blue",0.132751444821051,0.134103326153536,0.054330501144562,0.00769144275411095,0.00200813118009992,0.154768448891885,0.0575909903093849,-0.00755597977044951
"Ik","turquoise","turquoise",0.166679230463848,0.106674327188897,0.120203525647349,0.0555072506537845,0.0127018365506347,0.106650283800734,0.096958692732873,0.0387725179670158
"Zmat2","grey","grey",0.244310439798971,0.112973359242022,0.230552786374145,0.183718422119246,0.00704822709630037,0.169557702945971,0.183737365945407,0.166931381992902
"Rell2","blue","blue",0.150310725038544,0.231756204342533,0.162778473415085,0.0619062236491289,0.128726017939775,0.0469817288462431,0.14658978343049,0.0186622650465315
"Rnf14","turquoise","turquoise",0.191638868691648,0.177353945219067,0.180180828254954,0.0999731717534655,0.0821642109305189,0.0854187672194705,0.163501460569081,0.0483987724595121
"Ndfip1","turquoise","turquoise",0.359231730041918,0.260401457831703,0.282192384569001,0.242908616906274,0.0335450684232708,0.110457794426443,0.330576138182444,0.10649497043172
"Arhgap26","blue","blue",0.140013027250426,0.171441115939484,0.165576765799333,0.138577114671362,0.103847474474154,0.0273671949688192,0.195277465683579,0.0584480701152978
"Nr3c1","grey","grey",0.143155117712117,0.0724841455628874,0.159972376302436,0.161326957549146,0.0232118723312292,0.0311765187427463,0.158551262300038,0.0995961322978402
"Yipf5","grey","grey",0.0488034732586475,0.0605246168049115,0.0943144795394507,0.0583892338656717,0.0626479442879287,0.0345131532592068,0.055476966954781,0.0633458387802819
"2900055J20Rik","grey","grey",0.0317702962669524,0.0227534222753377,0.177635903414195,0.222035104243942,0.0776232879914696,0.0351358896576185,0.138079124754169,0.246842803474865
"Lars","blue","blue",0.101246297211423,0.140904983045492,0.105737218323287,0.0225376269288158,0.0712120291077324,0.0518155231532379,0.0791163977936324,0.00722223645657331
"Ppp2r2b","green","green",0.229107403748892,0.210114153533722,0.254788256361301,0.185899935205932,0.102948128691659,0.0594063830690473,0.280320999122186,0.0985509891580749
"Jakmip2","grey","grey",0.138208959776595,0.120687083726465,0.175047793920866,0.103582491968246,0.0765385958856372,0.0393924671942513,0.138519381728186,0.0774256604561833
"Ythdc2","grey","grey",0.0794564935673839,0.0894348816620076,0.127407796646838,0.0866073772661945,0.0780087770420237,0.0233819045474988,0.105182276167665,0.0623189829180026
"Kcnn2","grey","grey",0.0641303963892546,0.151097374881595,0.105981648587095,-0.0175711409606968,0.125744927096899,0.0644106697687421,0.0415233963493608,0.011425701768411
"Tmed7","grey","grey",0.0944903522106039,0.0564261268930374,0.0866713014805896,0.0408441362655463,0.013156881296552,0.0447163676824219,0.0580291600372737,0.0369225683680384
