"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type"
"Spred1",-0.11555855155823,8.28386913832836,-3.75592194493704,0.000175036016469904,0.00987438758297045,0.550194695944139,"L2_3_IT"
"Sfi1",-0.115308874168745,7.77117395532271,-5.67590768835352,1.47220262033359e-08,8.93525459327294e-06,9.00575418610998,"L2_3_IT"
"Alcam",-0.115304822700413,8.56225675555098,-3.25674478894869,0.00113589774766703,0.0333664318094514,-1.03175564244355,"L2_3_IT"
"2600014E21Rik",0.115075734267859,7.68436769890645,6.1582138700249,8.04354025991902e-10,8.32790306557851e-07,11.7568631069917,"L2_3_IT"
"Cckbr",-0.115040283153965,7.9950818466312,-4.71726705073272,2.4677064663983e-06,0.000442176831482722,4.30718139005742,"L2_3_IT"
"Dlgap2",0.114142682466404,8.86849410279955,3.15916316637825,0.0015934209494228,0.0412553424340777,-1.27611317816379,"L2_3_IT"
"Gabrb3",0.114139780257798,8.83920665125016,3.16804505307678,0.00154564615252034,0.0406561921155317,-1.25353068209299,"L2_3_IT"
"Rorb",0.114072537377389,7.84691609327087,4.67583464520503,3.0191640871102e-06,0.000510964491319488,3.97947526156802,"L2_3_IT"
"Agrn",0.113975580374182,7.98982702648204,3.91668472990931,9.11957006140199e-05,0.00629464912355829,0.930701489152644,"L2_3_IT"
"Hjurp",0.113770109026584,7.94831872221905,4.27367162753843,1.96527318542582e-05,0.00213523292201727,2.3250346204144,"L2_3_IT"
"Usp22",0.113557679890942,8.00971235793599,4.20752641968356,2.63552434958129e-05,0.00265073509011316,2.10855196562275,"L2_3_IT"
"Gm1976",0.113158147457286,8.00498198735871,4.34175795811287,1.44665139524158e-05,0.00172043994646264,2.6780788569243,"L2_3_IT"
"Ralgapa1",-0.112985813636426,8.5353511038901,-3.23104159230448,0.00124288065976242,0.0354169882323525,-1.11503782672665,"L2_3_IT"
"Rpl9",0.112834500772749,8.02321885829552,4.10956441995432,4.03941279831521e-05,0.00348518160113461,1.73337754224239,"L2_3_IT"
"Gns",0.112514842385389,8.06616179427751,4.18129816731721,2.95736613395848e-05,0.00284440444392367,2.06269567281055,"L2_3_IT"
"Sox5",0.112486373373772,8.11890291453469,3.86657479321816,0.000112037906601454,0.00733077767320517,0.906978252349973,"L2_3_IT"
"Htt",0.112478093854834,8.14957715634873,3.59219004483506,0.000331652730811434,0.0152703944901876,-0.0797412195412672,"L2_3_IT"
"Fam160b2",0.112096317029113,7.69661022674749,5.87403903134228,4.58085663040401e-09,3.66489352507914e-06,10.0827000360988,"L2_3_IT"
"Nek1",0.111948177408472,7.95613394551582,4.05934448801082,5.01031536994625e-05,0.0040638968122776,1.45276235045172,"L2_3_IT"
"Higd1a",0.111426387002219,8.11965614770199,3.8479385523848,0.000120878324035985,0.00773281017207001,0.838692956982213,"L2_3_IT"
"Ppp2r2c",0.11133094179486,8.04420096554797,3.95880262627391,7.65679828316197e-05,0.00563879943857464,1.15504649375194,"L2_3_IT"
"Arl15",0.111201259762007,8.38184256114355,3.33934903279126,0.000847044580545917,0.027244018791694,-0.797524698661996,"L2_3_IT"
"Tmem59l",0.110627751002564,8.61708295666714,3.20399611159652,0.00136544228056255,0.0377286492624512,-1.17249090926933,"L2_3_IT"
"Setd4",0.110618603770247,7.89260147554155,4.45209225721702,8.72367066198883e-06,0.00119957286970051,3.0278197063153,"L2_3_IT"
"Sppl2a",0.110496339417779,7.99581103585577,3.95565344206972,7.75799346968718e-05,0.00567498387897745,1.0959301347573,"L2_3_IT"
"Cryzl1",0.11045047718925,7.96249413869246,4.16667590022453,3.1526729476835e-05,0.00292053666064091,1.9045035922845,"L2_3_IT"
"Sptbn1",-0.110276530727438,8.90411519181812,-3.08971015624338,0.00201657770339065,0.0467638789952291,-1.47913227183717,"L2_3_IT"
"Cadm1",-0.109940402874802,8.27268527886006,-3.50630949690762,0.000459101864053173,0.0187609179507015,-0.324958212737116,"L2_3_IT"
"Gm29674",0.109375260867217,7.70668077747634,6.06507803016431,1.43459022827447e-09,1.32895908462415e-06,11.208882992435,"L2_3_IT"
"Nbeal1",0.109124029493444,8.24829196643895,3.26068214034739,0.00112028276123473,0.0331954492937584,-1.10649422265674,"L2_3_IT"
"Psd3",-0.108915922536573,9.48235069225509,-3.30012586383007,0.000974449251398564,0.0300899671471335,-0.8580731545886,"L2_3_IT"
"Dsel",0.108777590731411,7.83588030407202,5.25731698018887,1.53410580689589e-07,5.45976810147878e-05,6.80918546975748,"L2_3_IT"
"Cpne9",0.108734305626392,8.107086008777,3.61758068068307,0.000300854344874373,0.0144048500488266,-0.0362951960158018,"L2_3_IT"
"Zfp157",0.108606100395075,8.06088424202365,3.68146434971017,0.000234800879841312,0.0122632946174686,0.146137361230072,"L2_3_IT"
"Oaz1",0.108497302184796,8.52636564833677,3.23197638882048,0.00123883205206143,0.0353972125784629,-1.1018289291124,"L2_3_IT"
"2310035C23Rik",0.108471499686738,8.1647660878418,3.49010298743522,0.00048777990047611,0.0193553687728476,-0.43618579145838,"L2_3_IT"
"Strn3",0.108189576788034,8.06952752768595,3.63840210695345,0.000277619813068453,0.0138033512141747,-0.00444373902494632,"L2_3_IT"
"Nipbl",0.108165507804692,8.20226800370965,3.42878551907485,0.000612100271805473,0.022077001811574,-0.58976478628272,"L2_3_IT"
"Exoc6b",0.107985417845178,8.01934239695732,3.99778872611856,6.5030870158809e-05,0.00493365666234998,1.28975096668694,"L2_3_IT"
"Zfp287",0.10796216353406,7.72616119772459,5.85027824029644,5.27966323209985e-09,4.04031967600824e-06,9.96134351939016,"L2_3_IT"
"Cep19",0.10779002275831,7.99739815441908,4.02443382126617,5.81147523255119e-05,0.00453725435933108,1.37459301550654,"L2_3_IT"
"Slc35e2",0.107511246252859,7.91880047373348,4.3650071924444,1.30164564574824e-05,0.00158001827660792,2.68024270845458,"L2_3_IT"
"Cdh6",0.107394029317939,7.94085316454704,4.02384742395073,5.82591605709234e-05,0.00453725435933108,1.30841927641882,"L2_3_IT"
"Atp2b4",-0.107227353309991,8.47290792597985,-3.12900530353875,0.00176596767443126,0.0434267497451153,-1.43609986969968,"L2_3_IT"
