SYMBOL,FC,logFC,P.Value,adj.P.Val,AveExpr,t,B
Pabpn1,-1.046101043,-0.065022208,0.022135879,0.054232904,9.715569179,-2.288682099,-4.413015715
Tro,1.047538166,0.067002808,0.022885946,0.055884287,10.14032807,2.275977483,-4.408685705
Pnisr,1.045031453,0.063546364,0.023261502,0.056613258,10.97099837,2.269751757,-4.428339713
Prpf4b,1.045814312,0.064626719,0.023487344,0.05697425,9.952779441,2.2660498,-4.44459793
Vps13a,-1.046519095,-0.065598636,0.023633753,0.057140817,10.20200248,-2.263666366,-4.431792788
Grin2a,-1.04774971,-0.067294122,0.024235305,0.058403112,10.6992317,-2.254006064,-4.451961628
Cadm1,1.046229318,0.065199104,0.024425299,0.05866861,9.719370504,2.250998167,-4.497660926
Tra2a,-1.045636142,-0.064380914,0.024849661,0.059493487,10.50846253,-2.244352423,-4.469506442
2010111I01Rik,1.0468567,0.066063971,0.025214929,0.060038129,9.919349452,2.238710383,-4.508495938
Ewsr1,-1.044664437,-0.0630396,0.02524052,0.060038129,10.03860994,-2.238317769,-4.498417172
Ywhaz,1.046912609,0.066141019,0.025577707,0.060643917,10.40113269,2.233176441,-4.494881946
Nptn,1.045708789,0.064481143,0.026259613,0.06204741,10.77593422,2.222955661,-4.52339794
Ablim2,1.043953265,0.062057127,0.026338492,0.06204741,9.663884209,2.221788238,-4.566166513
Nktr,-1.044601854,-0.062953169,0.026480556,0.062182775,10.73170914,-2.219693271,-4.529109167
Fut9,-1.046569658,-0.065668339,0.026893144,0.062950513,9.85968456,-2.213663535,-4.567773786
Apc,1.044216536,0.062420911,0.028182636,0.065759485,9.935882155,2.195319825,-4.602366788
Rbm25,-1.044878148,-0.063334708,0.029585393,0.068814127,10.41422233,-2.176168904,-4.618726183
Camk2n1,1.049370922,0.069524718,0.030901009,0.07164745,11.46228368,2.158904899,-4.704189959
Atp2c1,-1.043901687,-0.061985848,0.031121376,0.071931481,10.23856075,-2.15607515,-4.665746224
Nedd4l,-1.041919334,-0.059243587,0.031757386,0.073171407,9.697375264,-2.148003436,-4.723762019
Sncb,1.043389502,0.061277822,0.032023355,0.073215476,9.89101335,2.144669051,-4.715101653
Akap11,1.04214128,0.059550873,0.032071675,0.073215476,9.777611772,2.144065823,-4.726098079
Hnrnpa2b1,1.04325582,0.061092969,0.032075351,0.073215476,10.31521425,2.14401996,-4.689718102
Arpp19,-1.042008416,-0.059366931,0.032324319,0.073555339,9.689381104,-2.14092445,-4.739377587
Ddx5,1.042743393,0.060384171,0.032473174,0.073595226,10.72299129,2.139083422,-4.702694386
Gria3,-1.047415806,-0.066834281,0.032542107,0.073595226,10.44618502,-2.13823332,-4.699654019
Slc25a3,1.043608959,0.061581235,0.032679362,0.073678929,10.21413104,2.136545229,-4.709319649
Car10,1.045288169,0.063900725,0.033169061,0.074306925,10.13129117,2.130571491,-4.726629117
Opcml,-1.050321989,-0.070831671,0.03331242,0.074306925,11.31660492,-2.128836988,-4.758261307
Pstk,1.041719535,0.058966909,0.033344232,0.074306925,9.650827176,2.128452954,-4.768269736
Ndfip2,-1.040289527,-0.056985107,0.033362293,0.074306925,9.567458875,-2.128235064,-4.774092216
Slc39a10,1.046563836,0.065660312,0.033477551,0.074338368,10.18854036,2.126846948,-4.731113358
Nsf,-1.043037899,-0.06079158,0.033776997,0.074773595,9.931082934,-2.123259577,-4.755704585
Srpk2,-1.042598305,-0.060183419,0.033877017,0.074773595,10.11586032,-2.122067401,-4.744291558
Gabrb3,1.042538216,0.06010027,0.034475146,0.075865964,10.43034111,2.115000214,-4.749094089
Ppia,1.0466705,0.065807342,0.035116391,0.07704641,10.60221886,2.107539028,-4.765850575
Stmn2,1.044411424,0.062690143,0.036570342,0.079997623,9.992114729,2.091043176,-4.819158782
Clasp2,1.040534271,0.057324482,0.03679138,0.080242327,9.641376278,2.088584549,-4.852218366
Brinp1,1.045046299,0.06356686,0.037478824,0.081499809,10.29846889,2.081017641,-4.822079125
Hspa4,1.039908126,0.056456075,0.038903728,0.084348791,9.800962183,2.065702102,-4.887651374
Csnk1a1,-1.041284707,-0.058364583,0.039216491,0.084776827,10.0730976,-2.062404344,-4.870814722
Tspan13,1.041166688,0.058201058,0.040849824,0.088048742,9.811967363,2.04553681,-4.9277999
Kmt2e,1.041562034,0.058748767,0.041068062,0.088260308,9.929628723,2.043326576,-4.922104638
Grina,1.040926254,0.057867863,0.042185143,0.090396735,9.949678424,2.032166573,-4.942875556
Magi2,1.04120417,0.058252994,0.042924657,0.09171402,9.903692066,2.024915432,-4.961436975
Npdc1,1.038626911,0.054677511,0.043710454,0.093122272,9.72718995,2.017325311,-4.991495844
Ntrk2,-1.043122349,-0.060908383,0.044749507,0.09506037,10.04309342,-2.007463986,-4.983734359
Adgrb3,-1.04235892,-0.059852133,0.045133971,0.095444084,10.20039629,-2.003864108,-4.981099687
Dgkb,1.044767935,0.063182525,0.045189852,0.095444084,9.99111601,2.003343023,-4.997147062
Atxn7l3b,1.038261571,0.05416995,0.045676266,0.096195001,9.63273981,1.998830102,-5.034653545
Dync1h1,1.040509214,0.057289741,0.045984283,0.096566995,9.816601843,1.995993232,-5.026657408
Slc25a23,1.038682425,0.054754621,0.047243896,0.098784098,9.611641547,1.984556093,-5.06412468
Aff4,1.038129325,0.053986178,0.047308847,0.098784098,9.744613859,1.983973332,-5.056319608
Fkbp1a,-1.039749831,-0.056236451,0.047476071,0.098852443,9.722758875,-1.982476035,-5.060738208
Gdi1,1.038792027,0.054906847,0.047748645,0.099139136,9.965812041,1.980044941,-5.045124459
