"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Cell_type","SYMBOL"
"Fam110b",0.118304295718768,7.76160406505519,9.05572856419825,1.66465383195714e-19,2.1555780720868e-19,32.8448292782405,"Glutamatergic","Fam110b"
"Snrpb",0.118297295923607,7.93952952203236,7.07699105475144,1.59216194971959e-12,1.88952069915939e-12,17.2610449989276,"Glutamatergic","Snrpb"
"Thbs3",0.118273786201668,7.64633855256487,11.438774033918,4.47666499999421e-30,6.51781106546776e-30,56.8079778465578,"Glutamatergic","Thbs3"
"Mpv17l",0.11825148917092,7.90188683062029,7.48765624436411,7.7247701063122e-14,9.32738153098777e-14,20.1771826285265,"Glutamatergic","Mpv17l"
"Mindy3",0.118239842407902,7.81355559874188,8.3487931759723,8.00126541875596e-17,1.00200159810962e-16,26.81748323034,"Glutamatergic","Mindy3"
"Thsd4",0.118235928281747,7.59485336783843,16.1090351321361,1.6096895651321e-57,2.92084619904534e-57,119.575446181952,"Glutamatergic","Thsd4"
"Ythdf2",0.118223047250689,7.6792269836058,11.6731192068753,3.05351826234207e-31,4.49176429497758e-31,59.5024817316627,"Glutamatergic","Ythdf2"
"Arl14ep",0.118219303657243,7.70201617126718,10.5936675363166,4.66207595161218e-26,6.51228076847068e-26,47.6992001496733,"Glutamatergic","Arl14ep"
"Bzw2",0.118215757858811,7.85670445188224,7.94522112066482,2.190621282581e-15,2.69946580432246e-15,23.6187147205172,"Glutamatergic","Bzw2"
"Asxl2",0.118193472585775,8.0845519796373,5.73044687009644,1.03640636009609e-08,1.17059935204795e-08,8.88503667711584,"Glutamatergic","Asxl2"
"Uchl3",0.118191463634979,7.82870480509589,8.23238070097872,2.11238526048648e-16,2.63402036457481e-16,25.8811774899509,"Glutamatergic","Uchl3"
"Usp45",0.118189645948924,7.90721211533703,7.22609486456572,5.40790587353551e-13,6.45549409487304e-13,18.274660443762,"Glutamatergic","Usp45"
"Btbd9",0.118169946293007,7.83650691011574,7.71824965157393,1.31538268597713e-14,1.60486135769157e-14,21.824777108338,"Glutamatergic","Btbd9"
"Cep97",0.118169787836593,7.69320766332234,9.96774569956857,2.84412978630048e-23,3.85942458241603e-23,41.3380232994576,"Glutamatergic","Cep97"
"Evi5l",0.118163644360141,7.78637475863238,8.7919544559566,1.76346064246387e-18,2.2540890110089e-18,30.5435614520609,"Glutamatergic","Evi5l"
"Ubac1",0.118158553039946,7.72651253700026,10.2505245003572,1.64313536860886e-24,2.25961906575183e-24,44.1989270724129,"Glutamatergic","Ubac1"
"Igf1r",0.118157933491052,7.95204152254835,6.57843773991306,5.03990275654943e-11,5.8706594748174e-11,13.8988378129897,"Glutamatergic","Igf1r"
"Tob2",0.118146584042868,7.70769582973463,10.1053112448583,7.17293966184583e-24,9.79438616275115e-24,42.7195318619417,"Glutamatergic","Tob2"
"Fam168b",0.118142388078821,7.83946879559261,8.09969816448999,6.28647179585594e-16,7.79488510273587e-16,24.8202228125944,"Glutamatergic","Fam168b"
"Ncs1",0.118136018984585,7.73137075506773,9.67096210395089,5.22234888217568e-22,6.96857653793372e-22,38.5016673476815,"Glutamatergic","Ncs1"
"Spock3",0.118131302522047,7.78064972190633,8.52548136795305,1.78823549905205e-17,2.25775500551342e-17,28.2587805016428,"Glutamatergic","Spock3"
"Celf3",0.118099950202279,8.09508024913709,5.85032625327277,5.09077919277947e-09,5.77660322209065e-09,9.5850475119061,"Glutamatergic","Celf3"
"Cadm2",0.118091654017668,9.52866683084426,5.21746151306941,1.85744649207197e-07,2.06139479111072e-07,6.74072733613838,"Glutamatergic","Cadm2"
"Zfp414",0.117987193312866,7.79528419862676,8.67063776286258,5.10583831072998e-18,6.48930329848562e-18,29.5083889031013,"Glutamatergic","Zfp414"
"Smarcb1",0.117936218083089,7.85815856624552,7.40853028531294,1.40144115779114e-13,1.68564372145807e-13,19.5347444728697,"Glutamatergic","Smarcb1"
"Eapp",0.117932702096128,7.75193826018742,9.27689791615888,2.18523232931769e-20,2.86241250134473e-20,34.8403209941303,"Glutamatergic","Eapp"
"Klhl24",0.117906700385728,8.15451553986578,5.61719906281454,2.00299648772871e-08,2.25274739887933e-08,8.32376916942109,"Glutamatergic","Klhl24"
"Rasgef1a",0.117851563638668,8.01559059307686,6.26158393635361,3.99880058853028e-10,4.60271030220781e-10,11.9648552621269,"Glutamatergic","Rasgef1a"
"Dnajb5",0.117843327664204,7.89219207660993,7.01710804885369,2.44179851161944e-12,2.89017315282654e-12,16.7808588426621,"Glutamatergic","Dnajb5"
"Pdzd8",0.117842645236196,7.88793427552824,7.74532565968829,1.06491960021416e-14,1.30092229246379e-14,22.1018938457773,"Glutamatergic","Pdzd8"
"Trappc3",0.117814889892673,7.80056260676112,8.81492712295579,1.43961389422915e-18,1.84232416390887e-18,30.7633128641417,"Glutamatergic","Trappc3"
"Mrps18c",0.11779592145206,7.78102777544167,8.82010183876843,1.37520109343386e-18,1.76038406664183e-18,30.7889058551745,"Glutamatergic","Mrps18c"
